,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
442,22015,203084.0,0021500083,"NOV 06, 2015",GSW vs. DEN,W,31.0,8.0,13.0,0.615,2.0,4.0,0.5,3.0,3.0,1.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,3.0,21.0,6.0,1.0
443,22015,203084.0,0021500069,"NOV 04, 2015",GSW vs. LAC,W,36.0,5.0,8.0,0.625,2.0,3.0,0.667,5.0,5.0,1.0,2.0,7.0,9.0,3.0,0.0,1.0,2.0,1.0,17.0,14.0,1.0
444,22015,203084.0,0021500051,"NOV 02, 2015",GSW vs. MEM,W,20.0,2.0,5.0,0.4,0.0,1.0,0.0,4.0,4.0,1.0,1.0,2.0,3.0,4.0,1.0,0.0,1.0,0.0,8.0,23.0,1.0
445,22015,203084.0,0021500035,"OCT 31, 2015",GSW @ NOP,W,32.0,5.0,10.0,0.5,0.0,2.0,0.0,1.0,1.0,1.0,1.0,6.0,7.0,2.0,0.0,0.0,1.0,2.0,11.0,11.0,1.0
446,22015,203084.0,0021500030,"OCT 30, 2015",GSW @ HOU,W,26.0,5.0,10.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,2.0,12.0,11.0,1.0
447,22015,203084.0,0021500003,"OCT 27, 2015",GSW vs. NOP,W,33.0,3.0,12.0,0.25,1.0,5.0,0.2,1.0,2.0,0.5,5.0,4.0,9.0,3.0,1.0,0.0,1.0,3.0,8.0,17.0,1.0
448,22015,2440.0,0021500299,"DEC 06, 2015",MEM vs. PHX,W,26.0,1.0,4.0,0.25,0.0,2.0,0.0,3.0,4.0,0.75,3.0,3.0,6.0,3.0,1.0,1.0,1.0,5.0,5.0,17.0,1.0
449,22015,2440.0,0021500280,"DEC 03, 2015",MEM vs. SAS,L,20.0,1.0,3.0,0.333,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,-15.0,2.0
450,22015,2440.0,0021500266,"DEC 01, 2015",MEM @ NOP,W,27.0,5.0,11.0,0.455,1.0,4.0,0.25,2.0,2.0,1.0,1.0,5.0,6.0,3.0,0.0,0.0,0.0,3.0,13.0,15.0,1.0
451,22015,2440.0,0021500251,"NOV 29, 2015",MEM vs. PHI,W,27.0,5.0,10.0,0.5,1.0,4.0,0.25,2.0,5.0,0.4,2.0,6.0,8.0,5.0,2.0,1.0,0.0,0.0,13.0,11.0,1.0
452,22015,2440.0,0021500233,"NOV 27, 2015",MEM vs. ATL,L,27.0,6.0,12.0,0.5,3.0,7.0,0.429,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,15.0,-16.0,1.0
453,22015,2440.0,0021500220,"NOV 25, 2015",MEM @ HOU,W,31.0,5.0,11.0,0.455,2.0,6.0,0.333,1.0,1.0,1.0,1.0,7.0,8.0,3.0,1.0,0.0,2.0,3.0,13.0,-1.0,1.0
454,22015,2440.0,0021500211,"NOV 24, 2015",MEM vs. DAL,W,38.0,5.0,14.0,0.357,3.0,9.0,0.333,1.0,2.0,0.5,1.0,6.0,7.0,3.0,2.0,0.0,2.0,3.0,14.0,16.0,1.0
455,22015,2440.0,0021500195,"NOV 21, 2015",MEM @ SAS,L,31.0,5.0,8.0,0.625,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,4.0,10.0,-2.0,1.0
456,22015,2440.0,0021500180,"NOV 20, 2015",MEM vs. HOU,W,34.0,5.0,9.0,0.556,1.0,4.0,0.25,1.0,2.0,0.5,0.0,7.0,7.0,2.0,3.0,0.0,1.0,2.0,12.0,12.0,1.0
457,22015,2440.0,0021500155,"NOV 16, 2015",MEM vs. OKC,W,12.0,1.0,2.0,0.5,1.0,2.0,0.5,2.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,5.0,7.0,1.0
458,22015,2440.0,0021500146,"NOV 15, 2015",MEM @ MIN,W,13.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0
459,22015,2440.0,0021500133,"NOV 13, 2015",MEM vs. POR,W,18.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,6.0,2.0,1.0
460,22015,2440.0,0021500120,"NOV 11, 2015",MEM vs. GSW,L,26.0,1.0,8.0,0.125,1.0,4.0,0.25,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,4.0,3.0,-17.0,1.0
461,22015,2440.0,0021500105,"NOV 09, 2015",MEM @ LAC,L,26.0,2.0,8.0,0.25,1.0,3.0,0.333,3.0,3.0,1.0,0.0,6.0,6.0,1.0,2.0,2.0,1.0,4.0,8.0,-18.0,1.0
462,22015,2440.0,0021500091,"NOV 07, 2015",MEM @ UTA,L,21.0,3.0,6.0,0.5,2.0,4.0,0.5,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,3.0,11.0,-2.0,1.0
463,22015,2440.0,0021500074,"NOV 05, 2015",MEM @ POR,L,24.0,2.0,6.0,0.333,1.0,4.0,0.25,0.0,0.0,0.0,1.0,4.0,5.0,3.0,0.0,1.0,0.0,3.0,5.0,-13.0,1.0
464,22015,2440.0,0021500058,"NOV 03, 2015",MEM @ SAC,W,24.0,1.0,9.0,0.111,0.0,5.0,0.0,5.0,5.0,1.0,0.0,3.0,3.0,2.0,1.0,2.0,0.0,5.0,7.0,9.0,1.0
465,22015,2440.0,0021500051,"NOV 02, 2015",MEM @ GSW,L,26.0,4.0,12.0,0.333,1.0,6.0,0.167,0.0,0.0,0.0,2.0,4.0,6.0,1.0,1.0,3.0,2.0,4.0,9.0,-36.0,1.0
466,22015,2440.0,0021500036,"OCT 31, 2015",MEM vs. BKN,W,16.0,2.0,8.0,0.25,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,5.0,1.0
467,22015,2440.0,0021500018,"OCT 29, 2015",MEM @ IND,W,21.0,3.0,7.0,0.429,3.0,6.0,0.5,1.0,2.0,0.5,0.0,3.0,3.0,1.0,3.0,0.0,0.0,2.0,10.0,-5.0,1.0
468,22015,2440.0,0021500011,"OCT 28, 2015",MEM vs. CLE,L,18.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,-28.0,1.0
469,22015,203115.0,0021500289,"DEC 05, 2015",DEN @ PHI,W,33.0,5.0,11.0,0.455,1.0,5.0,0.2,5.0,6.0,0.833,0.0,9.0,9.0,1.0,1.0,0.0,2.0,0.0,16.0,2.0,1.0
470,22015,203115.0,0021500278,"DEC 03, 2015",DEN @ TOR,W,31.0,6.0,13.0,0.462,3.0,6.0,0.5,7.0,7.0,1.0,1.0,3.0,4.0,4.0,0.0,1.0,2.0,4.0,22.0,-6.0,1.0
471,22015,203115.0,0021500273,"DEC 02, 2015",DEN @ CHI,L,27.0,6.0,12.0,0.5,1.0,3.0,0.333,3.0,4.0,0.75,1.0,7.0,8.0,2.0,0.0,0.0,0.0,2.0,16.0,-15.0,1.0
472,22015,203115.0,0021500258,"NOV 30, 2015",DEN @ MIL,L,30.0,4.0,8.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,2.0,2.0,10.0,-7.0,1.0
473,22015,203115.0,0021500241,"NOV 28, 2015",DEN @ DAL,L,30.0,4.0,13.0,0.308,4.0,8.0,0.5,2.0,2.0,1.0,1.0,7.0,8.0,3.0,1.0,1.0,2.0,1.0,14.0,-6.0,1.0
474,22015,203115.0,0021500235,"NOV 27, 2015",DEN vs. SAS,L,29.0,5.0,10.0,0.5,1.0,3.0,0.333,1.0,2.0,0.5,2.0,7.0,9.0,2.0,2.0,0.0,5.0,0.0,12.0,-13.0,1.0
475,22015,203115.0,0021500212,"NOV 24, 2015",DEN vs. LAC,L,20.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,1.0,-14.0,1.0
476,22015,203115.0,0021500200,"NOV 22, 2015",DEN vs. GSW,L,27.0,7.0,10.0,0.7,0.0,1.0,0.0,5.0,5.0,1.0,1.0,5.0,6.0,3.0,1.0,1.0,4.0,0.0,19.0,-1.0,1.0
477,22015,203115.0,0021500185,"NOV 20, 2015",DEN vs. PHX,L,26.0,5.0,10.0,0.5,1.0,4.0,0.25,3.0,3.0,1.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,2.0,14.0,0.0,1.0
478,22015,203115.0,0021500172,"NOV 18, 2015",DEN @ SAS,L,22.0,4.0,10.0,0.4,0.0,1.0,0.0,1.0,2.0,0.5,1.0,3.0,4.0,5.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0
479,22015,203115.0,0021500163,"NOV 17, 2015",DEN @ NOP,W,37.0,7.0,12.0,0.583,3.0,4.0,0.75,0.0,0.0,0.0,2.0,5.0,7.0,2.0,1.0,2.0,1.0,1.0,17.0,10.0,1.0
480,22015,203115.0,0021500143,"NOV 14, 2015",DEN @ PHX,L,37.0,8.0,16.0,0.5,3.0,6.0,0.5,0.0,0.0,0.0,1.0,11.0,12.0,4.0,2.0,1.0,1.0,1.0,19.0,-16.0,1.0
481,22015,203115.0,0021500136,"NOV 13, 2015",DEN vs. HOU,W,31.0,8.0,14.0,0.571,4.0,5.0,0.8,6.0,7.0,0.857,0.0,5.0,5.0,1.0,2.0,0.0,2.0,0.0,26.0,9.0,1.0
482,22015,203115.0,0021500121,"NOV 11, 2015",DEN vs. MIL,W,17.0,3.0,5.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,6.0,-4.0,1.0
483,22015,203115.0,0021500102,"NOV 09, 2015",DEN vs. POR,W,23.0,4.0,7.0,0.571,1.0,2.0,0.5,2.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,11.0,4.0,1.0
484,22015,203115.0,0021500083,"NOV 06, 2015",DEN @ GSW,L,39.0,7.0,16.0,0.438,2.0,4.0,0.5,3.0,3.0,1.0,0.0,8.0,8.0,5.0,2.0,1.0,3.0,2.0,19.0,-3.0,1.0
485,22015,203115.0,0021500073,"NOV 05, 2015",DEN vs. UTA,L,20.0,3.0,7.0,0.429,0.0,2.0,0.0,6.0,6.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,12.0,-5.0,1.0
486,22015,203115.0,0021500059,"NOV 03, 2015",DEN @ LAL,W,21.0,3.0,6.0,0.5,0.0,2.0,0.0,4.0,4.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,2.0,10.0,3.0,1.0
487,22015,203115.0,0021500044,"NOV 01, 2015",DEN @ OKC,L,24.0,6.0,12.0,0.5,1.0,3.0,0.333,2.0,3.0,0.667,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,15.0,5.0,1.0
488,22015,203115.0,0021500029,"OCT 30, 2015",DEN vs. MIN,L,30.0,4.0,14.0,0.286,1.0,4.0,0.25,5.0,6.0,0.833,1.0,3.0,4.0,1.0,2.0,1.0,0.0,4.0,14.0,-5.0,1.0
489,22015,203115.0,0021500010,"OCT 28, 2015",DEN @ HOU,W,20.0,5.0,10.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,11.0,4.0,1.0
490,22015,101138.0,0021500301,"DEC 06, 2015",LAL @ DET,L,11.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,-3.0,1.0
491,22015,101138.0,0021500286,"DEC 04, 2015",LAL @ ATL,L,25.0,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,2.0,0.0,1.0,4.0,-5.0,1.0
492,22015,101138.0,0021500269,"DEC 02, 2015",LAL @ WAS,W,17.0,5.0,8.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,10.0,9.0,1.0
493,22015,101138.0,0021500263,"DEC 01, 2015",LAL @ PHI,L,15.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,4.0,-3.0,1.0
494,22015,101138.0,0021500253,"NOV 29, 2015",LAL vs. IND,L,18.0,4.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,4.0,8.0,4.0,1.0
495,22015,101138.0,0021500244,"NOV 28, 2015",LAL @ POR,L,18.0,1.0,4.0,0.25,0.0,0.0,0.0,3.0,4.0,0.75,1.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,5.0,2.0,1.0
496,22015,101138.0,0021500214,"NOV 24, 2015",LAL @ GSW,L,13.0,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,-16.0,1.0
497,22015,101138.0,0021500201,"NOV 22, 2015",LAL vs. POR,L,23.0,2.0,3.0,0.667,0.0,0.0,0.0,3.0,4.0,0.75,0.0,3.0,3.0,1.0,0.0,1.0,0.0,3.0,7.0,-1.0,1.0
498,22015,101138.0,0021500188,"NOV 20, 2015",LAL vs. TOR,L,15.0,2.0,3.0,0.667,0.0,0.0,0.0,3.0,4.0,0.75,3.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,7.0,-19.0,1.0
499,22015,101138.0,0021500157,"NOV 16, 2015",LAL @ PHX,L,15.0,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,2.0,1.0,1.0,2.0,2.0,-14.0,1.0
500,22015,101138.0,0021500151,"NOV 15, 2015",LAL vs. DET,W,20.0,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,6.0,10.0,1.0
501,22015,101138.0,0021500135,"NOV 13, 2015",LAL @ DAL,L,18.0,3.0,6.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,7.0,3.0,10.0,1.0,1.0,3.0,4.0,2.0,7.0,-8.0,1.0
502,22015,101138.0,0021500114,"NOV 11, 2015",LAL @ ORL,L,13.0,2.0,6.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,3.0,4.0,5.0,1.0
503,22015,101138.0,0021500108,"NOV 10, 2015",LAL @ MIA,L,10.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0,-4.0,1.0
504,22015,101138.0,0021500077,"NOV 06, 2015",LAL @ BKN,W,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0
505,22015,101138.0,0021500059,"NOV 03, 2015",LAL vs. DEN,L,19.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,6.0,1.0,7.0,0.0,1.0,0.0,3.0,2.0,2.0,-8.0,1.0
506,22015,101138.0,0021500045,"NOV 01, 2015",LAL vs. DAL,L,20.0,4.0,6.0,0.667,0.0,0.0,0.0,2.0,3.0,0.667,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,10.0,-8.0,1.0
507,22015,101138.0,0021500031,"OCT 30, 2015",LAL @ SAC,L,20.0,2.0,4.0,0.5,0.0,0.0,0.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,4.0,8.0,-9.0,1.0
508,22015,101138.0,0021500017,"OCT 28, 2015",LAL vs. MIN,L,17.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0
509,22015,201587.0,0021500304,"DEC 07, 2015",CHA vs. DET,W,34.0,4.0,15.0,0.267,2.0,7.0,0.286,3.0,3.0,1.0,1.0,6.0,7.0,8.0,2.0,0.0,4.0,0.0,13.0,16.0,1.0
510,22015,201587.0,0021500292,"DEC 05, 2015",CHA @ CHI,W,35.0,8.0,16.0,0.5,4.0,6.0,0.667,4.0,6.0,0.667,0.0,11.0,11.0,5.0,0.0,1.0,3.0,1.0,24.0,10.0,1.0
511,22015,201587.0,0021500268,"DEC 02, 2015",CHA vs. GSW,L,30.0,6.0,15.0,0.4,1.0,6.0,0.167,4.0,5.0,0.8,2.0,6.0,8.0,3.0,3.0,2.0,2.0,2.0,17.0,-16.0,1.0
512,22015,201587.0,0021500246,"NOV 29, 2015",CHA vs. MIL,W,34.0,4.0,13.0,0.308,3.0,8.0,0.375,4.0,5.0,0.8,2.0,3.0,5.0,5.0,2.0,1.0,9.0,1.0,15.0,-8.0,1.0
513,22015,201587.0,0021500227,"NOV 27, 2015",CHA vs. CLE,L,39.0,6.0,13.0,0.462,1.0,7.0,0.143,4.0,5.0,0.8,2.0,6.0,8.0,4.0,1.0,0.0,3.0,2.0,17.0,-7.0,1.0
514,22015,201587.0,0021500215,"NOV 25, 2015",CHA vs. WAS,W,34.0,5.0,15.0,0.333,3.0,7.0,0.429,3.0,3.0,1.0,1.0,6.0,7.0,11.0,2.0,0.0,2.0,1.0,16.0,16.0,1.0
515,22015,201587.0,0021500202,"NOV 23, 2015",CHA vs. SAC,W,43.0,5.0,16.0,0.313,1.0,7.0,0.143,7.0,7.0,1.0,1.0,9.0,10.0,8.0,2.0,1.0,5.0,1.0,18.0,5.0,1.0
516,22015,201587.0,0021500178,"NOV 20, 2015",CHA vs. PHI,W,32.0,4.0,9.0,0.444,3.0,4.0,0.75,3.0,3.0,1.0,1.0,3.0,4.0,3.0,0.0,0.0,4.0,2.0,14.0,16.0,1.0
517,22015,201587.0,0021500165,"NOV 18, 2015",CHA vs. BKN,W,41.0,7.0,12.0,0.583,3.0,6.0,0.5,7.0,7.0,1.0,0.0,1.0,1.0,8.0,1.0,2.0,4.0,1.0,24.0,4.0,1.0
518,22015,201587.0,0021500162,"NOV 17, 2015",CHA @ NYK,L,35.0,1.0,9.0,0.111,1.0,4.0,0.25,1.0,2.0,0.5,0.0,6.0,6.0,0.0,0.0,0.0,1.0,2.0,4.0,-19.0,1.0
519,22015,201587.0,0021500147,"NOV 15, 2015",CHA vs. POR,W,39.0,11.0,19.0,0.579,5.0,10.0,0.5,6.0,7.0,0.857,0.0,5.0,5.0,6.0,0.0,0.0,2.0,2.0,33.0,5.0,1.0
520,22015,201587.0,0021500132,"NOV 13, 2015",CHA @ CHI,L,35.0,10.0,17.0,0.588,5.0,6.0,0.833,3.0,3.0,1.0,3.0,5.0,8.0,2.0,2.0,0.0,2.0,1.0,28.0,6.0,1.0
521,22015,201587.0,0021500113,"NOV 11, 2015",CHA vs. NYK,W,36.0,10.0,18.0,0.556,2.0,5.0,0.4,2.0,5.0,0.4,1.0,4.0,5.0,1.0,1.0,0.0,2.0,0.0,24.0,1.0,1.0
522,22015,201587.0,0021500111,"NOV 10, 2015",CHA @ MIN,W,35.0,6.0,11.0,0.545,3.0,5.0,0.6,2.0,2.0,1.0,0.0,6.0,6.0,3.0,0.0,2.0,4.0,3.0,17.0,-5.0,1.0
523,22015,201587.0,0021500090,"NOV 07, 2015",CHA @ SAS,L,32.0,2.0,6.0,0.333,1.0,2.0,0.5,5.0,5.0,1.0,1.0,3.0,4.0,4.0,3.0,0.0,4.0,3.0,10.0,-20.0,1.0
524,22015,201587.0,0021500072,"NOV 05, 2015",CHA @ DAL,W,34.0,3.0,10.0,0.3,0.0,5.0,0.0,2.0,2.0,1.0,1.0,6.0,7.0,4.0,2.0,1.0,1.0,1.0,8.0,11.0,1.0
525,22015,201587.0,0021500053,"NOV 03, 2015",CHA vs. CHI,W,28.0,4.0,11.0,0.364,1.0,2.0,0.5,9.0,9.0,1.0,0.0,8.0,8.0,3.0,0.0,0.0,1.0,1.0,18.0,17.0,1.0
526,22015,201587.0,0021500039,"NOV 01, 2015",CHA vs. ATL,L,36.0,5.0,14.0,0.357,4.0,9.0,0.444,2.0,2.0,1.0,3.0,2.0,5.0,8.0,2.0,2.0,2.0,2.0,16.0,3.0,1.0
527,22015,201587.0,0021500026,"OCT 30, 2015",CHA @ ATL,L,33.0,6.0,10.0,0.6,1.0,4.0,0.25,1.0,1.0,1.0,2.0,9.0,11.0,4.0,1.0,0.0,7.0,2.0,14.0,6.0,1.0
528,22015,201587.0,0021500008,"OCT 28, 2015",CHA @ MIA,L,33.0,3.0,12.0,0.25,2.0,6.0,0.333,1.0,2.0,0.5,2.0,4.0,6.0,3.0,0.0,0.0,3.0,3.0,9.0,-3.0,1.0
529,22015,201573.0,0021500285,"DEC 04, 2015",MIL @ DET,L,26.0,4.0,9.0,0.444,1.0,5.0,0.2,0.0,1.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,1.0,9.0,-12.0,1.0
530,22015,201573.0,0021500258,"NOV 30, 2015",MIL vs. DEN,W,33.0,2.0,6.0,0.333,1.0,4.0,0.25,2.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,3.0,2.0,7.0,7.0,1.0
531,22015,201573.0,0021500246,"NOV 29, 2015",MIL @ CHA,L,43.0,4.0,14.0,0.286,2.0,9.0,0.222,1.0,2.0,0.5,2.0,4.0,6.0,6.0,1.0,0.0,2.0,3.0,11.0,-3.0,1.0
532,22015,201573.0,0021500228,"NOV 27, 2015",MIL @ ORL,L,33.0,6.0,14.0,0.429,5.0,10.0,0.5,0.0,0.0,0.0,0.0,4.0,4.0,3.0,2.0,0.0,4.0,2.0,17.0,-16.0,1.0
533,22015,201573.0,0021500221,"NOV 25, 2015",MIL vs. SAC,L,36.0,4.0,8.0,0.5,3.0,4.0,0.75,2.0,3.0,0.667,1.0,3.0,4.0,4.0,4.0,0.0,0.0,2.0,13.0,-9.0,1.0
534,22015,201573.0,0021500205,"NOV 23, 2015",MIL vs. DET,W,31.0,5.0,8.0,0.625,3.0,4.0,0.75,1.0,2.0,0.5,0.0,6.0,6.0,4.0,3.0,0.0,1.0,3.0,14.0,20.0,1.0
535,22015,201573.0,0021500190,"NOV 21, 2015",MIL @ IND,L,19.0,1.0,5.0,0.2,1.0,5.0,0.2,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,3.0,-7.0,1.0
536,22015,201573.0,0021500176,"NOV 19, 2015",MIL @ CLE,L,25.0,4.0,8.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,9.0,-12.0,1.0
537,22015,201573.0,0021500158,"NOV 17, 2015",MIL @ WAS,L,37.0,5.0,11.0,0.455,3.0,6.0,0.5,0.0,0.0,0.0,0.0,6.0,6.0,3.0,2.0,0.0,2.0,3.0,13.0,-22.0,1.0
538,22015,201573.0,0021500141,"NOV 14, 2015",MIL vs. CLE,W,39.0,7.0,16.0,0.438,3.0,7.0,0.429,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,3.0,17.0,1.0,1.0
539,22015,201573.0,0021500121,"NOV 11, 2015",MIL @ DEN,L,28.0,7.0,10.0,0.7,3.0,3.0,1.0,5.0,6.0,0.833,1.0,1.0,2.0,4.0,2.0,0.0,3.0,4.0,22.0,3.0,1.0
540,22015,201573.0,0021500110,"NOV 10, 2015",MIL vs. BOS,L,30.0,3.0,9.0,0.333,2.0,4.0,0.5,4.0,4.0,1.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0,3.0,12.0,-8.0,1.0
541,22015,201573.0,0021500089,"NOV 07, 2015",MIL vs. BKN,W,32.0,7.0,13.0,0.538,3.0,6.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,10.0,2.0,2.0,2.0,1.0,19.0,19.0,1.0
542,22015,201573.0,0021500079,"NOV 06, 2015",MIL @ NYK,W,28.0,2.0,9.0,0.222,1.0,5.0,0.2,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,5.0,-3.0,1.0
543,22015,201573.0,0021500065,"NOV 04, 2015",MIL vs. PHI,W,30.0,2.0,6.0,0.333,1.0,2.0,0.5,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,1.0,2.0,5.0,-7.0,1.0
544,22015,201573.0,0021500047,"NOV 02, 2015",MIL @ BKN,W,47.0,8.0,15.0,0.533,6.0,10.0,0.6,4.0,7.0,0.571,0.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,26.0,11.0,1.0
545,22015,201573.0,0021500042,"NOV 01, 2015",MIL @ TOR,L,22.0,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,-13.0,1.0
546,22015,201573.0,0021500027,"OCT 30, 2015",MIL vs. WAS,L,27.0,5.0,11.0,0.455,2.0,7.0,0.286,2.0,3.0,0.667,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,14.0,-11.0,1.0
547,22015,201573.0,0021500012,"OCT 28, 2015",MIL vs. NYK,L,30.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,6.0,2.0,2.0,0.0,3.0,2.0,4.0,-15.0,1.0
548,22015,203382.0,0021500304,"DEC 07, 2015",DET @ CHA,L,21.0,4.0,8.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,3.0,8.0,-11.0,1.0
549,22015,203382.0,0021500301,"DEC 06, 2015",DET vs. LAL,W,21.0,1.0,6.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,2.0,0.0,0.0,2.0,2.0,2.0,-2.0,1.0
550,22015,203382.0,0021500285,"DEC 04, 2015",DET vs. MIL,W,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0
551,22015,203382.0,0021500270,"DEC 02, 2015",DET vs. PHX,W,11.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,-3.0,1.0
552,22015,203382.0,0021500254,"NOV 30, 2015",DET vs. HOU,W,21.0,5.0,8.0,0.625,0.0,0.0,0.0,1.0,2.0,0.5,3.0,1.0,4.0,2.0,0.0,1.0,1.0,3.0,11.0,-4.0,1.0
553,22015,203382.0,0021500248,"NOV 29, 2015",DET @ BKN,L,11.0,1.0,5.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,-7.0,1.0
554,22015,203382.0,0021500234,"NOV 27, 2015",DET @ OKC,L,16.0,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,-11.0,1.0
