Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
PF,Nerlens Noel,6500,LAC@Phi 07:00PM ET,28.900,Phi
SG,Andrew Wiggins,6500,NO@Min 08:00PM ET,30.235,Min
C,Nikola Jokic,6500,Den@Bkn 07:30PM ET,22.872,Den
PF,Julius Randle,6400,LAL@Ind 07:00PM ET,27.817,LAL
PG,Jarrett Jack,6300,Den@Bkn 07:30PM ET,31.078,Bkn
PG,Ricky Rubio,6300,NO@Min 08:00PM ET,31.973,Min
C,Jahlil Okafor,6300,LAC@Phi 07:00PM ET,30.233,Phi
C,Myles Turner,6300,LAL@Ind 07:00PM ET,19.586,Ind
PF,Markieff Morris,6200,OKC@Pho 09:00PM ET,22.650,Pho
SG,Kobe Bryant,6100,LAL@Ind 07:00PM ET,29.576,LAL
PG,Mike Conley,6100,Por@Mem 08:00PM ET,30.622,Mem
PF,Zach Randolph,6000,Por@Mem 08:00PM ET,27.402,Mem
PG,Jeff Teague,6000,Orl@Atl 08:00PM ET,28.821,Atl
SF,Robert Covington,6000,LAC@Phi 07:00PM ET,24.732,Phi
C,Jonas Valanciunas,6000,Tor@Det 07:30PM ET,28.023,Tor
SG,Devin Booker,6000,OKC@Pho 09:00PM ET,16.728,Pho
PF,Ryan Anderson,5900,NO@Min 08:00PM ET,28.583,NO
PG,Norris Cole,5900,NO@Min 08:00PM ET,20.053,NO
SG,Archie Goodwin,5900,OKC@Pho 09:00PM ET,15.602,Pho
SF,Stanley Johnson,5900,Tor@Det 07:30PM ET,18.293,Det
PF,Taj Gibson,5800,Chi@Cha 07:00PM ET,21.920,Chi
PG,George Hill,5700,LAL@Ind 07:00PM ET,26.063,Ind
PF,Kenneth Faried,5700,Den@Bkn 07:30PM ET,27.801,Den
SG,Will Barton,5700,Den@Bkn 07:30PM ET,29.250,Den
C,Al Jefferson,5600,Chi@Cha 07:00PM ET,26.053,Cha
PF,Jordan Hill,5600,LAL@Ind 07:00PM ET,21.883,Ind
PF,Serge Ibaka,5600,OKC@Pho 09:00PM ET,27.394,OKC
SF,Tobias Harris,5600,Orl@Atl 08:00PM ET,28.485,Orl
SG,Kentavious Caldwell-Pope,5600,Tor@Det 07:30PM ET,25.755,Det
PG,Emmanuel Mudiay,5600,Den@Bkn 07:30PM ET,25.764,Den
SG,J.R. Smith,5500,Sac@Cle 07:00PM ET,22.620,Cle
PF,Marvin Williams,5500,Chi@Cha 07:00PM ET,25.074,Cha
SF,Jeff Green,5500,Por@Mem 08:00PM ET,22.436,Mem
SF,Wilson Chandler,5500,Den@Bkn 07:30PM ET,0,Den
PF,Aaron Gordon,5500,Orl@Atl 08:00PM ET,19.068,Orl
SF,Joe Johnson,5400,Den@Bkn 07:30PM ET,24.010,Bkn
C,Joakim Noah,5400,Chi@Cha 07:00PM ET,23.353,Chi
SF,Michael Kidd-Gilchrist,5400,Chi@Cha 07:00PM ET,24.450,Cha
SF,P.J. Tucker,5300,OKC@Pho 09:00PM ET,19.534,Pho
SG,Lou Williams,5300,LAL@Ind 07:00PM ET,25.100,LAL
SF,Omri Casspi,5300,Sac@Cle 07:00PM ET,24.850,Sac
PG,Jordan Clarkson,5300,LAL@Ind 07:00PM ET,25.941,LAL
PG,Jeremy Lin,5200,Chi@Cha 07:00PM ET,23.276,Cha
SF,Kent Bazemore,5200,Orl@Atl 08:00PM ET,25.346,Atl
SF,Al-Farouq Aminu,5200,Por@Mem 08:00PM ET,24.231,Por
SF,Marcus Morris,5200,Tor@Det 07:30PM ET,25.588,Det
PF,Tristan Thompson,5200,Sac@Cle 07:00PM ET,21.950,Cle
PG,Zach LaVine,5200,NO@Min 08:00PM ET,22.389,Min
C,Mason Plumlee,5100,Por@Mem 08:00PM ET,25.952,Por
C,Willie Cauley-Stein,5100,Sac@Cle 07:00PM ET,17.063,Sac
PF,Ersan Ilyasova,5000,Tor@Det 07:30PM ET,22.412,Det
PF,Nikola Mirotic,5000,Chi@Cha 07:00PM ET,23.261,Chi
PG,Elfrid Payton,5000,Orl@Atl 08:00PM ET,25.794,Orl
PG,Dennis Schroder,5000,Orl@Atl 08:00PM ET,22.815,Atl
SG,Jamal Crawford,4900,LAC@Phi 07:00PM ET,19.705,LAC
SF,Matt Barnes,4900,Por@Mem 08:00PM ET,22.293,Mem
SG,J.J. Redick,4900,LAC@Phi 07:00PM ET,22.429,LAC
SG,E'Twaun Moore,4900,Chi@Cha 07:00PM ET,11.441,Chi
C,Enes Kanter,4900,OKC@Pho 09:00PM ET,23.361,OKC
C,Cody Zeller,4900,Chi@Cha 07:00PM ET,20.523,Cha
SF,DeMarre Carroll,4800,Tor@Det 07:30PM ET,23.261,Tor
PG,Darren Collison,4800,Sac@Cle 07:00PM ET,23.367,Sac
C,Tyson Chandler,4700,OKC@Pho 09:00PM ET,19.547,Pho
C,Ian Mahinmi,4700,LAL@Ind 07:00PM ET,22.536,Ind
SG,Marco Belinelli,4600,Sac@Cle 07:00PM ET,17.668,Sac
SG,Eric Gordon,4600,NO@Min 08:00PM ET,24.537,NO
SG,Rondae Hollis-Jefferson,4600,Den@Bkn 07:30PM ET,18.289,Bkn
PG,D'Angelo Russell,4600,LAL@Ind 07:00PM ET,23.637,LAL
C,Spencer Hawes,4500,Chi@Cha 07:00PM ET,16.100,Cha
SG,Bryce Dejean-Jones,4500,NO@Min 08:00PM ET,14.750,NO
SG,Dion Waiters,4500,OKC@Pho 09:00PM ET,18.380,OKC
SG,Evan Fournier,4500,Orl@Atl 08:00PM ET,23.791,Orl
SF,Jerami Grant,4500,LAC@Phi 07:00PM ET,21.245,Phi
SF,Tony Allen,4400,Por@Mem 08:00PM ET,17.284,Mem
PG,Mario Chalmers,4400,Por@Mem 08:00PM ET,21.115,Mem
SG,Wayne Ellington,4400,Den@Bkn 07:30PM ET,12.799,Bkn
PG,Donald Sloan,4400,Den@Bkn 07:30PM ET,15.922,Bkn
PF,Larry Nance Jr.,4400,LAL@Ind 07:00PM ET,14.900,LAL
C,Alex Len,4400,OKC@Pho 09:00PM ET,18.122,Pho
SG,Gary Harris,4400,Den@Bkn 07:30PM ET,19.989,Den
SF,Wesley Johnson,4300,LAC@Phi 07:00PM ET,14.495,LAC
PG,Isaiah Canaan,4300,LAC@Phi 07:00PM ET,18.420,Phi
PG,Cory Joseph,4300,Tor@Det 07:30PM ET,18.075,Tor
C,Steven Adams,4300,OKC@Pho 09:00PM ET,19.035,OKC
PF,Bobby Portis,4300,Chi@Cha 07:00PM ET,14.575,Chi
SF,C.J. Miles,4200,LAL@Ind 07:00PM ET,21.120,Ind
PF,Ed Davis,4200,Por@Mem 08:00PM ET,19.701,Por
SG,Terrence Ross,4200,Tor@Det 07:30PM ET,15.773,Tor
C,Meyers Leonard,4200,Por@Mem 08:00PM ET,18.667,Por
SG,Jeremy Lamb,4200,Chi@Cha 07:00PM ET,20.226,Cha
SG,Kyle Korver,4100,Orl@Atl 08:00PM ET,19.425,Atl
SG,Courtney Lee,4100,Por@Mem 08:00PM ET,18.051,Mem
SG,Allen Crabbe,4100,Por@Mem 08:00PM ET,18.588,Por
PG,T.J. McConnell,4100,LAC@Phi 07:00PM ET,20.221,Phi
PG,Jameer Nelson,4000,Den@Bkn 07:30PM ET,20.395,Den
PF,Luis Scola,4000,Tor@Det 07:30PM ET,19.820,Tor
SG,Rodney Stuckey,4000,LAL@Ind 07:00PM ET,19.386,Ind
SG,Gerald Henderson,4000,Por@Mem 08:00PM ET,13.448,Por
PG,Matthew Dellavedova,4000,Sac@Cle 07:00PM ET,20.185,Cle
SF,Mirza Teletovic,4000,OKC@Pho 09:00PM ET,16.900,Pho
SF,T.J. Warren,4000,OKC@Pho 09:00PM ET,18.516,Pho
SF,Shabazz Muhammad,4000,NO@Min 08:00PM ET,14.702,Min
SF,Thabo Sefolosha,3900,Orl@Atl 08:00PM ET,18.033,Atl
PF,Darrell Arthur,3900,Den@Bkn 07:30PM ET,16.636,Den
PF,Jon Leuer,3900,OKC@Pho 09:00PM ET,19.390,Pho
PF,Patrick Patterson,3900,Tor@Det 07:30PM ET,15.680,Tor
C,Lavoy Allen,3900,LAL@Ind 07:00PM ET,15.985,Ind
PG,Brandon Jennings,3900,Tor@Det 07:30PM ET,15.298,Det
C,Bismack Biyombo,3900,Tor@Det 07:30PM ET,19.265,Tor
C,Frank Kaminsky,3900,Chi@Cha 07:00PM ET,16.635,Cha
PG,Shane Larkin,3900,Den@Bkn 07:30PM ET,17.401,Bkn
SG,Nik Stauskas,3900,LAC@Phi 07:00PM ET,14.994,Phi
PF,Brandon Bass,3800,LAL@Ind 07:00PM ET,15.417,LAL
C,Cole Aldrich,3700,LAC@Phi 07:00PM ET,13.518,LAC
SG,Hollis Thompson,3700,LAC@Phi 07:00PM ET,16.265,Phi
SF,Paul Pierce,3600,LAC@Phi 07:00PM ET,12.261,LAC
C,Roy Hibbert,3600,LAL@Ind 07:00PM ET,18.594,LAL
C,Omer Asik,3600,NO@Min 08:00PM ET,12.814,NO
C,Timofey Mozgov,3600,Sac@Cle 07:00PM ET,13.878,Cle
SG,Bojan Bogdanovic,3600,Den@Bkn 07:30PM ET,16.034,Bkn
SF,P.J. Hairston,3600,Chi@Cha 07:00PM ET,12.085,Cha
PG,Cameron Payne,3600,OKC@Pho 09:00PM ET,12.014,OKC
PG,Kirk Hinrich,3500,Chi@Cha 07:00PM ET,9.091,Chi
PG,Aaron Brooks,3500,Chi@Cha 07:00PM ET,13.956,Chi
SF,Alonzo Gee,3500,NO@Min 08:00PM ET,11.465,NO
SF,James Johnson,3500,Tor@Det 07:30PM ET,11.244,Tor
C,Kosta Koufos,3500,Sac@Cle 07:00PM ET,16.959,Sac
SG,Iman Shumpert,3500,Sac@Cle 07:00PM ET,15.259,Cle
SF,Maurice Harkless,3500,Por@Mem 08:00PM ET,11.565,Por
SF,Tony Snell,3400,Chi@Cha 07:00PM ET,12.167,Chi
SG,Ben McLemore,3400,Sac@Cle 07:00PM ET,13.847,Sac
SG,Mario Hezonja,3400,Orl@Atl 08:00PM ET,9.500,Orl
SG,Kevin Martin,3300,NO@Min 08:00PM ET,16.707,Min
C,Anderson Varejao,3300,Sac@Cle 07:00PM ET,7.784,Cle
C,Aron Baynes,3300,Tor@Det 07:30PM ET,13.613,Det
SF,Doug McDermott,3300,Chi@Cha 07:00PM ET,12.546,Chi
PF,Noah Vonleh,3300,Por@Mem 08:00PM ET,10.805,Por
C,Jusuf Nurkic,3300,Den@Bkn 07:30PM ET,15.286,Den
PG,Mo Williams,3200,Sac@Cle 07:00PM ET,16.977,Cle
PG,Randy Foye,3200,Den@Bkn 07:30PM ET,13.010,Den
PF,Anthony Tolliver,3200,Tor@Det 07:30PM ET,12.765,Det
PG,Brian Roberts,3200,Chi@Cha 07:00PM ET,8.457,Cha
SF,Dante Cunningham,3200,NO@Min 08:00PM ET,10.760,NO
PF,Mike Scott,3200,Orl@Atl 08:00PM ET,12.201,Atl
SF,Lance Stephenson,3200,LAC@Phi 07:00PM ET,10.725,LAC
PF,Nemanja Bjelica,3200,NO@Min 08:00PM ET,11.950,Min
C,Tarik Black,3200,LAL@Ind 07:00PM ET,10.056,LAL
C,Nick Collison,3100,OKC@Pho 09:00PM ET,8.000,OKC
SF,Tayshaun Prince,3100,NO@Min 08:00PM ET,8.558,Min
PG,Toney Douglas,3100,NO@Min 08:00PM ET,12.302,NO
SG,Nick Young,3100,LAL@Ind 07:00PM ET,12.023,LAL
C,Andrea Bargnani,3100,Den@Bkn 07:30PM ET,10.147,Bkn
SF,Kyle Singler,3100,OKC@Pho 09:00PM ET,6.616,OKC
C,Alexis Ajinca,3100,NO@Min 08:00PM ET,11.513,NO
C,Nikola Pekovic,3100,NO@Min 08:00PM ET,7.854,Min
SF,Solomon Hill,3100,LAL@Ind 07:00PM ET,8.474,Ind
SF,Ryan Kelly,3100,LAL@Ind 07:00PM ET,12.789,LAL
PG,Troy Daniels,3100,Chi@Cha 07:00PM ET,8.712,Cha
SG,Andre Roberson,3100,OKC@Pho 09:00PM ET,13.239,OKC
SG,Tim Hardaway Jr.,3100,Orl@Atl 08:00PM ET,9.381,Atl
SF,Anthony Brown,3100,LAL@Ind 07:00PM ET,8.688,LAL
SG,Jordan McRae,3100,OKC@Pho 09:00PM ET,9.900,Pho
PG,Pablo Prigioni,3100,LAC@Phi 07:00PM ET,9.258,LAC
SG,Markel Brown,3100,Den@Bkn 07:30PM ET,6.682,Bkn
SG,Joe Young,3100,LAL@Ind 07:00PM ET,8.442,Ind
PF,Richaun Holmes,3100,LAC@Phi 07:00PM ET,12.090,Phi
C,Joffrey Lauvergne,3100,Den@Bkn 07:30PM ET,16.526,Den
PF,Kevin Garnett,3000,NO@Min 08:00PM ET,12.382,Min
SG,Vince Carter,3000,Por@Mem 08:00PM ET,8.583,Mem
C,Elton Brand,3000,LAC@Phi 07:00PM ET,0,Phi
PG,Andre Miller,3000,NO@Min 08:00PM ET,8.542,Min
SF,Metta World Peace,3000,LAL@Ind 07:00PM ET,11.842,LAL
SG,Mike Miller,3000,Den@Bkn 07:30PM ET,4.944,Den
SF,Richard Jefferson,3000,Sac@Cle 07:00PM ET,10.201,Cle
PG,Steve Blake,3000,Tor@Det 07:30PM ET,11.716,Det
SG,James Jones,3000,Sac@Cle 07:00PM ET,6.264,Cle
C,Chris Kaman,3000,Por@Mem 08:00PM ET,4.028,Por
PF,Channing Frye,3000,Orl@Atl 08:00PM ET,13.155,Orl
PG,Ronnie Price,3000,OKC@Pho 09:00PM ET,10.706,Pho
SF,Caron Butler,3000,Sac@Cle 07:00PM ET,5.175,Sac
SF,Mike Dunleavy,3000,Chi@Cha 07:00PM ET,5.000,Chi
SF,Steve Novak,3000,OKC@Pho 09:00PM ET,3.250,OKC
PG,C.J. Watson,3000,Orl@Atl 08:00PM ET,13.875,Orl
C,Ryan Hollins,3000,Por@Mem 08:00PM ET,7.235,Mem
C,Kendrick Perkins,3000,NO@Min 08:00PM ET,5.825,NO
PF,Carl Landry,3000,LAC@Phi 07:00PM ET,12.404,Phi
C,Sasha Kaun,3000,Sac@Cle 07:00PM ET,3.167,Cle
PF,Jason Smith,3000,Orl@Atl 08:00PM ET,12.023,Orl
SG,Anthony Morrow,3000,OKC@Pho 09:00PM ET,8.848,OKC
PF,Joel Anthony,3000,Tor@Det 07:30PM ET,3.135,Det
PF,Jeff Ayres,3000,LAC@Phi 07:00PM ET,3.250,LAC
PF,Luc Richard Mbah a Moute,3000,LAC@Phi 07:00PM ET,7.901,LAC
PF,Tyler Hansbrough,3000,Chi@Cha 07:00PM ET,7.500,Cha
PG,D.J. Augustin,3000,OKC@Pho 09:00PM ET,9.463,OKC
PF,Brandan Wright,3000,Por@Mem 08:00PM ET,14.571,Mem
SF,Chase Budinger,3000,LAL@Ind 07:00PM ET,10.594,Ind
SF,Quincy Pondexter,3000,NO@Min 08:00PM ET,0,NO
SG,Jodie Meeks,3000,Tor@Det 07:30PM ET,2.000,Det
SG,Sonny Weems,3000,OKC@Pho 09:00PM ET,6.333,Pho
C,Tiago Splitter,3000,Orl@Atl 08:00PM ET,12.444,Atl
SG,Justin Holiday,3000,Orl@Atl 08:00PM ET,5.700,Atl
SG,James Anderson,3000,Sac@Cle 07:00PM ET,5.259,Sac
PF,J.J. Hickson,3000,Den@Bkn 07:30PM ET,14.702,Den
C,Robert Sacre,3000,LAL@Ind 07:00PM ET,8.103,LAL
SF,Orlando Johnson,3000,OKC@Pho 09:00PM ET,10.750,Pho
PF,JaMychal Green,3000,Por@Mem 08:00PM ET,11.686,Mem
SF,Luke Babbitt,3000,NO@Min 08:00PM ET,7.852,NO
PF,Andrew Nicholson,3000,Orl@Atl 08:00PM ET,12.136,Orl
PG,Seth Curry,3000,Sac@Cle 07:00PM ET,6.598,Sac
PF,Quincy Acy,3000,Sac@Cle 07:00PM ET,9.185,Sac
PF,Willie Reed,3000,Den@Bkn 07:30PM ET,8.942,Bkn
PG,Shelvin Mack,3000,Orl@Atl 08:00PM ET,7.708,Atl
SG,Lamar Patterson,3000,Orl@Atl 08:00PM ET,6.412,Atl
C,Shayne Whittington,3000,LAL@Ind 07:00PM ET,3.438,Ind
SG,C.J. Wilcox,3000,LAC@Phi 07:00PM ET,1.438,LAC
PF,Thomas Robinson,3000,Den@Bkn 07:30PM ET,9.696,Bkn
SG,Jared Cunningham,3000,Sac@Cle 07:00PM ET,5.046,Cle
PG,Tim Frazier,3000,Por@Mem 08:00PM ET,5.235,Por
C,Mike Muscala,3000,Orl@Atl 08:00PM ET,8.209,Atl
PF,Cameron Bairstow,3000,Chi@Cha 07:00PM ET,3.750,Chi
SF,Duje Dukan,3000,Sac@Cle 07:00PM ET,0,Sac
SF,Josh Huestis,3000,OKC@Pho 09:00PM ET,0,OKC
PG,Kendall Marshall,3000,LAC@Phi 07:00PM ET,9.661,Phi
SF,Reggie Bullock,3000,Tor@Det 07:30PM ET,1.222,Det
PG,Shabazz Napier,3000,Orl@Atl 08:00PM ET,9.530,Orl
PF,Eric Moreland,3000,Sac@Cle 07:00PM ET,3.900,Sac
SF,Devyn Marble,3000,Orl@Atl 08:00PM ET,0.906,Orl
PF,Adreian Payne,3000,NO@Min 08:00PM ET,6.839,Min
PG,Keith Appling,3000,Orl@Atl 08:00PM ET,1.850,Orl
PG,Marcelo Huertas,3000,LAL@Ind 07:00PM ET,8.560,LAL
SG,Austin Rivers,3000,LAC@Phi 07:00PM ET,13.946,LAC
SF,Pat Connaughton,3000,Por@Mem 08:00PM ET,1.800,Por
SG,Darrun Hilliard,3000,Tor@Det 07:30PM ET,4.913,Det
SG,James Ennis,3000,Por@Mem 08:00PM ET,3.375,Mem
PG,Spencer Dinwiddie,3000,Tor@Det 07:30PM ET,8.083,Det
C,Dewayne Dedmon,3000,Orl@Atl 08:00PM ET,9.145,Orl
SF,Branden Dawson,3000,LAC@Phi 07:00PM ET,3.875,LAC
PF,Rakeem Christmas,3000,LAL@Ind 07:00PM ET,0,Ind
SF,Jakarr Sampson,3000,LAC@Phi 07:00PM ET,10.165,Phi
SG,Norman Powell,3000,Tor@Det 07:30PM ET,3.591,Tor
C,Lucas Nogueira,3000,Tor@Det 07:30PM ET,6.516,Tor
SF,Sergey Karasev,3000,Den@Bkn 07:30PM ET,2.543,Bkn
SG,Jordan Adams,3000,Por@Mem 08:00PM ET,9.500,Mem
SF,Glenn Robinson III,3000,LAL@Ind 07:00PM ET,7.493,Ind
PF,Mitch McGary,3000,OKC@Pho 09:00PM ET,2.589,OKC
SF,Anthony Bennett,3000,Tor@Det 07:30PM ET,4.018,Tor
PG,Delon Wright,3000,Tor@Det 07:30PM ET,2.333,Tor
PF,Jarell Martin,3000,Por@Mem 08:00PM ET,1.000,Mem
PG,Aaron Harrison,3000,Chi@Cha 07:00PM ET,1.885,Cha
C,Joel Embiid,3000,LAC@Phi 07:00PM ET,0,Phi
SF,Bruno Caboclo,3000,Tor@Det 07:30PM ET,1.375,Tor
C,Walter Tavares,3000,Orl@Atl 08:00PM ET,6.250,Atl
SF,Damjan Rudez,3000,NO@Min 08:00PM ET,4.188,Min
C,Cristiano Felicio,3000,Chi@Cha 07:00PM ET,1.750,Chi
PG,Tyus Jones,3000,NO@Min 08:00PM ET,8.194,Min
PF,Cliff Alexander,3000,Por@Mem 08:00PM ET,3.286,Por
PF,Chris McCullough,3000,Den@Bkn 07:30PM ET,0,Bkn
SF,Luis Montero,3000,Por@Mem 08:00PM ET,2.357,Por
