Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
PG,Jeff Teague,5500,LAC@Atl 08:00PM ET,28.395,Atl
SG,Devin Booker,5500,Pho@Cle 07:00PM ET,14.417,Pho
SG,J.J. Redick,5400,LAC@Atl 08:00PM ET,22.706,LAC
SG,J.R. Smith,5400,Pho@Cle 07:00PM ET,21.929,Cle
SF,Marcus Morris,5400,Phi@Det 07:30PM ET,25.642,Det
C,Jared Sullinger,5400,Den@Bos 07:30PM ET,27.106,Bos
PG,Tony Parker,5300,Hou@SA 08:00PM ET,24.823,SA
SG,Wesley Matthews,5300,Dal@GS 10:30PM ET,22.887,Dal
C,Tim Duncan,5200,Hou@SA 08:00PM ET,26.655,SA
SF,P.J. Tucker,5200,Pho@Cle 07:00PM ET,18.822,Pho
PF,Marvin Williams,5100,Cha@Uta 09:00PM ET,24.094,Cha
C,Kelly Olynyk,5100,Den@Bos 07:30PM ET,21.061,Bos
PG,Marcus Smart,5100,Den@Bos 07:30PM ET,23.560,Bos
PG,Dennis Schroder,5100,LAC@Atl 08:00PM ET,23.369,Atl
C,Tyson Chandler,5000,Pho@Cle 07:00PM ET,19.306,Pho
PF,Tristan Thompson,5000,Pho@Cle 07:00PM ET,22.145,Cle
C,Cody Zeller,5000,Cha@Uta 09:00PM ET,20.425,Cha
C,Nikola Jokic,5000,Den@Bos 07:30PM ET,20.948,Den
PF,Amir Johnson,4900,Den@Bos 07:30PM ET,21.686,Bos
PF,Markieff Morris,4900,Pho@Cle 07:00PM ET,20.402,Pho
SG,Manu Ginobili,4800,Hou@SA 08:00PM ET,21.397,SA
SF,Harrison Barnes,4800,Dal@GS 10:30PM ET,22.681,GS
PF,Terrence Jones,4800,Hou@SA 08:00PM ET,19.402,Hou
C,Enes Kanter,4800,OKC@Min 08:00PM ET,22.728,OKC
C,Alex Len,4800,Pho@Cle 07:00PM ET,17.607,Pho
SG,Archie Goodwin,4800,Pho@Cle 07:00PM ET,12.370,Pho
SF,Shabazz Muhammad,4700,OKC@Min 08:00PM ET,14.940,Min
PG,Jameer Nelson,4600,Den@Bos 07:30PM ET,20.931,Den
SF,Andre Iguodala,4600,Dal@GS 10:30PM ET,21.222,GS
C,Spencer Hawes,4600,Cha@Uta 09:00PM ET,15.442,Cha
SG,Evan Turner,4600,Den@Bos 07:30PM ET,22.359,Bos
SG,Gary Harris,4600,Den@Bos 07:30PM ET,20.032,Den
SG,Kyle Korver,4500,LAC@Atl 08:00PM ET,19.818,Atl
C,Andrew Bogut,4500,Dal@GS 10:30PM ET,20.901,GS
SG,Jeremy Lamb,4500,Cha@Uta 09:00PM ET,20.803,Cha
C,Frank Kaminsky,4500,Cha@Uta 09:00PM ET,17.034,Cha
SF,Mirza Teletovic,4500,Pho@Cle 07:00PM ET,17.080,Pho
PG,Zach LaVine,4500,OKC@Min 08:00PM ET,21.728,Min
PF,Jon Leuer,4400,Pho@Cle 07:00PM ET,20.152,Pho
PG,Trey Burke,4400,Cha@Uta 09:00PM ET,20.568,Uta
C,Steven Adams,4400,OKC@Min 08:00PM ET,18.756,OKC
SF,Jerami Grant,4400,Phi@Det 07:30PM ET,20.721,Phi
PF,David West,4300,Hou@SA 08:00PM ET,16.318,SA
PF,Darrell Arthur,4300,Den@Bos 07:30PM ET,17.083,Den
PF,Trey Lyles,4300,Cha@Uta 09:00PM ET,12.202,Uta
SG,Jamal Crawford,4200,LAC@Atl 08:00PM ET,18.602,LAC
PF,Josh Smith,4200,Hou@SA 08:00PM ET,16.107,Hou
PG,Patrick Beverley,4200,Hou@SA 08:00PM ET,19.569,Hou
SG,Alec Burks,4200,Cha@Uta 09:00PM ET,23.018,Uta
C,Gorgui Dieng,4200,OKC@Min 08:00PM ET,21.587,Min
SF,T.J. Warren,4200,Pho@Cle 07:00PM ET,18.642,Pho
SG,Danny Green,4100,Hou@SA 08:00PM ET,17.244,SA
PG,Isaiah Canaan,4100,Phi@Det 07:30PM ET,18.136,Phi
SF,Corey Brewer,4000,Hou@SA 08:00PM ET,14.824,Hou
PG,Ty Lawson,4000,Hou@SA 08:00PM ET,16.469,Hou
PG,Matthew Dellavedova,4000,Pho@Cle 07:00PM ET,20.452,Cle
SF,P.J. Hairston,4000,Cha@Uta 09:00PM ET,12.643,Cha
C,Jusuf Nurkic,4000,Den@Bos 07:30PM ET,15.688,Den
SG,Raymond Felton,3900,Dal@GS 10:30PM ET,20.178,Dal
SF,Thabo Sefolosha,3900,LAC@Atl 08:00PM ET,18.650,Atl
SF,Wesley Johnson,3900,LAC@Atl 08:00PM ET,13.426,LAC
PF,Trevor Booker,3900,Cha@Uta 09:00PM ET,17.744,Uta
SG,Dion Waiters,3900,OKC@Min 08:00PM ET,18.174,OKC
SF,Stanley Johnson,3900,Phi@Det 07:30PM ET,16.694,Det
SF,Paul Pierce,3800,LAC@Atl 08:00PM ET,12.305,LAC
PF,Boris Diaw,3800,Hou@SA 08:00PM ET,15.767,SA
PG,Brandon Jennings,3800,Phi@Det 07:30PM ET,15.554,Det
C,Salah Mejri,3800,Dal@GS 10:30PM ET,10.313,Dal
PF,Mike Scott,3700,LAC@Atl 08:00PM ET,12.344,Atl
PG,Patty Mills,3700,Hou@SA 08:00PM ET,15.639,SA
C,Festus Ezeli,3700,Dal@GS 10:30PM ET,19.050,GS
SG,Iman Shumpert,3700,Pho@Cle 07:00PM ET,15.679,Cle
PG,J.J. Barea,3600,Dal@GS 10:30PM ET,18.344,Dal
SF,Marcus Thornton,3600,Hou@SA 08:00PM ET,17.494,Hou
SG,Hollis Thompson,3600,Phi@Det 07:30PM ET,16.233,Phi
PG,Troy Daniels,3600,Cha@Uta 09:00PM ET,8.761,Cha
C,Boban Marjanovic,3600,Hou@SA 08:00PM ET,11.796,SA
PG,Cameron Payne,3600,OKC@Min 08:00PM ET,11.983,OKC
PF,David Lee,3500,Den@Bos 07:30PM ET,16.283,Bos
PG,Shaun Livingston,3500,Dal@GS 10:30PM ET,14.190,GS
SG,Nik Stauskas,3500,Phi@Det 07:30PM ET,14.686,Phi
C,Cole Aldrich,3400,LAC@Atl 08:00PM ET,14.727,LAC
C,Timofey Mozgov,3400,Pho@Cle 07:00PM ET,13.956,Cle
PG,Mo Williams,3300,Pho@Cle 07:00PM ET,18.527,Cle
SG,Kevin Martin,3300,OKC@Min 08:00PM ET,16.707,Min
PF,Dwight Powell,3300,Dal@GS 10:30PM ET,15.977,Dal
PG,Jason Terry,3200,Hou@SA 08:00PM ET,11.365,Hou
PG,Devin Harris,3200,Dal@GS 10:30PM ET,15.313,Dal
PG,Randy Foye,3200,Den@Bos 07:30PM ET,12.906,Den
C,Aron Baynes,3200,Phi@Det 07:30PM ET,13.227,Det
SG,Brandon Rush,3200,Dal@GS 10:30PM ET,11.604,GS
C,JaVale McGee,3200,Dal@GS 10:30PM ET,13.100,Dal
C,Tiago Splitter,3200,LAC@Atl 08:00PM ET,12.364,Atl
PF,Nemanja Bjelica,3200,OKC@Min 08:00PM ET,12.581,Min
PG,T.J. McConnell,3200,Phi@Det 07:30PM ET,20.117,Phi
PG,Pablo Prigioni,3200,LAC@Atl 08:00PM ET,9.802,LAC
PF,Donatas Motiejunas,3200,Hou@SA 08:00PM ET,10.250,Hou
C,Joffrey Lauvergne,3200,Den@Bos 07:30PM ET,17.769,Den
C,Nick Collison,3100,OKC@Min 08:00PM ET,7.891,OKC
PG,Leandro Barbosa,3100,Dal@GS 10:30PM ET,12.242,GS
PF,Anthony Tolliver,3100,Phi@Det 07:30PM ET,12.830,Det
PF,Luc Richard Mbah a Moute,3100,LAC@Atl 08:00PM ET,7.833,LAC
C,Marreese Speights,3100,Dal@GS 10:30PM ET,11.354,GS
SF,Kyle Singler,3100,OKC@Min 08:00PM ET,6.614,OKC
C,Nikola Pekovic,3100,OKC@Min 08:00PM ET,8.833,Min
C,Jeff Withey,3100,Cha@Uta 09:00PM ET,14.250,Uta
C,Tyler Zeller,3100,Den@Bos 07:30PM ET,8.422,Bos
PF,Jonas Jerebko,3100,Den@Bos 07:30PM ET,9.456,Bos
SG,Andre Roberson,3100,OKC@Min 08:00PM ET,13.239,OKC
SG,Tim Hardaway Jr.,3100,LAC@Atl 08:00PM ET,8.117,Atl
SG,Joe Ingles,3100,Cha@Uta 09:00PM ET,9.145,Uta
SF,Jonathon Simmons,3100,Hou@SA 08:00PM ET,10.597,SA
SG,Austin Rivers,3100,LAC@Atl 08:00PM ET,13.506,LAC
SF,Kyle Anderson,3100,Hou@SA 08:00PM ET,9.476,SA
PG,Raul Neto,3100,Cha@Uta 09:00PM ET,12.535,Uta
PF,Kevin Garnett,3000,OKC@Min 08:00PM ET,12.382,Min
C,Elton Brand,3000,Phi@Det 07:30PM ET,0,Phi
PG,Andre Miller,3000,OKC@Min 08:00PM ET,8.638,Min
SG,Mike Miller,3000,Den@Bos 07:30PM ET,5.295,Den
SF,Richard Jefferson,3000,Pho@Cle 07:00PM ET,10.500,Cle
PF,Matt Bonner,3000,Hou@SA 08:00PM ET,4.486,SA
PG,Steve Blake,3000,Phi@Det 07:30PM ET,11.716,Det
SG,James Jones,3000,Pho@Cle 07:00PM ET,6.449,Cle
PG,Ronnie Price,3000,Pho@Cle 07:00PM ET,10.706,Pho
SF,Tayshaun Prince,3000,OKC@Min 08:00PM ET,8.310,Min
SG,Rasual Butler,3000,Hou@SA 08:00PM ET,6.845,SA
SF,Steve Novak,3000,OKC@Min 08:00PM ET,3.250,OKC
PF,Charlie Villanueva,3000,Dal@GS 10:30PM ET,10.974,Dal
C,Anderson Varejao,3000,Pho@Cle 07:00PM ET,7.154,Cle
PF,Carl Landry,3000,Phi@Det 07:30PM ET,13.091,Phi
C,Sasha Kaun,3000,Pho@Cle 07:00PM ET,3.167,Cle
PG,Brian Roberts,3000,Cha@Uta 09:00PM ET,7.240,Cha
SG,Anthony Morrow,3000,OKC@Min 08:00PM ET,9.194,OKC
PF,Joel Anthony,3000,Phi@Det 07:30PM ET,3.292,Det
PF,Jason Thompson,3000,Dal@GS 10:30PM ET,7.000,GS
PF,Jeff Ayres,3000,LAC@Atl 08:00PM ET,4.750,LAC
PF,Tyler Hansbrough,3000,Cha@Uta 09:00PM ET,6.000,Cha
PG,D.J. Augustin,3000,OKC@Min 08:00PM ET,9.391,OKC
SG,Jodie Meeks,3000,Phi@Det 07:30PM ET,2.000,Det
SG,Sonny Weems,3000,Pho@Cle 07:00PM ET,5.598,Pho
SF,Jeremy Evans,3000,Dal@GS 10:30PM ET,5.875,Dal
SG,Justin Holiday,3000,LAC@Atl 08:00PM ET,5.700,Atl
PF,J.J. Hickson,3000,Den@Bos 07:30PM ET,16.250,Den
SF,Chris Johnson,3000,Cha@Uta 09:00PM ET,7.443,Uta
PG,Shelvin Mack,3000,LAC@Atl 08:00PM ET,8.250,Atl
PG,Lorenzo Brown,3000,Pho@Cle 07:00PM ET,7.625,Pho
SG,Ian Clark,3000,Dal@GS 10:30PM ET,8.391,GS
SG,Lamar Patterson,3000,LAC@Atl 08:00PM ET,6.975,Atl
SG,C.J. Wilcox,3000,LAC@Atl 08:00PM ET,1.650,LAC
SG,John Jenkins,3000,Dal@GS 10:30PM ET,5.382,Dal
SG,Sean Kilpatrick,3000,Den@Bos 07:30PM ET,6.042,Den
SF,Lance Stephenson,3000,LAC@Atl 08:00PM ET,10.014,LAC
PF,Cory Jefferson,3000,Pho@Cle 07:00PM ET,7.350,Pho
SG,Jared Cunningham,3000,Pho@Cle 07:00PM ET,5.640,Cle
C,Mike Muscala,3000,LAC@Atl 08:00PM ET,8.172,Atl
C,Tibor Pleiss,3000,Cha@Uta 09:00PM ET,4.341,Uta
SF,Josh Huestis,3000,OKC@Min 08:00PM ET,0,OKC
PG,Kendall Marshall,3000,Phi@Det 07:30PM ET,10.271,Phi
SF,Reggie Bullock,3000,Phi@Det 07:30PM ET,1.294,Det
PF,Adreian Payne,3000,OKC@Min 08:00PM ET,6.925,Min
SF,JJ O'Brien,3000,Cha@Uta 09:00PM ET,1.625,Uta
PG,Ray McCallum,3000,Hou@SA 08:00PM ET,6.329,SA
SG,Darrun Hilliard,3000,Phi@Det 07:30PM ET,4.161,Det
PG,Spencer Dinwiddie,3000,Phi@Det 07:30PM ET,8.083,Det
SF,Michael Kidd-Gilchrist,3000,Cha@Uta 09:00PM ET,0,Cha
SF,K.J. McDaniels,3000,Hou@SA 08:00PM ET,3.450,Hou
SF,Branden Dawson,3000,LAC@Atl 08:00PM ET,3.875,LAC
PF,James Michael McAdoo,3000,Dal@GS 10:30PM ET,5.200,GS
SF,Jakarr Sampson,3000,Phi@Det 07:30PM ET,10.699,Phi
SF,Sam Dekker,3000,Hou@SA 08:00PM ET,1.083,Hou
SG,R.J. Hunter,3000,Den@Bos 07:30PM ET,6.576,Bos
PF,Richaun Holmes,3000,Phi@Det 07:30PM ET,12.045,Phi
SF,Justin Anderson,3000,Dal@GS 10:30PM ET,4.917,Dal
PF,Montrezl Harrell,3000,Hou@SA 08:00PM ET,6.860,Hou
PF,Mitch McGary,3000,OKC@Min 08:00PM ET,2.788,OKC
PF,Jordan Mickey,3000,Den@Bos 07:30PM ET,4.750,Bos
PG,Terry Rozier,3000,Den@Bos 07:30PM ET,3.681,Bos
SG,James Young,3000,Den@Bos 07:30PM ET,4.028,Bos
PG,Aaron Harrison,3000,Cha@Uta 09:00PM ET,1.909,Cha
C,Joel Embiid,3000,Phi@Det 07:30PM ET,0,Phi
PG,Danté Exum,3000,Cha@Uta 09:00PM ET,0,Uta
C,Walter Tavares,3000,LAC@Atl 08:00PM ET,6.344,Atl
SF,Damjan Rudez,3000,OKC@Min 08:00PM ET,3.603,Min
PG,Tyus Jones,3000,OKC@Min 08:00PM ET,8.194,Min
PF,Kevon Looney,3000,Dal@GS 10:30PM ET,0,GS
