Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev
PG,Jordan Clarkson,5600,Dal@LAL 10:30PM ET,25.625,LAL
SG,Kobe Bryant,5500,Dal@LAL 10:30PM ET,27.875,LAL
SG,J.J. Redick,5400,LAC@Ind 07:00PM ET,22.706,LAC
SG,Tyler Johnson,5400,Mia@Bkn 07:30PM ET,17.956,Mia
SG,Devin Booker,5400,Pho@Phi 07:00PM ET,14.417,Pho
SG,Wesley Matthews,5300,Dal@LAL 10:30PM ET,22.887,Dal
C,Mason Plumlee,5300,Sac@Por 10:00PM ET,26.005,Por
SG,Evan Fournier,5300,Orl@Mil 08:00PM ET,24.214,Orl
SG,Arron Afflalo,5200,OKC@NY 07:30PM ET,22.375,NY
SF,P.J. Tucker,5100,Pho@Phi 07:00PM ET,18.822,Pho
PG,George Hill,5100,LAC@Ind 07:00PM ET,25.804,Ind
C,Robin Lopez,5100,OKC@NY 07:30PM ET,21.092,NY
PF,Jabari Parker,5100,Orl@Mil 08:00PM ET,21.150,Mil
C,Ian Mahinmi,5000,LAC@Ind 07:00PM ET,22.699,Ind
PG,Donald Sloan,5000,Mia@Bkn 07:30PM ET,14.970,Bkn
SF,Derrick Williams,5000,OKC@NY 07:30PM ET,15.944,NY
PG,D'Angelo Russell,5000,Dal@LAL 10:30PM ET,24.227,LAL
SF,Al-Farouq Aminu,4900,Sac@Por 10:00PM ET,24.098,Por
PF,Markieff Morris,4900,Pho@Phi 07:00PM ET,20.402,Pho
PF,Larry Nance Jr.,4900,Dal@LAL 10:30PM ET,15.331,LAL
C,Tyson Chandler,4800,Pho@Phi 07:00PM ET,19.306,Pho
SF,Luol Deng,4800,Mia@Bkn 07:30PM ET,20.716,Mia
SF,DeMarre Carroll,4800,Was@Tor 07:30PM ET,23.261,Tor
SF,C.J. Miles,4800,LAC@Ind 07:00PM ET,22.058,Ind
C,Enes Kanter,4800,OKC@NY 07:30PM ET,22.728,OKC
C,Alex Len,4800,Pho@Phi 07:00PM ET,17.607,Pho
C,Willie Cauley-Stein,4800,Sac@Por 10:00PM ET,16.569,Sac
SF,Aaron Gordon,4800,Orl@Mil 08:00PM ET,17.738,Orl
C,Myles Turner,4800,LAC@Ind 07:00PM ET,16.807,Ind
SF,Joe Johnson,4700,Mia@Bkn 07:30PM ET,23.139,Bkn
SF,Jared Dudley,4600,Was@Tor 07:30PM ET,18.669,Was
SG,Garrett Temple,4600,Was@Tor 07:30PM ET,17.006,Was
SG,Rondae Hollis-Jefferson,4600,Mia@Bkn 07:30PM ET,18.289,Bkn
PF,Nene Hilario,4500,Was@Tor 07:30PM ET,17.964,Was
SG,Gerald Green,4500,Mia@Bkn 07:30PM ET,17.480,Mia
PG,Darren Collison,4500,Sac@Por 10:00PM ET,23.382,Sac
PF,Jordan Hill,4500,LAC@Ind 07:00PM ET,21.594,Ind
SF,Mirza Teletovic,4500,Pho@Phi 07:00PM ET,17.080,Pho
SG,Archie Goodwin,4500,Pho@Phi 07:00PM ET,12.370,Pho
PF,Jon Leuer,4400,Pho@Phi 07:00PM ET,20.152,Pho
C,Steven Adams,4400,OKC@NY 07:30PM ET,18.756,OKC
SF,Jerami Grant,4400,Pho@Phi 07:00PM ET,20.721,Phi
SF,Justise Winslow,4400,Mia@Bkn 07:30PM ET,14.768,Mia
PF,Luis Scola,4300,Was@Tor 07:30PM ET,20.290,Tor
PF,Ed Davis,4300,Sac@Por 10:00PM ET,20.167,Por
SG,Jamal Crawford,4200,LAC@Ind 07:00PM ET,18.602,LAC
SG,Rodney Stuckey,4200,LAC@Ind 07:00PM ET,19.386,Ind
PG,Jose Calderon,4200,OKC@NY 07:30PM ET,19.571,NY
SG,O.J. Mayo,4200,Orl@Mil 08:00PM ET,19.431,Mil
SF,T.J. Warren,4200,Pho@Phi 07:00PM ET,18.642,Pho
PF,Brandon Bass,4100,Dal@LAL 10:30PM ET,15.750,LAL
PG,Jerryd Bayless,4100,Orl@Mil 08:00PM ET,21.848,Mil
PG,Isaiah Canaan,4100,Pho@Phi 07:00PM ET,18.136,Phi
SG,Allen Crabbe,4100,Sac@Por 10:00PM ET,18.353,Por
PG,Beno Udrih,4000,Mia@Bkn 07:30PM ET,10.563,Mia
PG,Ramon Sessions,4000,Was@Tor 07:30PM ET,18.848,Was
SG,Marco Belinelli,4000,Sac@Por 10:00PM ET,17.355,Sac
SG,Raymond Felton,3900,Dal@LAL 10:30PM ET,20.178,Dal
C,Roy Hibbert,3900,Dal@LAL 10:30PM ET,19.413,LAL
SF,Wesley Johnson,3900,LAC@Ind 07:00PM ET,13.426,LAC
PF,John Henson,3900,Orl@Mil 08:00PM ET,16.982,Mil
C,Meyers Leonard,3900,Sac@Por 10:00PM ET,18.449,Por
SG,Dion Waiters,3900,OKC@NY 07:30PM ET,18.174,OKC
SF,Paul Pierce,3800,LAC@Ind 07:00PM ET,12.305,LAC
PF,Amar'e Stoudemire,3800,Mia@Bkn 07:30PM ET,8.969,Mia
C,Lavoy Allen,3800,LAC@Ind 07:00PM ET,15.285,Ind
SG,Terrence Ross,3800,Was@Tor 07:30PM ET,15.428,Tor
SG,Langston Galloway,3800,OKC@NY 07:30PM ET,17.239,NY
C,Bismack Biyombo,3800,Was@Tor 07:30PM ET,19.364,Tor
SG,Ben McLemore,3800,Sac@Por 10:00PM ET,13.477,Sac
SF,Lance Thomas,3700,OKC@NY 07:30PM ET,13.703,NY
PF,Patrick Patterson,3700,Was@Tor 07:30PM ET,15.920,Tor
SG,Joe Young,3700,LAC@Ind 07:00PM ET,8.487,Ind
SG,Josh Richardson,3700,Mia@Bkn 07:30PM ET,6.012,Mia
SF,Kelly Oubre Jr.,3700,Was@Tor 07:30PM ET,9.456,Was
SG,Gary Neal,3600,Was@Tor 07:30PM ET,16.076,Was
PG,J.J. Barea,3600,Dal@LAL 10:30PM ET,18.344,Dal
SG,Hollis Thompson,3600,Pho@Phi 07:00PM ET,16.233,Phi
PG,Cory Joseph,3600,Was@Tor 07:30PM ET,17.682,Tor
PG,Cameron Payne,3600,OKC@NY 07:30PM ET,11.983,OKC
PG,Greivis Vasquez,3500,Orl@Mil 08:00PM ET,17.047,Mil
SF,James Johnson,3500,Was@Tor 07:30PM ET,10.979,Tor
C,Kosta Koufos,3500,Sac@Por 10:00PM ET,17.881,Sac
C,Salah Mejri,3500,Dal@LAL 10:30PM ET,10.313,Dal
SF,Bojan Bogdanovic,3500,Mia@Bkn 07:30PM ET,16.456,Bkn
PG,Shane Larkin,3500,Mia@Bkn 07:30PM ET,17.488,Bkn
SG,Nik Stauskas,3500,Pho@Phi 07:00PM ET,14.686,Phi
PF,Kris Humphries,3400,Was@Tor 07:30PM ET,14.102,Was
C,Cole Aldrich,3400,LAC@Ind 07:00PM ET,14.727,LAC
PF,Channing Frye,3300,Orl@Mil 08:00PM ET,13.581,Orl
PF,Drew Gooden,3300,Was@Tor 07:30PM ET,12.354,Was
SG,Wayne Ellington,3300,Mia@Bkn 07:30PM ET,11.795,Bkn
PF,Dwight Powell,3300,Dal@LAL 10:30PM ET,15.977,Dal
PG,Devin Harris,3200,Dal@LAL 10:30PM ET,15.313,Dal
SG,Nick Young,3200,Dal@LAL 10:30PM ET,11.938,LAL
PF,Jason Smith,3200,Orl@Mil 08:00PM ET,11.682,Orl
C,JaVale McGee,3200,Dal@LAL 10:30PM ET,13.100,Dal
PF,Quincy Acy,3200,Sac@Por 10:00PM ET,8.727,Sac
PG,T.J. McConnell,3200,Pho@Phi 07:00PM ET,20.117,Phi
PG,Pablo Prigioni,3200,LAC@Ind 07:00PM ET,9.802,LAC
C,Nick Collison,3100,OKC@NY 07:30PM ET,7.891,OKC
PF,Luc Richard Mbah a Moute,3100,LAC@Ind 07:00PM ET,7.833,LAC
SG,Gerald Henderson,3100,Sac@Por 10:00PM ET,11.899,Por
SF,Kyle Singler,3100,OKC@NY 07:30PM ET,6.614,OKC
PF,Andrew Nicholson,3100,Orl@Mil 08:00PM ET,13.031,Orl
PF,Willie Reed,3100,Mia@Bkn 07:30PM ET,9.220,Bkn
SF,Ryan Kelly,3100,Dal@LAL 10:30PM ET,12.515,LAL
SG,Andre Roberson,3100,OKC@NY 07:30PM ET,13.239,OKC
SF,Anthony Brown,3100,Dal@LAL 10:30PM ET,8.214,LAL
PG,Jerian Grant,3100,OKC@NY 07:30PM ET,11.215,NY
PG,Shabazz Napier,3100,Orl@Mil 08:00PM ET,9.153,Orl
SG,Austin Rivers,3100,LAC@Ind 07:00PM ET,13.506,LAC
SF,Glenn Robinson III,3100,LAC@Ind 07:00PM ET,8.078,Ind
PF,Noah Vonleh,3100,Sac@Por 10:00PM ET,10.538,Por
C,Elton Brand,3000,Pho@Phi 07:00PM ET,0,Phi
SF,Metta World Peace,3000,Dal@LAL 10:30PM ET,11.842,LAL
C,Chris Kaman,3000,Sac@Por 10:00PM ET,4.964,Por
PF,Louis Amundson,3000,OKC@NY 07:30PM ET,6.083,NY
SG,Alan Anderson,3000,Was@Tor 07:30PM ET,0,Was
C,Chris Andersen,3000,Mia@Bkn 07:30PM ET,5.250,Mia
PG,Ronnie Price,3000,Pho@Phi 07:00PM ET,10.706,Pho
SF,Caron Butler,3000,Sac@Por 10:00PM ET,5.175,Sac
SF,Steve Novak,3000,OKC@NY 07:30PM ET,3.250,OKC
PG,C.J. Watson,3000,Orl@Mil 08:00PM ET,13.875,Orl
PF,Chris Copeland,3000,Orl@Mil 08:00PM ET,3.727,Mil
PF,Udonis Haslem,3000,Mia@Bkn 07:30PM ET,5.917,Mia
PF,Charlie Villanueva,3000,Dal@LAL 10:30PM ET,10.974,Dal
SG,Sasha Vujacic,3000,OKC@NY 07:30PM ET,7.897,NY
PF,Carl Landry,3000,Pho@Phi 07:00PM ET,13.091,Phi
SG,Anthony Morrow,3000,OKC@NY 07:30PM ET,9.194,OKC
PF,Jeff Ayres,3000,LAC@Ind 07:00PM ET,4.750,LAC
PF,Josh McRoberts,3000,Mia@Bkn 07:30PM ET,10.638,Mia
C,Andrea Bargnani,3000,Mia@Bkn 07:30PM ET,9.936,Bkn
PG,D.J. Augustin,3000,OKC@NY 07:30PM ET,9.391,OKC
SF,Chase Budinger,3000,LAC@Ind 07:00PM ET,10.814,Ind
SG,Sonny Weems,3000,Pho@Phi 07:00PM ET,5.598,Pho
SF,Jeremy Evans,3000,Dal@LAL 10:30PM ET,5.875,Dal
SG,James Anderson,3000,Sac@Por 10:00PM ET,4.795,Sac
C,Robert Sacre,3000,Dal@LAL 10:30PM ET,8.317,LAL
C,DeJuan Blair,3000,Was@Tor 07:30PM ET,6.333,Was
PG,Seth Curry,3000,Sac@Por 10:00PM ET,6.432,Sac
C,Miles Plumlee,3000,Orl@Mil 08:00PM ET,6.029,Mil
PF,Kyle O'Quinn,3000,OKC@NY 07:30PM ET,12.771,NY
PG,Lorenzo Brown,3000,Pho@Phi 07:00PM ET,7.625,Pho
C,Shayne Whittington,3000,LAC@Ind 07:00PM ET,3.625,Ind
SF,Solomon Hill,3000,LAC@Ind 07:00PM ET,7.946,Ind
SG,C.J. Wilcox,3000,LAC@Ind 07:00PM ET,1.650,LAC
SG,John Jenkins,3000,Dal@LAL 10:30PM ET,5.382,Dal
SF,Lance Stephenson,3000,LAC@Ind 07:00PM ET,10.014,LAC
PF,Cory Jefferson,3000,Pho@Phi 07:00PM ET,7.350,Pho
PF,Thomas Robinson,3000,Mia@Bkn 07:30PM ET,9.590,Bkn
PG,Tim Frazier,3000,Sac@Por 10:00PM ET,5.483,Por
PF,Kevin Seraphin,3000,OKC@NY 07:30PM ET,9.768,NY
C,Tarik Black,3000,Dal@LAL 10:30PM ET,10.365,LAL
SF,Duje Dukan,3000,Sac@Por 10:00PM ET,0,Sac
SG,Jarell Eddie,3000,Was@Tor 07:30PM ET,6.861,Was
SF,Josh Huestis,3000,OKC@NY 07:30PM ET,0,OKC
PG,Kendall Marshall,3000,Pho@Phi 07:00PM ET,10.271,Phi
SG,Markel Brown,3000,Mia@Bkn 07:30PM ET,6.389,Bkn
PF,Eric Moreland,3000,Sac@Por 10:00PM ET,3.900,Sac
SF,Devyn Marble,3000,Orl@Mil 08:00PM ET,0.906,Orl
PG,Keith Appling,3000,Orl@Mil 08:00PM ET,4.125,Orl
PG,Marcelo Huertas,3000,Dal@LAL 10:30PM ET,8.722,LAL
SF,Pat Connaughton,3000,Sac@Por 10:00PM ET,1.736,Por
PF,Johnny O'Bryant,3000,Orl@Mil 08:00PM ET,8.994,Mil
C,Dewayne Dedmon,3000,Orl@Mil 08:00PM ET,10.202,Orl
SF,Branden Dawson,3000,LAC@Ind 07:00PM ET,3.875,LAC
PF,Rakeem Christmas,3000,LAC@Ind 07:00PM ET,0,Ind
SF,Maurice Harkless,3000,Sac@Por 10:00PM ET,11.636,Por
SF,Jakarr Sampson,3000,Pho@Phi 07:00PM ET,10.699,Phi
SG,Norman Powell,3000,Was@Tor 07:30PM ET,3.368,Tor
PF,Jarnell Stokes,3000,Mia@Bkn 07:30PM ET,1.938,Mia
C,Lucas Nogueira,3000,Was@Tor 07:30PM ET,6.429,Tor
SF,Sergey Karasev,3000,Mia@Bkn 07:30PM ET,2.575,Bkn
PF,Richaun Holmes,3000,Pho@Phi 07:00PM ET,12.045,Phi
SF,Justin Anderson,3000,Dal@LAL 10:30PM ET,4.917,Dal
PF,Mitch McGary,3000,OKC@NY 07:30PM ET,2.788,OKC
SF,Anthony Bennett,3000,Was@Tor 07:30PM ET,3.875,Tor
SF,Cleanthony Early,3000,OKC@NY 07:30PM ET,1.500,NY
PG,Delon Wright,3000,Was@Tor 07:30PM ET,1.700,Tor
PG,Tyler Ennis,3000,Orl@Mil 08:00PM ET,5.775,Mil
C,Joel Embiid,3000,Pho@Phi 07:00PM ET,0,Phi
SF,Bruno Caboclo,3000,Was@Tor 07:30PM ET,1.375,Tor
SF,Damien Inglis,3000,Orl@Mil 08:00PM ET,3.094,Mil
SG,Mario Hezonja,3000,Orl@Mil 08:00PM ET,8.423,Orl
PF,Cliff Alexander,3000,Sac@Por 10:00PM ET,3.286,Por
SG,Rashad Vaughn,3000,Orl@Mil 08:00PM ET,5.428,Mil
PF,Chris McCullough,3000,Mia@Bkn 07:30PM ET,0,Bkn
SF,Luis Montero,3000,Sac@Por 10:00PM ET,2.357,Por
