Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,g,Unnamed: 13,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,DP_Salary,DP_Position,DD_Salary,DD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,Status
201166,Aaron,Brooks,CHI@MIN,CHI,MIN,g,,,,"Brooks, Aaron",3500.0,PG,3500.0,PG,8.95,PG,6400.0,PG,2.66270752721,0.190374767045,2.98336304414,1.07093915335,0.41938975086,1.28980228632,0.425914972837,1.09303551951,1.70919203718,3.04554615516,1.04974156675,7.17081578714,0.882845790565,16.9285714286,8.02367966763,14.8120816238,2.36599095657e-09,14.2083153633,15.3654545724,14.2940660293,14.7331861467,13.7204654829,14.9298011748,13.8100508133,14.2800731572,14.3637264076,7.0,25.0,5.87516837808,20.9827442074,6.35352754637,22.6993881193,5.91050612347,21.1171687518,6.09220355433,21.7578698369,6.12466655463,21.8847637283,0.737660689605,0.230721931486,7.18476045015,7.81341194408,0.8,0.7,0.6,0.0,0.2,0.2,0.0288181363972,0.0257347998576,0.0285916161368,0.0267661681577,0.0264851182548,g - 
201171,Carl,Landry,BKN@PHI,PHI,BKN,g,,,,"Landry, Carl",3500.0,PF,3000.0,PF,12.88,PF,5000.0,"PF,SF",0.257555760271,0.188809308498,0.0849594492403,1.16126777956,0.74296228946,1.47256055696,0.207448039093,0.422728730595,2.21552284642,2.02489020143,0.0320723116598,3.44125659993,0.877897141777,9.42857142857,4.95974985629,8.30380196545,4.33985161375e-18,8.37449687699,8.71269343663,8.4852929155,8.39053303282,7.99057880606,8.35184827419,8.09708401447,8.00457195195,7.88760693434,4.0,22.0,3.5528168569,19.540492713,3.69628574497,20.3717698552,3.59981279661,19.8411686392,3.55962007453,19.5779104099,3.52281382257,19.4317403678,0.209670072294,-1.42537110405,6.75106829153,8.87297828183,0.6,0.5,0.5,0.0,0.2,0.35,0.0407185832807,0.0382714566224,0.0411736713215,0.0409352661527,0.044141897239,g - 
201188,Marc,Gasol,DAL@MEM,MEM,DAL,g,,,,"Gasol, Marc",8200.0,C,7500.0,C,38.42,C,14550.0,C,3.24497266422,1.12906383421,0.067268308257,4.16672253542,1.26058249688,6.02343233991,0.868006305164,2.30485625771,7.28401483679,5.91844795828,0.0465047499099,12.4389330447,3.71332490123,32.7142857143,15.5967255677,31.0858480477,0.000357865049989,30.8942863892,32.713628471,31.5379479672,30.9175387642,31.2991844813,32.9475468709,31.8370958658,31.3175600234,31.1145563257,28.0,41.0,26.44227132,38.7190401472,27.8886166207,41.3055539513,26.8823573249,39.8321028395,26.4621729161,38.74818177,26.4589739808,39.3608911935,0.581208423304,0.425709036113,5.65916269858,11.470609115,0.2,0.2,0.35,0.4,0.4,0.25,-0.0123767975747,-0.00715034410132,-0.00914425890987,-0.0122277240813,-0.000877545614561,g - 
201196,Ramon,Sessions,WAS@CHA,WAS,CHA,g,,,,"Sessions, Ramon",4200.0,PG,3900.0,PG,17.9,PG,6850.0,"PG,SG",2.49282256156,0.0459691753971,1.07924842482,2.64892801659,0.224125343808,1.90645004775,0.411331071519,1.06474401339,2.13057539156,2.51317806046,0.380137440287,5.54577426415,2.128031831,16.6428571429,7.5345253922,13.8112271175,7.73848333614e-09,13.6803061849,14.5094675529,13.7870268261,13.870374905,13.7812108296,14.6344098038,13.8836794585,13.9652485455,13.9269772782,13.0,28.0,10.6859044019,23.0157940964,11.333440118,24.4284676601,10.7691301941,23.2130309008,10.8343700975,23.3355663638,10.7879883061,23.259573289,0.278386295109,0.142270875739,5.51267880976,6.13325431648,0.4,0.4,0.25,0.2,0.1,0.4,-0.00606294002858,-0.00750725970815,-0.00580745430898,-0.0057005620886,-0.00695494528082,g - 
201202,Joel,Anthony,DET@IND,DET,IND,g,,,,"Anthony, Joel",3500.0,C,3000.0,PF,5.0,C,5000.0,"C,PF",0.0510046929316,0.313417006434,8.84122243416e-08,0.275832942185,0.349897465167,0.519601220368,0.115159856717,0.0894230514709,0.869498685536,0.275356546263,2.38786522494e-08,0.526938899395,0.196144301547,3.92857142857,0.746857417951,2.63986229027,2.69015819752e-24,2.63449355482,2.72268002678,2.6779684891,2.63449356676,2.75559357992,2.85297511941,2.80032695274,2.75559359212,2.76104134501,1.0,9.0,0.670598359409,6.03538523469,0.693045824997,6.23741256112,0.681664706316,6.13498249299,0.670598362449,6.03538526204,0.671964946615,6.04768470106,0.805121818118,0.00197599020436,3.69684550214,2.49317015783,1.0,1.0,0.95,0.0,0.0,0.05,-0.0308254609337,-0.0331660235805,-0.0311457907441,-0.0308254610013,-0.0308455775703,g - 
201229,Anthony,Tolliver,DET@IND,DET,IND,g,,,,"Tolliver, Anthony",3500.0,PF,3100.0,PF,10.43,PF,5000.0,"PF,SF",0.582482178183,0.2464718215,3.63142703078,0.832603772151,0.619514940117,2.98029553116,0.380369802195,0.379294041985,3.59981047127,1.80768049203,1.19233160572,4.91957364016,0.5660489543,20.7142857143,5.37374154408,12.1605416906,5.78807274809e-13,11.4416265823,12.4085983919,11.622785568,12.0377923851,12.1916547745,13.2898138243,12.3719048629,12.9035421569,13.1832805359,13.0,25.0,7.1806070275,13.8088596683,7.78674358502,14.9804043873,7.29357829557,14.0320095999,7.5547524624,14.52837012,7.63082608324,14.6825288687,0.245814037934,-0.703518107406,5.70073393055,6.41888953458,0.8,0.6,0.6,0.0,0.1,0.2,-0.0362082575538,-0.0425414346692,-0.0361643797509,-0.0417948165679,-0.0493735994258,g - 
201565,Derrick,Rose,CHI@MIN,CHI,MIN,g,,,,"Rose, Derrick",6200.0,PG,6500.0,PG,25.93,PG,11550.0,PG,5.59359891715,0.273134268837,2.81927297306,3.10479962582,0.656514117596,2.91829591901,0.798262599258,2.91926955658,3.57481003661,7.52831935577,0.685692579333,17.3364810726,2.48304381179,35.0,18.2253751027,5.0,0.000216370314254,5.0,5.0,5.0,5.0,28.9033460265,31.0163623805,29.1548017941,29.2688824992,28.6770586875,26.0,37.0,22.3815946357,31.8507308277,23.8669274312,34.0683921905,22.527941495,32.1629122043,22.6362804509,32.213168334,22.1891436363,31.7145791863,0.379279352328,0.871743452496,6.04056057771,9.76465817529,0.0,0.1,0.25,0.6,0.5,0.3,-0.682952743614,-0.743324639444,-0.690137194117,-0.693396642835,-0.676487391071,g - 
201566,Russell,Westbrook,OKC@GSW,OKC,GSW,g,,,,"Westbrook, Russell",11000.0,PG,11200.0,PG,54.55,PG,22500.0,PG,10.3238607633,0.152772957359,4.58924172344,8.00707344207,2.68383579868,5.49606752242,2.85241149206,4.68628339474,8.1799033211,9.76571849135,1.2349248598,22.505783821,6.58144923501,37.5714285714,27.3478110775,56.5458553508,0.178032669373,53.9735717119,59.2052032342,56.2445991069,54.5910341418,53.7186625376,59.1619965253,56.190873522,54.3482886515,56.8983170663,27.0,40.0,38.7870914584,57.4623577161,41.6826591114,63.3322231221,39.5550766777,60.1802491463,39.2308192122,58.1197321662,39.707610522,60.4871900128,-0.628732215012,0.985790562276,5.55994075296,11.1120171657,0.0,0.1,0.15,0.6,0.3,0.3,0.00678465482854,0.00114998844757,0.0014299585319,0.00646090658705,-0.00938111029975,g - 
201567,Kevin,Love,NOP@CLE,CLE,NOP,O,Thigh,g,,"Love, Kevin",7700.0,PF,7900.0,PF,35.08,PF,16150.0,"C,PF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,39.0,21.5407558332,38.1858853407,22.999222619,41.5973118289,21.9913100734,39.8105577708,22.1057764476,39.1875127935,22.2353133879,40.5181381003,-0.219290274685,-0.50159894373,5.24404424085,9.39544822129,0.2,0.3,0.3,0.4,0.4,0.3,,,,,,O - Thigh
201569,Eric,Gordon,NOP@CLE,NOP,CLE,O,Finger,g,,"Gordon, Eric",5000.0,SG,4600.0,SG,20.8,SG,10150.0,SG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,41.0,16.376119778,27.9758712873,17.8818648636,30.5531059755,16.4572737698,28.1194295236,17.2390416585,29.4500294999,17.4625680302,29.838443899,0.195266885863,0.443127937184,6.16836935404,8.90544640149,0.6,0.5,0.3,0.2,0.1,0.2,,,,,,O - Finger
201571,D.J.,Augustin,OKC@GSW,OKC,GSW,g,,,,"Augustin, D.J.",3500.0,PG,3000.0,PG,5.85,PG,5000.0,PG,1.30671693439,0.0180266031824,1.29934696711,0.796395158258,0.131113748137,0.614960293272,0.27516328357,0.631981927226,0.746074041409,1.01044594534,0.440147429181,2.81338646597,0.652749102251,10.3571428571,3.11378842212,6.23034606678,3.58722934837e-16,5.92355051968,6.49691897225,5.96085429404,6.14362423427,5.98464187826,6.56522764588,6.02504944687,6.20905092886,6.35208167073,9.0,23.0,5.14736114124,13.1543673609,5.64559850583,14.4280495892,5.17977678546,13.2376163038,5.33859761047,13.6430827823,5.41395582669,13.8362101695,0.442965916684,-0.782070777932,5.11516218076,6.687661238,0.8,0.9,0.8,0.0,0.0,0.05,-0.00589847600096,-0.00659532021301,-0.00619815268637,-0.00631706016721,-0.0117537824507,g - 
201572,Brook,Lopez,BKN@PHI,BKN,PHI,g,,,,"Lopez, Brook",8900.0,C,7700.0,C,38.58,C,15900.0,C,1.67590563658,2.74018414532,0.10727808861,6.18595886334,3.57716524525,6.13816628358,0.994914027349,2.46095985816,9.71533152883,9.37886096274,0.00113574486851,17.6826331663,5.09183314938,36.5,23.8506908197,43.4096867211,0.000288037115571,43.0321835963,45.5066265453,44.2755787438,43.0327514688,38.7952809362,41.0740118871,39.8930539919,38.7959696766,38.8039922782,28.0,39.0,33.0109901561,45.9795934317,34.6451354476,48.6979494712,33.7007700108,47.3825833271,33.0114257843,45.9802001995,32.9489168582,46.4817052904,-0.0942779705971,-0.173784686294,4.76531586509,10.9540143953,0.0,0.3,0.35,0.4,0.4,0.35,0.116079524936,0.121441497485,0.120069171284,0.116076213484,0.126183409394,g - 
201574,Jason,Thompson,OKC@GSW,GSW,OKC,g,,,,"Thompson, Jason",3500.0,PF,3000.0,PF,9.13,PF,5000.0,"C,PF",0.450204149623,0.280162896136,0.00165815835467,0.856205524922,0.465589773074,1.40375882503,0.125147264453,0.240149967046,1.86934859811,0.749284840068,0.0,1.66836406667,0.538663786197,6.92857142857,2.03723346633,5.4306157612,7.16591968533e-18,5.52622836263,5.73977094592,5.61969596239,5.52622836263,5.73733028818,5.98371142229,5.83741646635,5.73733028818,5.69926869006,3.0,12.0,2.39279990959,9.57119963837,2.48526157314,9.94115440973,2.43327034316,9.73318948981,2.39279990959,9.57119963837,2.35140054081,9.40574631946,0.647986483528,-0.47442111564,3.50856095857,4.21124288859,1.0,0.8,0.9,0.0,0.0,0.0,-0.0304683191518,-0.0352079038071,-0.0314235778906,-0.0304683191518,-0.0387746495261,g - 
201575,Brandon,Rush,OKC@GSW,GSW,OKC,g,,,,"Rush, Brandon",3500.0,SG,3200.0,SG,9.53,SG,5000.0,"SG,SF",0.767140424761,0.201196212043,1.93910733931,0.347444751513,0.270479299799,1.85426277796,0.310449337446,0.446848218277,2.12474207775,1.36783514928,0.784452095758,3.40100441907,0.200525360625,13.0714285714,3.72064775494,8.56659489528,5.81660807511e-14,7.99749176609,8.71938801617,8.10373785916,8.38971781397,7.9424895322,8.64543326106,8.04716509455,8.31261519188,8.50773898672,6.0,29.0,3.67097982706,17.7430691641,4.0023379152,19.3595329314,3.71974440051,17.993664277,3.85101801297,18.6132537293,3.93220199291,19.0255089584,0.348067862289,-0.440021010854,7.9095852269,6.94705942219,0.4,0.7,0.6,0.2,0.1,0.2,0.00420782117164,0.00565774082822,0.00432797106287,0.00589856125268,0.00450263781313,g - 
201578,Marreese,Speights,OKC@GSW,GSW,OKC,g,,,,"Speights, Marreese",3700.0,PF,3300.0,C,12.75,PF,5950.0,"C,PF",0.722086924645,0.314572228045,0.341190002489,1.40093607785,1.17661420755,1.78691813223,0.171504997924,0.838658967292,2.96353233978,2.45205842707,0.12176676594,6.03443638404,1.13641404633,11.0,6.16229766641,10.6631735899,1.27909063615e-12,10.9351623458,11.5638993604,11.0836864937,10.9960457287,11.4094659298,12.0685349302,11.5751172154,11.4709217864,11.176976471,4.0,19.0,3.97642267118,18.8880076881,4.20492794063,20.0094740613,4.03030508005,19.1800154735,3.99856208317,18.9931698951,3.87734917275,18.4654969892,0.553521360628,0.00682686104732,5.37414274619,6.7648696616,0.0,0.4,0.45,0.2,0.1,0.1,-0.0431185076396,-0.0458759608994,-0.0446755201492,-0.0431705506937,-0.0467093528302,g - 
201579,Roy,Hibbert,LAL@SAS,LAL,SAS,g,,,,"Hibbert, Roy",3700.0,C,3600.0,C,15.78,C,7500.0,C,1.19583597355,1.20807600268,0.0311605360609,1.86873339005,1.41076423925,3.40167648264,0.300990401504,0.830400348122,4.81244072189,2.13475739579,0.000115041322178,4.95819261537,1.45998228261,21.4285714286,5.72961211552,15.3432955263,5.48667206527e-09,15.4860274024,16.1489402321,15.7336825374,15.486084923,15.9133491249,16.6530253575,16.1587356674,15.9134228721,15.8568176089,19.0,30.0,13.7309442968,21.6804383633,14.314871768,22.6887463785,13.946676612,22.1073856059,13.7309952984,21.6805188922,13.5992483914,21.5875845179,0.325811630063,-0.390430622307,4.6246764185,7.57077615464,0.6,0.3,0.4,0.2,0.4,0.25,-0.0199416803831,-0.02352397252,-0.0198358127346,-0.0199424376238,-0.0239643638515,g - 
201580,JaVale,McGee,DAL@MEM,DAL,MEM,g,,,,"McGee, JaVale",3500.0,C,3100.0,C,13.3,C,5000.0,C,0.0781950712797,0.640535719043,0.0134185742285,0.786979931105,1.04138622133,1.6664566682,0.116571590997,0.567496464028,2.70784288953,1.57066262046,0.00096456185306,2.95986642458,0.475420966239,8.85714285714,3.617710769,7.92609221946,4.03031194271e-14,7.93113299941,8.35078938729,8.06655887435,7.93161528033,8.73976784451,9.17171181382,8.87886215494,8.74019174762,8.71610973974,5.0,18.0,4.47725249967,16.1181089988,4.71413629296,16.9988431669,4.55368358404,16.4212134148,4.47752475503,16.1190891181,4.47438155633,16.145043575,0.739169917218,1.51815179815,4.67687056477,7.29010671486,0.8,0.4,0.45,0.0,0.2,0.25,-0.0912974825117,-0.0926847900919,-0.0917116607116,-0.0912908914678,-0.0891955264828,g - 
201582,Alexis,Ajinca,NOP@CLE,NOP,CLE,g,,,,"Ajinca, Alexis",3500.0,C,3100.0,C,8.0,C,5000.0,"C,PF",0.363145122044,0.32153896239,0.0164737332852,0.527418179845,0.773079456793,1.77167049417,0.179105487692,0.41437693067,2.54474995096,1.55826596639,0.00136386570543,2.89977925476,0.429013653937,8.71428571429,3.54690945242,7.70807547268,1.34728951512e-16,7.73223904613,8.06736648052,7.85949608233,7.73292097898,8.1345048114,8.5093737965,8.27775689576,8.13550537343,8.13921340271,4.0,23.0,3.54922448019,20.4080407611,3.70304449918,21.4089189634,3.6076285787,20.8602774206,3.54953749855,20.4098406167,3.53812104746,20.4994134648,0.849256952952,0.546947025363,6.88722403495,8.24118003469,1.0,1.0,0.75,0.0,0.0,0.2,-0.0461616451942,-0.050722151014,-0.0479971425246,-0.0461982091984,-0.0494748444296,g - 
201583,Ryan,Anderson,NOP@CLE,NOP,CLE,g,,,,"Anderson, Ryan",6000.0,PF,6100.0,PF,29.15,PF,12000.0,"C,PF",1.06648239113,0.328431088136,6.12561316476,3.16677258759,1.88206066621,3.75811852841,0.742228490837,1.0634727962,5.64017919462,6.68889435848,2.66875267143,14.6224429194,2.83340222072,32.9285714286,18.8799436091,29.8589698716,1.21520223928e-08,28.3257285911,30.5619550402,28.6958423064,29.6601049268,27.8036863955,30.1420061759,28.2580189833,28.9198453138,29.1926347862,23.0,39.0,19.784999146,33.5484768129,21.2942308526,36.2975342371,19.9907855158,34.0873443181,20.7170364131,35.1288878309,20.7856316122,35.4984350387,0.167984545482,0.428188062941,5.57116934266,9.62670603115,0.4,0.5,0.35,0.4,0.4,0.3,0.0158537760049,0.0127533277677,0.0132961529796,0.022480769158,0.0202357726584,g - 
201584,Courtney,Lee,DAL@MEM,MEM,DAL,g,,,,"Lee, Courtney",4000.0,SG,4100.0,SG,14.75,SG,7600.0,"SG,SF",1.43467950125,0.241694223256,2.80389713882,1.4850377596,0.448236468654,1.96044237216,1.00701962724,0.895830319361,2.40867884081,3.52062074248,1.03877118228,8.04104079575,1.29534128568,28.3571428571,9.37535395291,16.4492041333,3.26186759281e-10,16.0193851954,17.107290728,16.1399899772,16.5387707865,16.2661422539,17.3153727917,16.3812252811,16.7546620918,16.6505395513,22.0,37.0,12.4281376327,20.9018678368,13.2720364437,22.3229045747,12.5215864909,21.0607841995,12.8310866555,21.5795548298,12.7614410709,21.4647600522,0.335911282511,0.862784145287,5.51448768863,7.20203841072,0.4,0.5,0.4,0.4,0.3,0.4,-0.00870176024841,-0.00733790652554,-0.00850703842441,-0.00761329539939,-0.00709998955045,g - 
201586,Serge,Ibaka,OKC@GSW,OKC,GSW,g,,,,"Ibaka, Serge",5900.0,PF,5700.0,PF,24.65,PF,11350.0,"C,PF",0.896709242055,2.22405817948,1.56883742103,1.77103056344,2.31776460444,5.1422854327,0.371076093977,1.75672195996,7.46005003715,5.79478696656,0.538421830915,11.8973757831,1.38587574521,33.3571428571,13.5138715092,27.7759579047,2.00078770279e-05,27.2445420038,29.0378212856,27.8902493901,27.5137529193,26.9251923361,28.6857730883,27.4881176904,27.3265318485,27.5875546339,26.0,38.0,21.2355744955,31.036608878,22.490110519,33.2374631715,21.5956433457,31.9301649951,21.4454091277,31.3432902635,21.4588483636,31.8524776287,-0.0286261672818,-0.506630844781,4.96252623839,8.8885959102,0.4,0.3,0.35,0.6,0.3,0.3,0.00957365170966,0.0105539074139,0.0120553400331,0.00561262310736,0.0056480637915,g - 
201587,Nicolas,Batum,WAS@CHA,CHA,WAS,g,,,,"Batum, Nicolas",6000.0,SF,6300.0,SF,23.83,SF,11300.0,"SG,SF",5.09679705467,0.523877714255,6.24293878116,2.79828356202,0.863589762842,5.4159959646,1.08074514029,3.08220803265,6.27958572744,5.07442211102,2.26476023234,12.306766679,2.42124119885,35.6428571429,14.8348456532,32.6097164407,0.00320772445331,30.1425817846,33.3220851805,30.648601048,31.2749619008,29.9355283609,33.0683917137,30.4682194366,30.9501250803,32.2316468531,28.0,42.0,23.6791424039,35.5187136059,26.0667038347,39.5065876479,23.9664918509,36.3562696721,24.5687075453,36.8530613179,25.4750634762,38.7217062258,-0.232548719347,-0.816197381384,5.45066565637,10.3296429943,0.6,0.4,0.3,0.2,0.2,0.35,0.00580911409198,0.0071176523759,0.00506080673464,0.00911365829086,0.0106071627774,g - 
201588,George,Hill,DET@IND,IND,DET,g,,,,"Hill, George",5900.0,PG,5700.0,PG,26.08,PG,11500.0,"PG,SG",3.80409501181,0.185699617819,4.09218128114,2.30254756666,0.680536835013,3.37199315479,1.0715562494,1.49787654951,4.05252998981,4.82405244058,1.66291795888,10.5055115444,1.66217126043,36.7142857143,12.9731941005,25.6162914482,4.07429195845e-05,24.5590077909,26.3595374915,24.7791402373,25.3904667703,26.1807245961,28.1792658758,26.4073460468,27.1736884753,27.4809395934,30.0,40.0,20.0676717357,26.7568956477,21.5281488599,28.7320091055,20.2367736717,27.0101755212,20.7470740147,27.6627653529,20.9172987272,27.9265563201,0.698704442256,0.148059809894,3.92623004828,7.09837299843,0.2,0.3,0.3,0.2,0.2,0.2,-0.0441712748503,-0.0495645863442,-0.0443480181577,-0.0485702409909,-0.0507880817769,g - 
201593,Nikola,Pekovic,CHI@MIN,MIN,CHI,GTD,Foot,g,,"Pekovic, Nikola",3500.0,C,3100.0,C,8.15,C,5000.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,5.20511557247,11.8974070228,5.44974744437,12.4581819878,5.28451597018,12.0805100468,5.20511568409,11.8974072779,5.00536325986,11.4429855091,1.11648140067,-0.265488915049,3.59292233552,4.18947997062,1.0,0.8,0.55,0.0,0.0,0.25,,,,,,GTD - Foot
201596,Mario,Chalmers,DAL@MEM,MEM,DAL,g,,,,"Chalmers, Mario",4900.0,PG,4500.0,PG,25.08,PG,8300.0,"PG,SG",3.47138333819,0.177218299772,2.42599881138,3.76757855288,0.313991490094,2.10134595819,1.0729917014,1.65852094135,2.41533744829,2.61664355908,0.771953796104,6.32258627122,3.04640396091,20.8571428571,9.05164487518,18.61768281,3.43257656552e-07,17.9990238814,19.337621474,18.1223841052,18.3850007794,17.9000559329,19.239999302,18.0173842281,18.2576521532,18.4863252881,14.0,33.0,12.0815365779,28.477907648,12.9783626861,30.6703033049,12.1626554112,28.7475647283,12.3406169615,29.0885971236,12.494555111,29.5554876347,0.757883165359,1.32156337206,7.593572919,9.7220573764,0.2,0.2,0.25,0.2,0.3,0.4,0.00474503862879,0.00468051509234,0.00503424068676,0.00610575605133,0.00629796337822,g - 
201600,Omer,Asik,NOP@CLE,NOP,CLE,g,,,,"Asik, Omer",3800.0,C,3500.0,C,16.0,C,7650.0,"C,PF",0.432440493639,0.444429641747,1.32084784112e-05,1.66603103381,1.93738924424,4.0530095017,0.241971202745,0.886308065129,5.99039874594,1.64697000398,5.05577262316e-07,3.06164496387,0.95529528629,19.4285714286,4.24923579982,12.7964927513,6.0321278793e-13,12.5728686593,13.324769602,12.8816153167,12.5728689121,13.5280717515,14.3732211771,13.8799570508,13.5280721224,13.8321928967,9.0,25.0,5.82419651128,16.1783236424,6.16823300808,17.1942253073,5.96294830237,16.6239900137,5.82419662838,16.1783239677,5.92209300659,16.5305846573,0.468425767111,-0.386945920054,5.99811236277,7.30239328818,0.2,0.4,0.45,0.4,0.3,0.35,-0.0491648650398,-0.0539644193046,-0.0513852363179,-0.0491648711192,-0.0533080957174,g - 
201603,Sonny,Weems,UTA@PHX,PHX,UTA,g,,,,"Weems, Sonny",3500.0,SF,3000.0,SG,8.4,SG,5000.0,"SG,SF",1.3925658828,0.0111829456912,0.933808770419,0.596849460083,0.244030139446,1.31481956583,0.45319104792,1.36181166467,1.55884970528,1.62148041389,0.367745577385,3.80930689244,0.410785351667,15.2857142857,4.02149175683,8.08101905583,9.80972856295e-13,7.54789654992,8.49061859946,7.62583997844,7.73176933861,8.08680271152,9.03839276285,8.16758149121,8.31030150019,8.62364097712,4.0,21.0,1.97515049904,10.36954012,2.22184387265,11.6647122367,1.99554666341,10.4766518882,2.02326674281,10.6221503998,2.11465886307,11.1020015705,2.17877004695,6.75154044797,6.2214866834,5.26094683269,1.0,0.9,0.9,0.0,0.0,0.05,-0.0352555432821,-0.035835692932,-0.035441033546,-0.0378478984212,-0.035498630365,g - 
201619,Sasha,Kaun,NOP@CLE,CLE,NOP,g,,,,"Kaun, Sasha",3500.0,C,3000.0,C,5.0,C,5000.0,C,0.337555605707,0.224296648945,0.137275472837,0.431790458304,0.686875723368,0.519549230246,0.147564351251,0.408468801819,1.20642495361,0.523840901724,0.0304486858649,1.12804878017,0.326697209705,5.21428571429,1.40482769902,3.81180330465,2.90630915588e-21,3.69412425049,3.97390424311,3.75444549927,3.70934859342,3.62272887198,3.91254131603,3.68157404297,3.64430483613,3.74462101649,1.0,8.0,0.708462185025,5.6676974802,0.762118621756,6.09694922144,0.720030643485,5.76024539527,0.711381922026,5.69105537621,0.731030770473,5.84824649365,0.392911482245,-1.85581584306,2.68224615657,2.61857679751,1.0,1.0,1.0,0.0,0.0,0.0,0.0136922643723,0.0117682325908,0.0139753477839,0.0124741452342,0.012884274441,g - 
201627,Anthony,Morrow,OKC@GSW,OKC,GSW,g,,,,"Morrow, Anthony",3500.0,SG,3000.0,SG,5.08,SG,5000.0,"SG,SF",0.216718807275,0.0372161716159,1.80116435353,0.30609731923,0.150790712016,0.666908061227,0.326324046702,0.165258701516,0.817698773244,1.34572417345,0.678649578823,3.32462769223,0.249744231539,9.64285714286,3.61984215726,5.78133035026,3.49790759084e-21,5.48798063119,5.95081971186,5.52886557169,5.8273054206,5.58411375761,6.09796283202,5.62357352398,5.97877189048,6.01003870452,6.0,23.0,3.41474350385,13.0898500981,3.70273226402,14.1938337953,3.44018302125,13.1873950313,3.62587892837,13.8992025588,3.59727221643,13.7895792072,0.540130750777,-0.298127676924,6.71098902826,5.92196305837,0.8,0.9,0.8,0.0,0.0,0.05,-0.00996936125825,-0.0152592865353,-0.00982156542339,-0.0157076339133,-0.0237179034043,g - 
201935,James,Harden,POR@HOU,HOU,POR,g,,,,"Harden, James",10800.0,SG,10400.0,SG,,,,,6.57258683764,0.510738333622,6.9669245333,11.2900491445,0.852348313082,5.55848095411,1.72780458977,3.49157904362,6.41082926719,8.42283585894,2.64441843796,19.526176093,9.75452676778,36.0,29.2446169236,49.8157512281,0.0137771601902,47.7819991039,51.5532438137,48.4852450729,49.1042083228,44.3347107667,48.4515875119,45.027902701,45.6509929382,46.9249126438,33.0,42.0,43.8001658452,55.7456656212,47.1574682464,60.4209134445,44.3451360673,56.8415815802,45.0121909626,57.2882430433,45.544365264,58.4290224561,0.195057452554,0.225932147706,4.06341140142,12.7968840476,0.4,0.3,0.3,0.6,0.6,0.3,0.0957580093657,0.0861571194937,0.0960372881072,0.0959226495741,0.0803010717868,g - 
201936,Tyreke,Evans,NOP@CLE,NOP,CLE,O,Knee,g,,"Evans, Tyreke",6700.0,SG,6900.0,SG,28.1,SG,12650.0,"PG,SG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,38.0,18.5534427161,39.1683790673,19.8536952811,42.5890055665,18.7122236573,40.1792321385,18.8980002084,39.8957782178,19.0918448479,41.139489438,-0.582441884781,-0.470532768929,8.15516196447,12.9307939947,0.6,0.4,0.3,0.2,0.4,0.5,,,,,,O - Knee
