Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,YH_Salary,YH_Position,Time,DD_Salary,DD_Position,FA_Salary,FA_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_FA,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_UNADJ_FA,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_FLOOR_FA,PROJ_CEIL_FA,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,ADJ_FA,Status
202087,Alonzo,Gee,NOP@OKC,NOP,OKC,,,"Gee, Alonzo",3500.0,SF,3200.0,SF,10.0,SF,8:00PM EST,5000.0,"SG,SF",3400,SF,0.83885269301,0.136501607907,0.906053655231,0.95674319996,0.655304401476,1.8412544488,0.958065580042,0.669361727767,2.49655885028,1.80195528468,0.300934549681,3.56658949161,0.688683340702,19.5714285714,4.59352845974,10.6197810853,2.9514079316e-12,10.3674507677,10.9774722075,10.4923240688,10.5179180426,10.4922787102,10.2279761538,10.842179539,10.3687178391,10.374005302,10.5149611251,10.3686313171,10.0,33.0,5.29723761854,17.4808841412,5.60890424857,18.5160079042,5.36101833827,17.6979844002,5.37411870788,17.734591736,5.4261346424,17.9150760751,5.3610183191,17.691360453,0.736643999278,-0.158761056715,8.71042007012,7.44542208036,1.0,0.6,0.6,0.0,0.3,0.3,0.00712644012871,0.00691276408548,0.00631564677357,0.00735320572315,0.00535576439173,0.00631775001359,-
202322,John,Wall,WAS@MIL,WAS,MIL,,,"Wall, John",10400.0,PG,10000.0,PG,51.0,PG,8:00PM EST,19550.0,PG,6650,PG,10.4695130267,0.778957995383,4.42742353885,5.4653724378,0.477525412613,3.96370476029,2.17097691479,5.12499001657,4.4412301729,7.06029398236,1.49921898969,16.6424694916,4.19908284562,39.2142857143,19.8188898,44.4187160035,0.00927788365773,41.6275153514,46.0902542543,42.7781497512,42.3771248462,41.84957686,45.4057049014,49.7538578702,46.694178466,46.1938727248,47.9177227856,45.6502619532,31.0,41.0,32.9077261612,43.5231216971,36.1429605724,48.2523117946,33.5246484516,44.7893828605,33.5003136307,44.3068664148,34.7367029707,46.5184287113,33.0832720533,43.7552952963,0.189192680675,-0.202080660252,4.19912527334,12.1268433903,0.0,0.3,0.35,0.4,0.2,0.15,-0.0963472744997,-0.0934252288195,-0.0998622987377,-0.097330546994,-0.089227859652,-0.0969209313377,-
202328,Greg,Monroe,WAS@MIL,MIL,WAS,,,"Monroe, Greg",8200.0,C,7000.0,C,30.0,C,8:00PM EST,13950.0,"C,PF",5300,C,1.99272195948,0.809805825635,6.4881426644e-05,3.89453070962,2.54158965274,6.99751068464,0.952142063724,1.67651185022,9.53910033738,6.4293784273,4.71044680218e-08,12.4742871606,3.01620034584,31.0714285714,15.8749572476,32.637532232,2.0225208433e-05,32.1583445201,34.1446756963,33.3064197476,32.1583445437,32.635299537,34.2014242093,36.3691450975,35.4523428784,34.2014242364,34.7778134856,34.696768647,25.0,36.0,25.8745300737,37.2593233061,27.228663094,39.7498942368,26.5542042848,38.7786735515,25.8745300926,37.2593233334,25.9346937745,38.0665974214,26.2582869838,37.8119332567,-0.164488440472,0.241927453046,4.66610640895,8.07703692515,0.2,0.3,0.2,0.4,0.3,0.2,-0.0657542888456,-0.0715921186607,-0.0690641927154,-0.0657542889612,-0.068882615058,-0.0663461322763,-
202337,Luke,Babbitt,NOP@OKC,NOP,OKC,,,"Babbitt, Luke",3500.0,SF,3000.0,SF,10.0,SF,8:00PM EST,5000.0,SF,3000,SF,0.144338342846,0.0428125472737,0.758348090328,0.167961457547,0.0712019244886,0.568868762596,0.0480523019553,0.101673011228,0.640070687084,0.513223935494,0.295776335246,1.22764975162,0.116772208359,4.57142857143,1.43899641459,2.6908580495,8.64066438401e-27,2.50364544059,2.7343736482,2.53564897496,2.65153360822,2.53564897495,2.50929832951,2.73893985073,2.5456782175,2.65282444288,2.70300451893,2.54567821746,3.0,29.0,1.64301732039,15.8825007638,1.79443270662,17.3530972351,1.66401963981,16.0924375892,1.74006893039,16.8206663271,1.76587559497,17.0793499568,1.66401963981,16.0855231848,0.553305395013,-0.947836619782,10.6566982406,6.98734598775,1.0,1.0,0.8,0.0,0.0,0.05,-0.00123656945022,-0.000998856804145,-0.00219389680472,-0.000282370083205,-0.00265704018765,-0.00219389679938,-
202349,Greivis,Vasquez,WAS@MIL,MIL,WAS,O,Ankle,"Vasquez, Greivis",3600.0,PG,3400.0,PG,14.0,SG,8:00PM EST,6600.0,"PG,SG",3300,PG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,31.0,10.7514840435,22.2197336898,11.8527546694,24.5544124421,10.8333532433,22.4476494947,11.1567327013,23.0572475827,11.4358875089,23.7122665783,10.8332232213,22.388661324,0.262193476263,-0.700582858383,5.90903263375,8.98665445721,0.6,0.5,0.3,0.2,0.4,0.45,,,,,,,O - Ankle
202390,Gary,Neal,WAS@MIL,WAS,MIL,GTD,Leg,"Neal, Gary",3500.0,SG,3200.0,SG,10.0,SG,8:00PM EST,5200.0,"PG,SG",3700,SG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,29.0,9.63120316471,18.6203261184,10.3877930287,20.0837023505,9.70161177251,18.7570852552,9.98550503909,19.3053097422,9.93844493361,19.2151746299,9.70161077974,18.7564475075,0.295554445886,-0.443274410153,6.54721510575,7.63893493382,0.4,0.4,0.35,0.2,0.1,0.25,,,,,,,GTD - Leg
202683,Enes,Kanter,NOP@OKC,OKC,NOP,,,"Kanter, Enes",5100.0,C,5100.0,C,16.0,C,8:00PM EST,10750.0,C,4550,C,0.477425384965,0.525924056544,0.167637408389,2.37055168111,2.95463767787,4.70267068253,0.174095003117,1.26640078753,7.6573083604,4.87447809809,0.0570238700276,8.66625634657,2.09853520491,20.2857142857,11.9045152711,22.3654009727,7.06288301431e-11,21.9430607128,23.2615379041,22.5998255753,21.9715726478,22.3259261308,21.245201413,22.5375349218,21.8485148445,21.2866895637,21.574073759,21.6147073141,15.0,25.0,16.2255026398,27.0425043996,17.04452732,28.9564431552,16.5552329923,28.1409526092,16.2465854086,27.0776423477,16.3299223109,27.9484006784,16.5086073503,27.5143455838,0.339144224682,-0.679760375528,4.41341470042,8.86044315089,0.4,0.3,0.4,0.4,0.4,0.3,0.0344015147807,0.0356902878629,0.0370364444767,0.0337618421752,0.0390090879988,0.0350600825163,-
202708,Norris,Cole,NOP@OKC,NOP,OKC,,,"Cole, Norris",5100.0,PG,5400.0,PG,18.0,PG,8:00PM EST,8700.0,"PG,SG",4300,PG,3.83154124015,0.135806018932,2.82917753135,1.32294039537,0.241775167923,3.47350186175,0.972970332873,1.60094632299,3.71527702968,4.76538751577,0.84561396736,11.8832733207,0.990029906639,30.6428571429,11.3664189055,22.1734367577,2.13781237316e-05,22.188669582,23.6094570974,22.3861769522,22.6114765657,22.3744334335,21.8040131391,23.3730462866,21.9966854117,22.2245187168,21.920675958,21.9855860631,16.0,35.0,11.5856922759,25.3437018536,12.3214443346,26.9849408601,11.6827153077,25.5877211139,11.8064586264,25.8266282452,11.5696217181,25.350650326,11.6826878534,25.5558796793,0.67890528156,-0.494394624386,7.35224198356,9.70456186587,0.2,0.2,0.4,0.4,0.4,0.3,0.0125528909098,0.00771503811443,0.0127106796427,0.0126279950684,0.00824860418323,0.0126896577733,-
202713,Kyle,Singler,NOP@OKC,OKC,NOP,,,"Singler, Kyle",3500.0,SF,3100.0,SF,10.0,SF,8:00PM EST,5000.0,"SG,SF",3500,SF,0.379555442329,0.165276032448,1.74210086239,0.830017767391,0.613221280269,1.57103568352,0.457491399186,0.516956378641,2.18425696379,1.55405510962,0.599191113391,3.88898910884,0.569870846498,16.7142857143,4.27717217913,8.5143231536,8.11419908264e-16,8.1961921838,8.8634930647,8.30541931868,8.49578774049,8.30540503199,8.28814122441,9.01130408992,8.40031493099,8.60306582418,8.66391137388,8.40029856865,3.0,21.0,1.4711114176,10.2977799232,1.59088080631,11.1363183185,1.49071372369,10.4351487401,1.52488497906,10.6741948534,1.52820842904,10.697662569,1.49071372369,10.4349960658,0.398042775432,-0.854691592355,6.88211673674,5.00186492514,0.8,0.7,0.8,0.0,0.0,0.0,-0.00550122465203,-0.00884339467137,-0.00567751526649,-0.00641834688714,-0.008949722581,-0.00567739108262,-
203076,Anthony,Davis,NOP@OKC,NOP,OKC,,,"Davis, Anthony",10200.0,PF,9700.0,PF,54.0,PF,8:00PM EST,19400.0,"C,PF",7450,PF,1.63676258054,2.5009562853,1.59069146107,7.05055360847,2.48812718211,7.4184625138,1.34635270012,1.67477486148,9.90658969591,9.05795287406,0.440832999788,19.3615899527,5.25773145461,36.9285714286,23.8144702025,43.9835045866,0.000152279533416,44.1773648178,46.5232551487,45.4654512181,44.3977813177,44.6726943026,45.1505236102,47.8267256556,46.5917654216,45.3834440503,45.613309718,45.6787990161,20.0,42.0,23.9258455493,50.2442756535,24.82446384,53.0425495817,24.2515719627,51.8394766393,24.045220056,50.4949621176,23.3251740373,50.1967052084,24.1941091,50.8076291101,-0.839748094228,1.62810243555,9.13286257117,13.8701976065,0.2,0.2,0.2,0.4,0.2,0.15,-0.0263524624645,-0.0352970736886,-0.0304998043509,-0.0266910604581,-0.0441339880846,-0.0272446150667,-
203078,Brad,Beal,WAS@MIL,WAS,MIL,,,"Beal, Bradley",6300.0,SG,6500.0,SG,28.0,SG,8:00PM EST,11400.0,SG,4700,SG,2.98261938704,0.230820563419,4.77973082411,3.34550194529,0.931238475256,2.4773724442,1.22832349381,2.27301450185,3.40861091946,5.80349811626,1.90174128287,13.0148719076,2.52303828593,28.4285714286,16.0317758013,26.4484582227,2.64493091333e-06,25.2413115978,27.5043191844,25.4169412921,26.1921822393,25.4117421438,24.4634640451,26.5338945475,24.6347016905,25.3593841608,25.4762330472,24.6308993236,22.0,41.0,19.5334773169,36.4032986361,21.2813744358,39.7227581342,19.6660166699,36.7123186613,20.269326959,37.7746547873,20.4631549742,38.217825475,19.6653682922,36.6490954536,0.208391641065,1.21435041721,7.71314532713,9.571214798,0.0,0.3,0.25,0.2,0.1,0.2,0.0273614717059,0.0341355399904,0.0275159658835,0.0292944047689,0.0341988755205,0.0274668328715,-
203079,Dion,Waiters,NOP@OKC,OKC,NOP,,,"Waiters, Dion",4200.0,SG,4600.0,SG,11.0,SG,8:00PM EST,7950.0,"SG,SF",4100,SG,2.42843530861,0.242135535698,3.75009705477,2.29599253332,0.609279318713,3.15402671084,1.17387015543,1.69318424132,3.76330602956,5.01299194444,1.33799483019,12.4240218757,1.62069356744,37.0,12.9846722865,22.6422672159,9.55339107694e-07,22.2821196258,23.9926090676,22.4770195318,22.9511170409,22.4702849273,22.7492759461,24.6168400426,22.937641466,23.4439676596,23.266811035,22.9318183657,21.0,37.0,12.6466084363,22.2821196258,13.6136479548,23.9926090676,12.7534484885,22.4770195318,13.0263096719,22.9511170409,12.8459791945,22.6422672159,12.7534049587,22.4702849273,-0.0527737053526,-0.507475803172,6.04770584674,6.87220110595,0.2,0.3,0.35,0.4,0.3,0.35,-0.0126258464937,-0.0168711074317,-0.0124492414647,-0.0133202869917,-0.0168795626803,-0.0124738767129,-
203089,John,Henson,WAS@MIL,MIL,WAS,O,Back,"Henson, John",3800.0,PF,3900.0,PF,10.0,PF,8:00PM EST,7800.0,"C,PF",3650,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,8.86949097854,20.3998292506,9.30090470449,21.4244304493,8.98424007409,20.6961017994,8.86950443958,20.399860211,8.89760780507,20.5076282704,8.98422858334,20.6637257417,0.104533073985,-0.772326979911,5.50751782687,8.88847437816,0.4,0.4,0.3,0.6,0.6,0.55,,,,,,,O - Back
203101,Miles,Plumlee,WAS@MIL,MIL,WAS,,,"Plumlee, Miles",3500.0,C,3300.0,C,10.0,C,8:00PM EST,5350.0,"C,PF",3300,C,0.276446274015,1.00555351591,0.000402262782574,0.62620167863,1.31566552667,2.59973768343,0.451224477321,0.654985667076,3.9154032101,1.9281676844,0.000128878875372,3.49044349617,0.445338456029,15.5,4.30180270371,11.7622419129,6.49835659042e-11,11.6735262862,12.1976851041,11.8701278311,11.6735907257,11.8692964467,12.391044849,12.9578775376,12.5996236987,12.3911191169,12.4990525848,12.5981379919,2.0,19.0,1.50626145629,14.3094838347,1.57378757674,14.9565098168,1.53152212216,14.5549879983,1.50626977106,14.309562825,1.51756560007,14.4242436456,1.53152212216,14.5494601605,0.875412973199,-0.656465629593,6.87210349541,8.46576537991,0.2,0.5,0.6,0.4,0.3,0.3,-0.0462915201784,-0.0490446731311,-0.0470642495234,-0.0462921542728,-0.0475361723761,-0.0470220351694,-
203114,Khris,Middleton,WAS@MIL,MIL,WAS,,,"Middleton, Khris",7300.0,SG,6900.0,SG,31.0,SG,8:00PM EST,11900.0,"SG,SF",5200,SG,3.7408445838,0.165477954421,5.29006835293,3.75026776408,0.507112576138,3.52791552941,1.57490466413,2.10111747929,4.03502810555,6.59544398373,2.21511051927,15.0458798634,3.3416120718,37.4285714286,18.7476105585,31.8598344982,4.31802943753e-05,30.5805589187,32.9604599499,30.8023459506,31.6881141783,30.782310324,29.8551608955,32.1447121935,30.0787261302,30.8508803512,30.9120672559,30.0556040792,30.0,42.0,24.5111350112,34.3155890156,26.4065922362,37.0066948079,24.6768062063,34.584994366,25.3988701429,35.5584182001,25.52044473,35.7781952146,24.6728441528,34.5419818139,0.0414731562522,-0.601038489775,4.75418996319,9.28458505231,0.6,0.3,0.25,0.2,0.3,0.45,0.0193808632161,0.0217947873857,0.0193333539811,0.0223688427098,0.0253220255569,0.0194158157008,-
203142,Chris,Copeland,WAS@MIL,MIL,WAS,,,"Copeland, Chris",3500.0,SF,3000.0,PF,10.0,SF,8:00PM EST,6600.0,"PF,SF",3000,SF,0.180442574899,0.0167046587149,0.726281913699,0.211021831664,0.0601147221975,0.253385721075,0.0407359982639,0.20672504507,0.313500443272,0.465506861225,0.241816852694,1.24218119005,0.164722398163,3.28571428571,1.33755297331,2.04768459328,5.62970870574e-29,1.89257363647,2.13251960751,1.90824865863,2.01348206282,1.90824865863,1.9033988738,2.12090367165,1.92006764156,2.01510670162,2.0365153363,1.92006764156,2.0,10.0,1.15200134394,5.76000671969,1.29805541327,6.49027707656,1.16154266178,5.80771331909,1.22559777737,6.12798888683,1.24641670895,6.23208355838,1.16154266178,5.80771330888,1.19479303425,0.593762919481,5.09830889837,3.58951522705,1.0,1.0,1.0,0.0,0.0,0.0,-0.00329463744708,0.00353528482696,-0.00359708175967,-0.000494455287187,0.00339933908248,-0.00359708175967,-
203460,Andre,Roberson,NOP@OKC,OKC,NOP,O,Knee,"Roberson, Andre",3500.0,SG,3000.0,SG,10.0,SG,8:00PM EST,5000.0,"SG,SF",3800,SG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,30.0,8.59725737127,17.1945147425,9.03656128208,18.0842995792,8.719257897,17.4496928091,8.72076032617,17.4415206523,8.75883567183,17.5325740223,8.71924389873,17.4384877975,1.18093860359,3.31300338076,5.55477772333,7.06767931567,0.6,0.4,0.4,0.0,0.1,0.15,,,,,,,O - Knee
203487,Michael,Carter-Williams,WAS@MIL,MIL,WAS,,,"Carter-Williams, Michael",6300.0,PG,5900.0,PG,29.0,PG,8:00PM EST,11850.0,PG,4800,PG,4.96157275185,0.472757209862,0.992748181524,2.4797921259,0.836946747595,4.03700836534,1.41129007731,2.89120614699,4.87395511293,4.70818534184,0.305075312813,10.2770050162,1.66975989036,28.2142857143,11.3912058868,26.0432363278,0.000597447734141,25.5591995775,27.465214424,25.8670736941,25.7117372339,25.8028973332,25.5132316473,27.2831500355,25.8072467258,25.6464886725,25.8443998477,25.7471770069,23.0,39.0,20.8356006682,35.3299315679,22.3506025253,38.3509034255,21.047814386,36.1418278849,20.9599478211,35.5407810879,21.1794001913,36.4748225973,21.0342606108,35.6667897314,-0.159179572871,-1.092454632,5.84856168292,11.807822679,0.2,0.4,0.3,0.2,0.3,0.4,0.00162924309696,0.00645291503535,0.00212044951164,0.00231260723967,0.00704736891442,0.00197489763852,-
203490,Otto,Porter,WAS@MIL,WAS,MIL,,,"Porter, Otto",5300.0,SF,5500.0,SF,22.0,SF,8:00PM EST,9100.0,SF,4400,SF,1.64717700904,0.290374689325,3.24442086943,1.70100922,0.997659060553,2.84889937701,1.30877231517,1.02531210659,3.84655843756,3.86113968955,1.14034572822,8.13217848866,1.31747682854,24.7857142857,10.1801019359,20.1290727035,3.98029202503e-08,19.4397194769,20.7206261166,19.6377971992,20.009892341,19.6320473988,18.9766592245,20.0754737749,19.1948487323,19.4318328608,19.3756958589,19.1857827303,21.0,39.0,16.4705404214,30.5881464968,17.5523636412,32.7143478321,16.6349235786,31.010530573,16.9536263639,31.4853061043,17.0500159565,31.8203824847,16.6334926088,30.8907719877,0.248699390123,-0.63179027469,6.96105286012,9.84476127054,0.4,0.5,0.35,0.2,0.2,0.45,0.0186825462061,0.0260292011061,0.0178711196995,0.0233222845024,0.0303956075654,0.0180049145785,-
203500,Steven,Adams,NOP@OKC,OKC,NOP,,,"Adams, Steven",4300.0,C,4300.0,C,10.0,C,8:00PM EST,7750.0,C,3800,C,0.810617740739,1.70006430287,0.0032205973333,2.62447726737,3.31321278696,4.91093260744,0.424414813922,1.19178287542,8.2241453944,3.67760889856,0.000254274578962,6.22194977451,1.73361790746,30.0714285714,9.08908997916,23.7071943712,1.96355908728e-06,23.2311664217,24.4840014816,23.8879829066,23.231293559,23.6423736914,22.265150579,23.4805590419,22.8709955038,22.2653355784,22.6047933089,22.6620455241,19.0,33.0,14.6781241524,25.4935840542,15.3256243913,26.9785425297,14.9490425838,26.3244793904,14.6782044815,25.4937235731,14.7867918738,26.1627798731,14.9379368217,25.9448376376,-0.417958597527,-0.17589973229,5.6567155994,6.60905320857,0.2,0.2,0.15,0.4,0.3,0.35,0.0321240422754,0.0333686321978,0.033819058524,0.0321221181195,0.0366594177486,0.0325999865607,-
203507,Giannis,Antetokounmpo,WAS@MIL,MIL,WAS,,,"Antetokounmpo, Giannis",7300.0,SF,7100.0,SF,34.0,SF,8:00PM EST,13000.0,"PF,SF",5200,SF,2.55141834601,0.730513414759,1.32416472437,6.06234760227,1.49842553626,5.76620589001,1.0246548277,3.11945561299,7.26463142626,6.78560969281,0.356544222951,13.2703679044,4.5770185777,37.2857142857,18.5047821863,32.1109154608,6.21975104943e-05,31.4403482887,33.8293621095,32.0913621915,31.6186204002,31.80357986,32.2955161999,34.5451404968,33.0355004505,32.4602225891,32.9554816716,32.6814579483,28.0,43.0,23.6103764927,36.2587924709,25.2549690371,39.1759220104,23.9498043477,37.1715619518,23.744251335,36.4643859788,23.9147598285,37.2476231118,23.8831480941,36.677691716,0.219751826084,-0.26041503976,5.73745861619,9.76244344213,0.2,0.4,0.4,0.4,0.3,0.35,-0.0229355378472,-0.0191971214969,-0.0253217157568,-0.0225717062168,-0.0226512010575,-0.0235446230567,-
203898,Tyler,Ennis,WAS@MIL,MIL,WAS,,,"Ennis, Tyler",3500.0,PG,3000.0,PG,10.0,PG,8:00PM EST,5000.0,PG,3000,PG,0.491013033406,0.0244427502783,0.319736542468,0.133274177951,0.0570510132716,0.33353728655,0.121143723938,0.31071540582,0.390588299822,0.466591141637,0.0947304890506,1.18269470578,0.100243121448,3.64285714286,1.12815589377,2.39617289807,2.57486206029e-24,2.31383894628,2.53609130871,2.33336836127,2.3612041908,2.33336836127,2.28807414785,2.49245153457,2.30678019052,2.3294524654,2.35052341148,2.30678019052,3.0,17.0,1.90551442635,10.7979150826,2.08854578364,11.8351328737,1.92159747399,10.8890924523,1.94452109831,11.0189528904,1.97331885723,11.1821936563,1.92159747399,10.8890523526,0.428108635371,-0.593670241998,6.43529668922,3.96709061795,1.0,1.0,1.0,0.0,0.0,0.0,0.00707268976464,0.0119795458413,0.0072987135381,0.00871615991481,0.0125312316122,0.0072987135381,-
203948,Johnny,O'Bryant,WAS@MIL,MIL,WAS,,,"O'Bryant, Johnny",3500.0,C,3000.0,PF,10.0,PF,8:00PM EST,5000.0,PF,3000,PF,0.549910689076,0.112265846353,0.0233303480212,0.748033316654,0.970837962598,1.57248355841,0.29652467361,0.579935164231,2.54332152101,1.34315798987,0.0112896715464,3.22209117913,0.454768264498,13.6428571429,3.15237391578,7.15226265695,3.65663861211e-15,7.2668716503,7.68966307221,7.39405065432,7.27251648607,7.39403772635,7.67072311492,8.12376997372,7.80490974553,7.67673088866,7.54197437118,7.80488638198,5.0,22.0,2.66325139016,11.7183061167,2.81819638798,12.401979012,2.70985675839,11.9252846418,2.66532017814,11.7274087838,2.62124177689,11.5360170247,2.70985675835,11.9233697367,1.3167336894,2.71546723489,6.53511117548,5.54344376112,1.0,1.0,0.95,0.0,0.0,0.0,-0.0296016780353,-0.0318193540378,-0.030115326057,-0.0296282808179,-0.0285652565407,-0.0301145611453,-
203953,Jabari,Parker,WAS@MIL,MIL,WAS,,,"Parker, Jabari",4700.0,PF,5000.0,PF,18.0,PF,8:00PM EST,8450.0,"PF,SF",3900,PF,1.5039288424,0.373537121283,0.195791267999,2.66486026846,1.73450551666,3.37064680829,0.960467777141,1.26655429349,5.10515232495,5.16166065278,0.0237686827327,10.3517700902,2.00767002595,32.9285714286,12.3547600142,21.6447817846,1.19526707364e-07,22.1382915712,23.0807196206,22.4355581325,22.1501759125,22.3935491874,23.3690322454,24.3934639834,23.6975587748,23.3816806973,22.8348395412,23.6385161518,18.0,36.0,12.1016257612,24.2032515225,12.5941044254,25.2610733161,12.241434805,24.5557340753,12.1081221908,24.2162443816,11.801604044,23.7003598089,12.2411592087,24.4823184175,0.172731545611,-0.424666171628,6.10704692971,7.12763251269,0.4,0.3,0.15,0.4,0.4,0.45,-0.0373760725354,-0.0398664231669,-0.0383253991154,-0.0373992776284,-0.0361405826283,-0.0378081073787,-
203956,Mitch,McGary,NOP@OKC,OKC,NOP,,,"McGary, Mitch",3500.0,PF,3000.0,PF,10.0,PF,8:00PM EST,5000.0,"C,PF",3300,PF,0.0667461635935,0.0891964555462,0.0445825675216,0.202143958785,0.204447414814,0.460895522625,0.0539648836185,0.123855771642,0.665342937439,0.383682468043,0.00441834711528,0.761642123418,0.124719377364,2.35714285714,0.896502660565,1.94326765818,3.32831782677e-30,1.95750033757,2.05490454382,1.99076748444,1.95970951113,1.99076748444,1.97538775076,2.09995585356,2.01124252223,1.97812801264,1.98605490682,2.01124252223,1.0,11.0,0.830454688665,9.13500157532,0.871777685257,9.58970998611,0.844568023702,9.29040370901,0.831391913811,9.14531105192,0.824416582257,9.06878966922,0.844568023702,9.29024826072,1.49750335451,2.47268034642,3.66824807722,3.47948461511,1.0,1.0,0.9,0.0,0.0,0.1,-0.00758859953638,-0.0191126768596,-0.00868637966922,-0.00781390973197,-0.0181521660883,-0.00868637966897,-
203996,Damien,Inglis,WAS@MIL,MIL,WAS,,,"Inglis, Damien",3500.0,SF,3000.0,SF,10.0,SF,8:00PM EST,5000.0,SF,3000,SF,0.18356029877,0.0233527423384,0.385919905652,0.401692396202,0.11666634825,0.515261738773,0.112406982921,0.266954735547,0.631928087023,0.348068343844,0.102720304728,0.912807491045,0.296978267984,3.5,1.0958352604,2.23448488595,1.36933148862e-26,2.13405412795,2.35048805244,2.16565053231,2.18541428032,2.1656505323,2.19824245273,2.39440327138,2.23185554602,2.24569432379,2.28498097785,2.23185554602,2.0,15.0,1.21945950169,9.14594626266,1.34313602997,10.0736092497,1.23751458989,9.28144844913,1.24880816018,9.36606120136,1.27684850626,9.57648249689,1.23751458989,9.28135942416,1.28214379305,0.618094024035,5.12521776541,3.96367434153,1.0,1.0,1.0,0.0,0.0,0.0,-0.0183395213642,-0.0125472054108,-0.0189157182031,-0.0172228695633,-0.0144274548268,-0.018915718203,-
1626162,Kelly,Oubre,WAS@MIL,WAS,MIL,,,"Oubre, Kelly",3500.0,SF,3000.0,SF,10.0,SF,8:00PM EST,5000.0,SF,3000,SF,0.110054994249,0.0498774565568,0.506095673688,0.306776830281,0.133754984651,0.512992287509,0.12188432864,0.2074664006,0.64674727216,0.473155923694,0.194395623876,1.12067456066,0.216500034836,3.85714285714,1.3572075061,2.58046122355,1.35195954196e-27,2.43444389386,2.66771226971,2.46678125747,2.5316417058,2.46678125747,2.41362211259,2.61254093892,2.44885932675,2.49121591666,2.50784474819,2.44885932674,1.0,25.0,0.63115212063,15.7788030157,0.69162910696,17.2987839796,0.639535881565,15.9964533447,0.656351553354,16.4087888339,0.669008465362,16.7359533746,0.639535881565,15.9883970391,0.65919738269,-0.929157262259,9.25769918461,7.38083220838,1.0,1.0,0.8,0.0,0.0,0.05,0.00539823958843,0.0143036783538,0.00464642648441,0.0104807601467,0.0188264936122,0.00464642648562,-
1626166,Cameron,Payne,NOP@OKC,OKC,NOP,,,"Payne, Cameron",3600.0,PG,3500.0,PG,10.0,PG,8:00PM EST,5000.0,PG,3500,PG,1.95779655624,0.14482352943,2.17093859085,0.498577335907,0.198894808398,1.63003412212,0.582827797195,0.601013793913,1.82892893051,2.45042696874,0.888514186458,5.44322795384,0.383686776603,13.1428571429,6.17305490054,12.6623285907,2.16463130274e-10,12.1587533109,12.9949867249,12.2502227347,12.6030104041,12.2501997574,12.4154131775,13.2975232631,12.5126439912,12.8668908801,12.9614675498,12.5126118321,2.0,23.0,1.85024506904,21.277818294,1.97749448333,22.7456997078,1.86416083265,21.442362725,1.91784940932,22.0552682072,1.92687142789,22.1650324065,1.86416083265,21.4378495754,0.3911761183,-0.183164427017,7.40715012781,8.28074454133,0.4,0.2,0.3,0.4,0.3,0.3,-0.0195284681161,-0.0230190844297,-0.0199668347321,-0.0200778623027,-0.0227605729766,-0.0199661361222,-
