Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,DD_Salary,DD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,Status
202340,Avery,Bradley,SAC@BOS,BOS,SAC,,,"Bradley, Avery",5500.0,SG,5500.0,SG,9300.0,"PG,SG",2.33641281081,0.266389526102,6.11438881396,1.46720155945,0.550620848044,2.20459714123,1.70535867624,1.39442370383,2.75521798927,6.00253558382,2.02995397171,14.0802642711,1.1178278291,35.0714285714,15.1528529685,25.2722856726,9.13084986728e-08,24.5128064726,26.3637524078,24.65156357,25.5277834585,24.5116665183,26.4756529638,24.6571940533,25.5510778719,25.409617545,26.0,39.0,18.1724267944,27.2586401916,19.5439480047,29.3181467944,18.2746267482,27.4141649096,18.9248740914,28.3873111371,18.7345733385,28.1048254175,-0.119055109541,-0.630657731716,6.16066120891,9.26585397865,0.6,0.3,0.35,0.2,0.3,0.3,3.25037904851e-05,-0.00319064721816,-0.000160543309865,-0.000664199160062,-0.00391577640232,-
202341,James,Anderson,SAC@BOS,SAC,BOS,,,"Anderson, James",3500.0,SG,3000.0,SG,5000.0,"SG,SF",0.715585592034,0.185360769622,1.8776281745,0.640297586041,0.38495893291,1.58500930937,0.372977134775,0.762706415651,1.96996824228,1.43681844439,0.549367691239,4.09491157494,0.569390492545,14.9285714286,3.99239507256,8.13068075598,1.71641731766e-14,7.78370474449,8.53824527729,7.88220822384,8.05838859011,7.80532258724,8.56198889967,7.89764648084,8.10038968256,8.18913044888,1.0,20.0,0.521396490061,10.4279298012,0.571939535601,11.4389024181,0.52799446982,10.5600011025,0.539796364887,10.7959272977,0.544638449737,10.8929179362,1.23960671218,1.28595786656,7.12056043808,4.81882881114,0.8,0.9,0.9,0.0,0.0,0.0,-0.00144808516073,-0.00159048188191,-0.00103414161692,-0.00281347030796,-0.00391529043363,-
202355,Hassan,Whiteside,LAC@MIA,MIA,LAC,,,"Whiteside, Hassan",8000.0,C,7400.0,C,14450.0,C,0.283524194305,2.13783756527,0.00458073118047,4.07021056546,3.16168481143,7.65827596876,0.472352067688,1.71014895835,10.8199607802,5.36511646103,0.00105271050558,8.37797579015,2.12910386747,26.9285714286,12.8603895,30.9762577641,4.15346852962e-05,29.7798590353,31.9548439659,31.0992431315,29.7803853905,31.3264767227,33.4658204724,32.5364073048,31.3270653998,32.5254117295,19.0,36.0,21.0117838286,39.8118009384,22.1847446767,42.9810002618,21.5810581464,41.8371731516,21.0121552092,39.812504607,21.3737928927,41.7587112896,0.168887831093,0.0133904983957,6.30306926588,11.6649905456,0.2,0.4,0.3,0.4,0.3,0.35,-0.0574340785763,-0.0561105333964,-0.0533694918457,-0.0574363929153,-0.0575282639687,-
202362,Lance,Stephenson,LAC@MIA,LAC,MIA,,,"Stephenson, Lance",3600.0,SG,3100.0,SF,5200.0,"SG,SF",1.09902367446,0.0505852025114,0.748678138137,0.537896250314,0.32454758319,1.37620505865,0.310970182726,0.787673294234,1.70075264184,1.27184541628,0.233223993282,2.78691069601,0.361000063011,10.5,3.13791488885,7.05189983862,1.13573907028e-13,6.76279104699,7.35827798726,6.8478293435,6.87940304363,6.90457607728,7.49608403561,6.99111217321,7.02617108221,7.20198397506,6.0,24.0,3.86445202685,15.4578081074,4.20472989948,16.8224680986,3.91304496019,15.6557283414,3.9310874535,15.724349814,4.02965654536,16.1233562106,0.549961266826,-0.631051904717,7.27834864336,8.0178326888,0.6,0.7,0.7,0.4,0.2,0.1,-0.0135033362179,-0.0131243855571,-0.0136459837815,-0.0139779084362,-0.0142937272797,-
202498,Lance,Thomas,DEN@NYK,NYK,DEN,O,Concussion,"Thomas, Lance",3500.0,SF,3000.0,SF,5000.0,"SG,SF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,31.0,8.82582320257,18.2400346186,9.46616323203,19.5649213133,8.90029308341,18.3954563395,9.05275423441,18.7090254178,9.06714401002,18.7407873513,0.125387165716,-0.241096903795,6.5,6.6836637067,1.0,0.6,0.6,0.0,0.2,0.25,,,,,,O - Concussion
202682,Derrick,Williams,DEN@NYK,NYK,DEN,,,"Williams, Derrick",4000.0,PF,4700.0,SF,5750.0,"PF,SF",1.04515202767,0.15877337015,1.81321353337,4.21790265291,0.687638086236,3.23928132332,0.505613464944,0.59052062592,3.92691940956,3.55043648311,0.4397369297,8.08832639996,3.24201432942,19.5,10.7826242253,17.3635405184,8.10614795099e-10,17.8009086026,18.5196832991,18.0045545213,18.0207770674,16.5332161785,17.3512024749,16.739787652,16.79235962,16.2930417233,6.0,28.0,5.47720264695,25.5602790191,5.69611798528,26.6660765381,5.53761682288,25.9264044469,5.54485448229,25.875987584,5.33963304329,25.0305438819,1.0367938203,1.25057841715,7.7462587671,9.52517581775,0.6,0.3,0.3,0.0,0.3,0.4,0.0650098679035,0.0599220935503,0.064859839452,0.0629957665369,0.0548973741079,-
202696,Nikola,Vucevic,ATL@ORL,ORL,ATL,,,"Vucevic, Nikola",7800.0,C,7300.0,C,14600.0,"C,PF",3.10646620774,1.12415908851,0.156179938446,2.1575346096,3.59242125507,7.15185442678,0.671398935021,1.89641965689,10.7442756818,8.27679986236,0.0262896755804,16.0480109194,1.67394149931,34.4285714286,18.2538308996,38.1677255084,0.000863395454332,37.5013574196,39.914987845,38.9536331788,37.5145022574,36.6235404618,38.8217630956,37.8433193403,36.6355062443,36.8297148504,22.0,38.0,23.9635229984,41.3915397245,25.0920867266,44.1513003397,24.4777771058,43.0902200857,23.9719226043,41.4060481347,23.8387535973,42.2524143151,-0.496198998358,-0.184013513181,6.57516921771,9.50617826052,0.2,0.2,0.25,0.4,0.3,0.4,0.02549675811,0.0317534159584,0.0322497795403,0.0255310045299,0.0388633801086,-
202699,Tobias,Harris,ATL@ORL,ORL,ATL,,,"Harris, Tobias",5500.0,SF,5600.0,SF,10850.0,"PF,SF",1.8834944963,0.503451768113,2.82542040364,2.39800294431,1.32859607365,4.67694293026,0.788973725851,1.57544855182,6.00553900391,4.80519151671,0.841066397535,10.4605567683,1.89355715883,29.5714285714,12.3450065898,23.904829374,1.83232986042e-06,23.386297575,24.9918974494,23.7836399747,23.8068307738,24.0349367617,25.6438608607,24.4626158398,24.4854117635,24.6226429551,23.0,40.0,18.1893425584,31.6336392319,19.3808146519,34.0921451811,18.4410588382,32.4577872443,18.5164239352,32.202476409,18.5162107597,32.7171011105,0.050608061182,0.700847297176,6.54549749179,8.91446266232,0.4,0.2,0.25,0.2,0.3,0.35,-0.0219346584859,-0.0220470718799,-0.022960536501,-0.0229471832261,-0.0242738892138,-
202702,Kenneth,Faried,DEN@NYK,DEN,NYK,,,"Faried, Kenneth",6100.0,PF,5600.0,PF,11350.0,"C,PF",1.21861010872,0.764808178835,0.0310153082545,3.93825625854,3.58173595134,5.26406929158,0.532881728108,1.24692166742,8.84580524292,5.28324310446,0.00140700911408,9.44530921831,2.31266038986,26.6428571429,12.8805536079,26.9302736832,2.13965672724e-07,26.671893209,28.216951529,27.5927871907,26.6725967135,26.2965116798,27.9449770927,27.2092059516,26.297235124,26.6554537735,18.0,33.0,18.0196168597,33.0359642427,18.8001889541,35.267153267,18.3785015191,34.4940596362,18.0200921496,33.0368356076,17.8431474572,33.779285253,0.119369724847,-0.63539344381,5.82092710734,8.85764889655,0.4,0.3,0.35,0.0,0.3,0.25,0.0140893871547,0.0102081557849,0.0143971510668,0.0140886387477,0.0103149563955,-
202714,Shelvin,Mack,ATL@ORL,ATL,ORL,,,"Mack, Shelvin",3500.0,PG,3000.0,PG,5000.0,PG,0.882463200169,0.00594280635492,0.663425478341,0.225734959977,0.0520585910411,0.465947586881,0.148709992249,0.315256894789,0.518006177922,0.77712500054,0.155789053578,1.81307370375,0.171889656644,4.35714285714,1.8819287113,3.88814893621,5.83603351787e-20,3.82127962748,4.08270291093,3.84717993675,3.89917415427,3.72956904096,3.97386112397,3.75303561721,3.80357433216,3.76349303435,2.0,16.0,1.75402999294,14.0322399435,1.8740275655,14.9931381139,1.76591865932,14.1282668645,1.7897848577,14.3182788616,1.78472410164,14.2790162293,0.287247483761,-1.14552054074,6.34545681054,6.47101778287,0.8,0.8,0.75,0.0,0.0,0.1,0.0210483313326,0.0249800822531,0.0216068930083,0.0219409427797,0.028609551247,-
202738,Isaiah,Thomas,SAC@BOS,BOS,SAC,,,"Thomas, Isaiah",7800.0,PG,7500.0,PG,13550.0,PG,6.81693369522,0.0567920256813,5.93495668043,6.00015107211,0.457958254958,2.39095928486,1.18739485005,2.43980999692,2.84891753982,6.60361260198,1.9581067145,15.9474829439,5.22750655826,32.0,20.3928384767,35.175246628,0.00011158736934,34.0855038219,36.6508858832,34.4519275275,35.0645571791,33.8201458269,36.5049275846,34.139212519,34.8227687332,35.0571980742,27.0,37.0,28.7596438497,39.411363794,30.831520889,42.5236823544,28.9761497763,39.9811367556,29.5857201199,40.5433942384,29.5557244168,40.8652741593,-0.0804492752845,-0.300418030139,4.23035785742,8.24715568685,0.2,0.2,0.2,0.0,0.1,0.25,0.00829243734227,0.00456119683102,0.00977234401434,0.00755588893629,0.00368901730568,-
203085,Austin,Rivers,LAC@MIA,LAC,MIA,O,Hand,"Rivers, Austin",3600.0,PG,3000.0,SG,5950.0,"PG,SG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,29.0,8.60253203802,16.6315619402,9.19180929468,17.7709665106,8.6608464577,16.7444383591,8.8438308295,17.098072937,8.71550345284,16.8501536145,0.769617430735,0.87007985612,6.35035850485,7.1884932206,0.2,0.5,0.5,0.4,0.2,0.25,,,,,,O - Hand
203092,Tyler,Zeller,SAC@BOS,BOS,SAC,,,"Zeller, Tyler",3900.0,C,3100.0,C,5350.0,"C,PF",0.680138059753,0.423256502683,0.000353493475743,1.48210542001,1.3604312599,2.36162063162,0.271174524617,0.862865637535,3.72205189152,3.06934357111,3.38493783897e-05,5.8405130266,1.19195642256,13.8571428571,7.33067741415,13.1990592147,5.53731442551e-12,13.3433431907,13.9635028096,13.5320530662,13.3433601154,12.6956898401,13.3735942737,12.8825818691,12.6957123575,12.5740858199,5.0,17.0,4.81460836777,16.3696684504,5.03743656276,17.1417069311,4.88175882027,16.6124026066,4.81461447461,16.3696892137,4.76129281975,16.2076257437,1.09093244136,0.462465011655,5.59291951159,7.46221916021,0.4,0.5,0.65,0.4,0.3,0.2,0.0467378706604,0.0425707190883,0.0468690554577,0.0467374670624,0.0451011728219,-
203094,Andrew,Nicholson,ATL@ORL,ORL,ATL,,,"Nicholson, Andrew",3500.0,PF,3000.0,PF,5000.0,PF,0.108414726771,0.0851057261862,0.462527991393,0.193280608894,0.167760865004,0.685876487307,0.0519278092267,0.187016195888,0.853637352311,0.59906835577,0.159231593371,1.37142000272,0.153216792475,3.71428571429,1.51058509739,2.87694057853,5.60347282648e-27,2.78462288525,3.00042864764,2.82730475301,2.86423868194,2.69488023843,2.90266081053,2.73619653932,2.76844677029,2.77664228401,3.0,25.0,2.24911848424,18.7426540354,2.42342313837,20.2567325213,2.2835923004,19.0914755382,2.3134235508,19.27852959,2.32368277483,19.4460760584,0.276587743291,-1.04091198974,9.07420390285,8.45522264142,1.0,0.8,0.75,0.0,0.1,0.15,0.0241614818365,0.0263221099896,0.024529134455,0.0257901300597,0.027003386986,-
203095,Evan,Fournier,ATL@ORL,ORL,ATL,,,"Fournier, Evan",4600.0,SG,4500.0,SG,8850.0,"SG,SF",2.06336672674,0.0303983152169,3.78868809944,1.67515543979,0.346672483505,1.75796935649,0.843861219303,1.32405318882,2.10464184,3.74509502619,1.38184813152,8.58238318986,1.36273748517,23.6428571429,10.2347756691,17.1417014446,2.58412171138e-09,16.2798618474,17.738164085,16.3852134249,16.9707859131,16.7240749744,18.1880768729,16.8337987118,17.4641925695,17.6705566349,19.0,42.0,13.0829101251,28.9201171186,14.2547566573,31.5244128885,13.1674911721,29.1209839212,13.6381542384,30.1474988427,13.7753967619,30.4693630455,0.0623018414715,-0.703661611863,7.82525998786,10.1693032156,0.6,0.4,0.35,0.4,0.3,0.4,-0.0187884706279,-0.0190295438963,-0.0189733958233,-0.0208691637151,-0.0223684974757,-
203096,Jared,Sullinger,SAC@BOS,BOS,SAC,,,"Sullinger, Jared",5400.0,PF,5000.0,C,9850.0,"C,PF",1.63910641539,0.694945250992,0.904132651221,1.4677899964,1.97894487576,4.5089197954,0.68274850163,0.898680696261,6.48786467116,3.3837576681,0.248674263674,7.81129728571,1.03589407036,18.4285714286,8.05208367023,20.0625410541,4.48545043001e-07,20.1528877077,21.1275373842,20.5538599043,20.2772248395,19.4844882736,20.553966462,19.8771730276,19.6499122497,19.5030563369,17.0,32.0,18.5906483505,34.9941616009,19.4635116363,37.4367003819,18.9343052788,36.4405472384,18.705346945,35.2100648376,18.4723296778,35.8365695945,-0.0227133156353,-0.52611332491,5.44779142153,9.46687889848,0.4,0.4,0.4,0.4,0.4,0.4,0.0362697367309,0.0311240035347,0.0367194429223,0.0340402180507,0.0303596358148,-
203109,Jae,Crowder,SAC@BOS,BOS,SAC,,,"Crowder, Jae",5900.0,SF,5800.0,SF,9600.0,"PF,SF",1.63444819971,0.59016924632,5.08173457582,2.85361988693,0.876973550444,3.28481204681,1.82296569612,1.08106359359,4.16178559726,4.66227255898,1.7535069005,10.4990088449,2.16667600636,28.5,13.2447280248,25.3238668906,2.54162807187e-07,24.4357493324,26.0738064575,24.6565212105,25.3125027826,23.1060975132,24.604926909,23.3581802819,23.8334244877,23.8649240625,26.0,37.0,22.2922625488,31.7236043964,23.7814750759,33.9024907338,22.4885130961,32.062506378,23.0921078017,32.8618457178,23.0956015683,32.9462909119,-0.0431294467458,-0.134086965429,4.50016758528,7.49905977012,0.4,0.3,0.15,0.0,0.2,0.4,0.0466544497942,0.0515396332826,0.0455558220549,0.0518974840322,0.0511909764242,-
203112,Quincy,Acy,SAC@BOS,SAC,BOS,,,"Acy, Quincy",3500.0,PF,3000.0,PF,5000.0,"PF,SF",0.382920668112,0.228605725884,0.423696778526,0.862799726022,1.16229923739,1.78175511154,0.324499730901,0.435406430811,2.94405434894,1.48681541371,0.165831749711,2.88054702619,0.615466479775,11.4285714286,3.7549290569,8.65356101605,8.74905905223e-16,8.53297976054,8.98088390897,8.68026481871,8.6158956354,8.44184912814,8.85463394746,8.58211714106,8.52707093026,8.56237602537,3.0,22.0,2.23990718714,16.425986039,2.35746041167,17.3199544601,2.27854790048,16.7412627114,2.26167260429,16.5855990981,2.27153094747,16.7004422027,1.32067172522,1.24588629745,7.12725198079,8.04927134782,0.4,0.5,0.6,0.0,0.1,0.2,0.00797393033543,0.0110468716322,0.00858792179436,0.00777216170014,0.00797868668452,-
203115,Will,Barton,DEN@NYK,DEN,NYK,,,"Barton, Will",5900.0,SG,5700.0,SG,10200.0,"SG,SF",2.1852096131,0.482792936157,3.35928267773,3.30891261167,0.81196616079,4.58549864303,0.795590623027,1.40135592653,5.39746480382,5.01875645785,1.3162247948,11.2904909532,2.9213606967,26.5,14.2750984072,25.8909505662,3.99212467503e-06,25.1852817833,26.8767371628,25.5179468021,25.8433941807,24.6243332802,26.3972101873,24.9582919952,25.3004343749,25.4122143673,20.0,37.0,19.0077598364,35.1643556974,20.2460125632,37.7741022922,19.2205104042,35.876923298,19.5044484382,36.0832296107,19.489256136,36.4798752514,-0.107528991007,-0.196036214283,6.73591486137,10.7889126094,0.2,0.3,0.3,0.2,0.3,0.4,0.0211678680397,0.0180953575666,0.0211190493194,0.0204890492738,0.0180655169426,-
203118,Mike,Scott,ATL@ORL,ATL,ORL,,,"Scott, Mike",3700.0,SF,3200.0,PF,5000.0,PF,1.09151785146,0.239422854858,2.21889220989,1.00451859412,0.57184326134,1.9169803133,0.257124885753,0.553661264384,2.48882357464,2.82426536732,0.955951113894,5.70481252027,0.816179837953,15.4285714286,7.42066168649,13.0741566931,2.39031878238e-11,12.4839609701,13.3633540446,12.6085478554,12.961936527,12.1136392554,12.9824183574,12.2401783937,12.5499898459,12.662751825,8.0,21.0,6.47316494745,16.9920579871,6.92907111248,18.1911890882,6.53769012552,17.1638139974,6.72100412513,17.6426358285,6.77909178719,17.79828582,0.598657867719,-0.318694556391,5.02726863731,6.60571850053,0.6,0.7,0.65,0.2,0.2,0.2,0.0240023333611,0.0246902760207,0.0238757984488,0.0267002478514,0.0266651303401,-
203124,Kyle,O'Quinn,DEN@NYK,NYK,DEN,,,"O'Quinn, Kyle",3500.0,C,3000.0,PF,5600.0,"C,PF",0.860999836697,0.609453910227,0.237458394548,0.762075357281,0.749452765321,1.78454079772,0.320566096295,0.601221674944,2.53399356304,1.46693532256,0.0346713968377,2.97638386842,0.595080376281,8.42857142857,3.56362241823,9.19763032381,3.89650447206e-13,9.15473278702,9.59939888059,9.2814523447,9.17206848544,8.31997939691,8.82765184043,8.44856445105,8.34041176111,8.44380495429,3.0,21.0,3.25846421233,22.8092494863,3.41672811907,23.9981133648,3.30356070799,23.2059414872,3.26463454567,22.8524418197,3.27372339283,23.0240764148,0.343708609439,-1.08542812806,6.98367933138,9.0936002563,0.6,0.7,0.65,0.2,0.2,0.15,0.0990385378096,0.0915632081553,0.0988172077211,0.0986711367852,0.0894369082471,-
203143,Pablo,Prigioni,LAC@MIA,LAC,MIA,,,"Prigioni, Pablo",3500.0,PG,3100.0,PG,5000.0,"PG,SG",1.75447702034,0.00222804225695,1.27991660111,0.154462504937,0.444667047975,0.926756952806,0.960730780772,0.689233350982,1.37142400078,0.730465462553,0.428256137308,1.78296571837,0.137177904278,12.2857142857,2.02636496669,8.11447190664,4.49149824056e-13,7.54047359321,8.16778992343,7.60904517928,7.75460166186,7.72005755479,8.38698915495,7.79610964895,7.93311442676,8.30094613722,8.0,21.0,4.91007582814,12.8889490489,5.31856063153,13.9613470215,4.95472684465,13.0062833309,5.04950805889,13.2549586546,5.28384183998,13.870251956,1.20556635915,1.85378431391,4.87887776808,5.99851035148,1.0,0.9,0.85,0.0,0.1,0.1,-0.0146172991984,-0.0178417979144,-0.0152261777642,-0.0145301087703,-0.0151781350471,-
203145,Kent,Bazemore,ATL@ORL,ATL,ORL,,,"Bazemore, Kent",5100.0,SF,5200.0,SF,8350.0,"SG,SF",2.8271437358,0.589395326281,4.06746567838,2.25710179527,0.237815739882,4.63024856584,1.41947689614,1.78552012183,4.86806430572,4.78033910485,1.62336003849,9.8608659421,1.83479465674,29.0714285714,13.0188329049,26.7616540025,1.53931937782e-05,25.3334499985,27.3146082712,25.610168191,26.1451300178,23.8728496412,25.8546270598,24.1550566643,24.6491130759,25.1786043095,23.0,33.0,20.0426803428,28.7568891875,21.5897001554,31.0422754387,20.2412242197,29.107505618,20.6848448789,29.6782556958,21.1454568407,30.4266278569,-0.129396512639,0.149157769376,4.31184930202,7.91982313691,0.2,0.2,0.2,0.2,0.3,0.35,0.0502417813323,0.0502204839286,0.0500529763484,0.0514600422242,0.0544537977931,-
203200,Justin,Holiday,ATL@ORL,ATL,ORL,,,"Holiday, Justin",3500.0,SG,3000.0,SG,5000.0,"SG,SF",0.441392656026,0.153848228396,1.20902667923,0.381288831071,0.0963741643481,0.650095805715,0.381282394655,0.343160521929,0.746469970063,0.775196628537,0.334558249274,2.11755960966,0.257951805612,7.35714285714,2.14290331196,4.60489399155,6.59162161388e-21,4.42785698425,4.80403986851,4.4651804829,4.59513610888,4.30960275478,4.68184816903,4.34780264225,4.4642322797,4.44608814501,2.0,18.0,1.20368927727,10.8332034954,1.30595258557,11.7535789744,1.21383547104,10.9245249437,1.24916321407,11.2424689266,1.25181584231,11.2663501865,1.00881304892,0.664868566195,7.12974987874,5.10721058896,1.0,1.0,1.0,0.0,0.0,0.0,0.0160733904126,0.016608580511,0.015954269604,0.0177927534814,0.0215852606949,-
203463,Ben,McLemore,SAC@BOS,SAC,BOS,GTD,Wrist,"McLemore, Ben",3700.0,SG,3400.0,SG,7050.0,SG,0.952370797612,0.125133235697,2.24078542389,1.45606578248,0.418294032597,1.59921009706,0.748210604181,1.29927976627,2.01750412965,2.57035481228,0.797972461156,5.82872862496,1.13312669147,19.1428571429,7.07180877719,12.0219699064,1.29280218538e-12,11.3687778427,12.518303717,11.4696776033,11.7677640733,11.4117481349,12.5640046871,11.5063461382,11.8403416252,12.1119490556,12.0,28.0,7.1266965581,16.6289586356,7.84727962088,18.3112324357,7.1899319078,16.7774211052,7.3768073295,17.2125504355,7.53613991115,17.5855442169,1.14144536659,1.76457530618,7.0901627741,8.45134131769,0.6,0.6,0.7,0.2,0.3,0.2,-0.00224471675559,-0.00238736410768,-0.00191552047985,-0.0037913646525,-0.00470040331941,GTD - Wrist
203471,Dennis,Schroder,ATL@ORL,ATL,ORL,,,"Schroder, Dennis",4800.0,PG,5000.0,PG,8300.0,PG,3.96163504996,0.0968779903404,2.56291320024,1.74666982738,0.390347315087,2.13608065869,0.73550580494,1.86130366123,2.52642797377,3.32068150382,0.833949239063,7.77616365745,1.37770445702,17.2857142857,8.85301670373,18.3233407289,1.14064950802e-06,17.6306467765,19.1105088601,17.76288241,18.0476213961,17.2105105009,18.5918462418,17.3288518551,17.6066657818,17.7344353457,16.0,28.0,16.3192763551,28.5587336215,17.6866739387,31.1102023084,16.4392841667,28.9272702073,16.7052363335,29.2341635837,16.9572595926,29.8846994827,0.344369705999,-0.252361295958,4.88650787206,8.3845993418,0.2,0.2,0.15,0.0,0.2,0.3,0.0243054043757,0.0300052754391,0.0251092056512,0.0255098289246,0.03406890647,-
203473,Dewayne,Dedmon,ATL@ORL,ORL,ATL,,,"Dedmon, Dewayne",3500.0,C,3000.0,C,5000.0,C,0.0640916631114,0.354857563766,0.00298790956194,0.53498455121,0.544040024095,1.22177904845,0.110025659559,0.256963152816,1.76581907255,0.548969618414,0.000702789404843,1.03094515415,0.374600513109,5.28571428571,1.47324253934,4.4180516761,1.11325924786e-19,4.3611662149,4.57829016605,4.44945719494,4.36151760961,4.22410702743,4.43533016298,4.30405339391,4.224426903,4.26260625662,2.0,26.0,1.65017100023,21.452223003,1.73232599878,22.706799514,1.68357838809,22.073080575,1.65030396039,21.4539514851,1.67169521547,21.9807827839,0.83567891077,0.271441528079,8.46383832193,7.87986408922,1.0,0.9,0.85,0.0,0.0,0.0,0.0259301165493,0.0270464870685,0.0275088272221,0.0259360796271,0.0294085928748,-
203482,Kelly,Olynyk,SAC@BOS,BOS,SAC,,,"Olynyk, Kelly",4600.0,C,4400.0,C,7300.0,C,1.48639479178,0.727340600337,2.05988676541,1.49531599312,1.15317504664,3.05728842457,0.793073786634,1.03275047748,4.21046347121,3.8590599233,0.875388283458,8.15748442104,1.14757542073,19.7857142857,9.74108355078,19.4850537411,2.4725370609e-08,19.0313102004,20.2056513759,19.2515819954,19.4690043421,18.4981995678,19.8874050985,18.7174180296,19.080528468,19.281567974,12.0,30.0,11.542455284,28.8561382099,12.248886208,30.769755901,11.6702448509,29.3231525082,11.8079159909,29.5197899772,11.8099101135,29.7214715293,0.595578753349,-0.144346612721,6.47916721833,10.3120755409,0.6,0.4,0.35,0.2,0.4,0.35,0.0269442196955,0.0160846493982,0.0269974567565,0.0196341597014,0.0102844792054,-
203488,Mike,Muscala,ATL@ORL,ATL,ORL,,,"Muscala, Mike",3500.0,PF,3000.0,C,5000.0,"C,PF",0.323093703347,0.285816099771,0.382065619414,0.404074162965,0.357751290795,0.861344812478,0.118999891448,0.277780515668,1.21909610327,0.871580022379,0.130953376828,1.73067008451,0.333665127287,6.14285714286,2.20777854887,4.78560957336,2.22449717616e-20,4.68718589459,4.95250765605,4.7481407098,4.752662583,4.55662361204,4.83199414916,4.61875007917,4.61639819933,4.66243047654,2.0,20.0,1.52606052382,15.2606052382,1.61244434986,16.1283352385,1.54590627434,15.4629544833,1.5473785154,15.473785154,1.55810543813,15.5862433666,0.596131720053,-0.17076409213,6.83690304474,6.21528074303,0.6,0.8,0.85,0.2,0.1,0.05,0.0212543250668,0.0196184778656,0.0210635910324,0.0221825740857,0.0200524111102,-
203501,Tim,Hardaway Jr.,ATL@ORL,ATL,ORL,,,"Hardaway Jr., Tim",3600.0,SG,3100.0,SG,5250.0,"SG,SF",1.35353140049,0.136749247538,2.86128466481,1.18170897236,0.217917831539,1.45876513055,0.383069591718,0.503616437944,1.67668296208,2.15592489641,0.920860548474,5.31284906346,1.03374357365,17.3571428571,6.26645391494,11.2750786272,4.5483206609e-12,10.8447918107,11.6408691713,10.9286306781,11.305222085,10.6546357249,11.4293641757,10.7404436909,11.080248393,10.9682837838,9.0,23.0,5.62322538335,14.3704648686,6.03600379238,15.4254282453,5.66669494405,14.4816389662,5.86196700702,14.9805823513,5.84633380649,14.9407444641,1.43862296257,2.66591827631,5.31887922315,6.84710922667,0.4,0.6,0.65,0.2,0.1,0.05,0.0109554946578,0.0121854730019,0.010842048646,0.012961447272,0.0176754230761,-
203506,Victor,Oladipo,ATL@ORL,ORL,ATL,,,"Oladipo, Victor",6500.0,SG,6900.0,SG,13450.0,"PG,SG",4.54179110807,0.546644201388,4.60710452416,3.04838134509,0.766329962368,3.97216133409,1.58125508456,2.86214858658,4.73849129645,6.20878471985,1.72416949926,14.6035769847,2.54652673423,34.2857142857,16.6882656732,31.826233573,0.000390104279962,30.5807918764,33.1695369341,30.8763778912,31.442876626,30.4461959731,32.740179799,30.7691529787,31.1789659974,31.32259245,20.0,41.0,17.8387952612,36.5695302855,19.3155666407,39.7695695572,17.9778905323,37.0273335351,18.3416780318,37.6004399653,18.5213178687,38.1927566466,0.27142375832,-0.0715869524708,8.55091701621,11.5187791335,0.4,0.3,0.45,0.4,0.4,0.35,0.00392571384495,0.0125229164417,0.0031273932809,0.00769739333473,0.014689532752,-
