Player_ID,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_FD_std,PROJ_DK_std,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_FLOOR_MIN,PROJ_FLOOR_FD,PROJ_FLOOR_DK,PROJ_CEIL_MIN,PROJ_CEIL_FD,PROJ_CEIL_DK,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_HIST_DK_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,FD_VALUE,ADJ%,ADJ,Status
203922,SF,Glenn,Robinson III,7.0,25,3500,IND@DEN,IND,DEN,,,"Robinson, Glenn",0.878910649634,0.179975639278,1.22124645718,1.23675720707,0.544256227373,1.82800819308,0.49535529539,0.82949941405,2.37226442045,1.91726842766,0.647756997553,4.04748404761,0.71434963438,13.2142857143,5.19664348725,3.00250080749e-05,1.03100926976e-12,9.88288922153,10.7401756859,7.96795996968,7.61397218285,7.95017277004,8.46753702963,2.0,3.35341611187,3.86933226884,21.0,14.5199015131,15.6158504239,6.73869423553,6.06386290522,6.55068380655,0.8,0.9,0.8,0.0,0.0,0.1,2.82368263472,0.24310370446,0.146259623356,-
1626149,PF,Montrezl,Harrell,6.2,22,3500,HOU@LAL,HOU,LAL,,,"Harrell, Montrezl",0.736665942845,0.0693405668237,0.0713446868039,0.952225140258,0.700041675249,1.31486506905,0.15946282227,0.402878672027,2.0149067443,0.722388383363,0.0385830505467,1.39322957153,0.61563859343,7.0,2.0989984107,2.69114431642e-07,1.78983513636e-15,5.67661352429,5.99809012646,8.54807635374,7.73516111684,4.26923226995,4.51603542448,2.0,3.02711275265,3.20926875584,21.0,13.8352319829,14.5494000642,7.19066253593,5.977216845,6.02286408405,1.0,1.0,0.9,0.0,0.0,0.0,1.62188957837,0.329656754507,0.201054464907,-
201147,SF,Corey,Brewer,12.9,41,3500,HOU@LAL,HOU,LAL,,,"Brewer, Corey",1.61003052892,0.146327086856,2.46956695245,1.66717498339,0.462246729932,1.76724130952,0.894595487722,0.935992708926,2.22948803945,2.5185327078,0.839205148719,6.63892838445,1.25381351293,17.6428571429,7.13008407726,3.98544358589e-05,2.82912921328e-10,13.3663679582,14.3655010715,8.05754068917,7.96202916276,11.9891248543,12.9319569687,13.0,10.2368138439,11.0259628996,29.0,21.0217387915,22.5386458509,6.32233748067,7.53963025554,7.92425075323,0.6,0.6,0.6,0.0,0.1,0.25,3.81896227377,0.114874364945,0.0780623621633,-
2734,SG,Devin,Harris,14.5,35,3500,DAL@SAS,DAL,SAS,,,"Harris, Devin",2.34303549731,0.19690329939,1.81602457677,1.83904257228,0.359746098494,1.33539415113,0.84242727573,1.03806949281,1.69514024962,2.47896455796,0.571705201824,6.12048499047,1.29999522506,18.2857142857,6.8296295428,5.37226136032e-05,5.87821509475e-10,13.4189427457,14.3086676912,8.4470314443,8.21157524736,13.6189163591,14.5093209462,9.0,7.05098772103,7.57972185753,26.0,18.7092438432,19.9000784214,6.37642717589,7.60154009163,7.72918049294,0.4,0.3,0.4,0.2,0.2,0.25,3.83398364164,-0.0146835187224,-0.0109360569794,-
2555,PF,Nick,Collison,7.1,36,3500,MIA@OKC,OKC,MIA,,,"Collison, Nick",0.899840332518,0.140671430058,0.175660655215,0.870741959269,0.707833808546,1.39340909603,0.223640707362,0.237800047351,2.10124290458,0.580748602303,0.0717994733832,1.79018638249,0.559756131029,7.85714285714,1.79305280902,2.33705928656e-07,9.91473606971e-15,6.15512902078,6.41499127694,5.18908955494,4.90182084336,4.73301762168,5.06360218623,7.0,5.72364049833,5.94669197035,18.0,11.2610765364,11.9571190101,4.65602528221,5.51585521294,5.70756859667,1.0,1.0,0.85,0.0,0.0,0.0,1.75860829165,0.300466111215,0.180995996249,-
1626148,SF,Anthony,Brown,6.6,16,3500,HOU@LAL,LAL,HOU,,,"Brown, Anthony",0.978741060045,0.331284168916,2.70657108064,1.43804339959,0.866488598013,2.48253108981,0.764294543477,1.16474148395,3.34901968782,2.27097327881,0.834076700578,6.14923369107,1.22442961843,23.6428571429,6.60045287663,0.000689415886275,6.96272605718e-11,13.1138040329,14.2816982336,11.2050339694,11.2929339758,11.2170769378,12.2164442117,3.0,3.66982617611,3.97973629154,30.0,16.1457808535,17.5828160389,10.7675984542,5.5373464658,6.02827284796,0.6,0.6,0.764705882353,0.0,0.0,0.0,3.74680115226,0.169092813189,0.0802241067441,-
203950,PF,Jarnell,Stokes,1.2,2,3500,MIA@OKC,MIA,OKC,,,"Stokes, Jarnell",0.606135348029,0.126215557329,0.0559178735361,1.25695193369,0.660886280231,0.906392331643,0.225292467082,0.30508398304,1.56727861187,0.717381491605,0.0317590792606,1.39288622405,0.745777470026,5.35714285714,2.2122995325,3.65303325006e-08,3.8886051519e-17,5.40016895457,5.64695447111,1.93048249921,1.77442359292,4.55190861513,4.7757171603,1.0,1.96707963064,2.05990201085,3.0,3.46400453512,3.62749849385,1.41421356237,1.69705627485,1.76776695297,0.6,0.7,0.8,0.2,0.1,0.1,1.54290541559,0.186352673386,0.158341930028,-
201977,SG,Marcus,Thornton,16.3,34,3500,HOU@LAL,HOU,LAL,,,"Thornton, Marcus",1.24845149303,0.0630988278987,4.47284334583,1.56451868099,0.645431545759,1.79595243274,0.757218433131,0.597219332047,2.4413839785,4.00370014714,1.65218937007,8.94378858247,1.37175040084,17.8571428571,11.0313400652,0.000154197694911,1.27226296879e-10,16.8770932689,18.1240981158,13.4767369469,13.6944312963,14.6380781357,15.8556504982,9.0,9.27374235058,9.82277657006,35.0,31.5932563367,34.2155927341,9.16753358403,10.9489318536,11.667911189,0.6,0.4,0.45,0.2,0.2,0.3,4.82202664827,0.152958271737,0.125384847459,-
2405,PF,Amar'e,Stoudemire,8.2,12,3500,MIA@OKC,MIA,OKC,,,"Stoudemire, Amar'e",0.763842292222,0.330615941029,0.0095020628243,1.62414113038,0.935678313268,1.54851875774,0.229128715866,0.501964579948,2.48419707101,1.58661105394,0.0155672307489,3.10179309703,1.12509520014,9.28571428571,4.31388453877,2.03053385281e-05,1.89385909349e-13,9.05820919615,9.44121541306,5.04755883383,4.55508778346,8.39524192471,8.78476293071,6.0,6.2067704237,6.47457340766,14.0,13.1494039566,13.6991273363,3.49350045864,3.19383876559,3.34533823085,1.0,0.9,0.55,0.0,0.0,0.25,2.58805977033,0.0789694064079,0.0713964753864,-
201951,PG,Ty,Lawson,15.0,34,3500,HOU@LAL,HOU,LAL,,,"Lawson, Ty",4.03974916591,0.0565441145044,1.39410302943,1.85498535986,0.336837240353,1.11991412047,0.780472949766,1.37941200912,1.45675136082,2.36808118306,0.537714930762,5.54557806255,1.28307879422,19.4285714286,6.5569560911,0.00238183143976,7.59673762536e-09,14.6593035924,15.6942774003,13.0276788543,12.7098180435,13.0559156877,14.0763025137,12.0,9.19415949673,9.89052921707,38.0,28.3221638315,30.4967377288,10.5154160662,8.98625262194,9.55414546848,0.2,0.3,0.5,0.4,0.3,0.3,4.18837245496,0.12280930293,0.0825273186248,-
