Player_ID,"gId""",First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,YH_Salary,YH_Position,Time,DP_Salary,DP_Position,DD_Salary,DD_Position,FA_Salary,FA_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_FA,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_UNADJ_FA,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_FLOOR_FA,PROJ_CEIL_FA,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,ADJ_FA,Status
101181,"g14656-9712""",Jose,Calderon,WAS@NYK,NYK,WAS,,,"Calderon, Jose",4400.0,PG,4600.0,PG,10.0,PG,8:00PM EST,20.23,PG,8350.0,PG,4200.0,PG,4.05711996754,0.0746916743808,3.15262981955,0.597188031658,0.34284726546,3.04970978228,0.931418059815,1.41116584667,3.39255704774,3.2373327812,1.42708543809,6.7646960059,0.533190770118,28.4285714286,8.43494177061,20.6077927863,1.08257736224e-05,19.1927438009,20.7894582042,19.3703325618,19.90628652,19.3623716533,18.7425606459,20.1860685707,18.911895276,19.360410726,19.9258712567,18.9043385736,20.0,35.0,13.5024328248,23.6292574434,14.6204808161,25.6251852034,13.6221009672,23.8780204678,14.0044226774,24.5077396854,14.4909349389,25.4111765148,13.6217690023,23.8380957541,0.266531394261,-0.708933713708,6.25968637149,7.92606781578,0.2,0.2,0.25,0.4,0.4,0.4,0.015835588368,0.0212247609778,0.0161259346755,0.0192016610946,0.0239871894821,0.0161117163705,-
101187,"g14656-21665""",Alan,Anderson,WAS@NYK,WAS,NYK,O,Ankle,"Anderson, Alan",3500.0,SG,3000.0,SG,10.0,SG,8:00PM EST,15.95,SG,5000.0,"SG,SF",3500.0,SG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5714285714,29.5714285714,8.05645865083,16.3498719679,8.6947102101,17.6466038908,8.13532696326,16.5113849487,8.39691240114,17.0407928141,8.47297191201,17.1970911447,8.13532575152,16.5099257898,,,40.0,,0.4,0.4,0.4,0.6,0.5,0.45,,,,,,,O - Ankle
200746,"g14656-9688""",LaMarcus,Aldridge,SAS@MIA,SAS,MIA,,,"Aldridge, LaMarcus",7300.0,PF,7100.0,PF,32.0,C,8:00PM EST,31.2,PF,14300.0,"C,PF",5300.0,PF,1.21690706609,0.75951683407,0.310910844584,3.66559666363,2.14240478519,5.56175559909,0.380105792285,1.29834968644,7.70416038428,6.9580435206,0.0387131403006,13.6775499729,2.96679391292,29.9285714286,16.9215940944,28.6596321998,1.54886005479e-07,28.972842721,30.3777854685,29.7092540551,28.9921992911,29.3580507402,30.5669550231,32.1695312377,31.4759682127,30.5874821437,30.4435300372,30.989926152,23.0,35.0,22.2655259097,33.8823220365,23.1718329501,35.7231868686,22.6580689523,34.9413720892,22.2804013645,33.9049585982,21.7936430671,33.779839919,22.5615568934,34.3328039682,0.0623072232526,-0.445288571439,4.63705862303,9.79244833549,0.2,0.4,0.3,0.6,0.4,0.4,-0.0532638955372,-0.0598674004015,-0.0590310219716,-0.0533030070074,-0.0596051783381,-0.0545256700861,-
200811,"g14656-9679""",Louis,Amundson,WAS@NYK,NYK,WAS,,,"Amundson, Lou",3500.0,PF,3000.0,PF,10.0,PF,8:00PM EST,5.48,PF,5000.0,PF,3000.0,PF,0.338864521848,0.187853749856,0.00223090638727,0.727443794508,0.628894308594,0.945798303978,0.182851233346,0.343595800197,1.57469261257,0.650086867571,1.58791493767e-06,1.45645991154,0.303249220506,6.07142857143,1.60342454356,4.34205886261,4.23621255626e-20,4.39916662763,4.64969996793,4.47790127388,4.39916742158,4.47790125826,4.70937989806,4.97807066232,4.79229008935,4.7093807461,4.65253067487,4.7922900589,3.0,13.0,2.17370586306,9.41939207327,2.29749879997,9.9559653182,2.21261003349,9.58811399681,2.17370625537,9.41939377327,2.14548789829,9.29729713927,2.21261003349,9.58797681179,1.95213239728,3.78324903659,4.33574691359,5.71544766325,1.0,1.0,0.95,0.0,0.0,0.05,-0.0510939504247,-0.0540845849569,-0.0517816872544,-0.0510939593322,-0.0511365337842,-0.0517816848115,-
200826,"g14656-9495""",Jose Juan,Barea,UTA@DAL,DAL,UTA,,,"Barea, Jose Juan",3600.0,PG,4500.0,PG,14.0,SG,8:30PM EST,16.2,PG,7350.0,"PG,SG",4000.0,PG,2.63522228533,0.0193491422175,2.27628589064,1.04261063501,0.19790969445,1.1807476474,0.289333246521,1.01708870231,1.37865734185,2.72471648673,0.84020377359,6.5013579053,0.815885881749,17.0,7.10552262881,12.7301384287,2.71976121075e-10,12.3130209422,13.3108085759,12.3821623379,12.733122829,12.3819538093,13.1648136336,14.2531983407,13.2415133082,13.6057280522,13.64524359,13.2409122259,13.0,31.0,9.41583954402,22.4531558357,10.1787077467,24.302560653,9.46856650595,22.6091469249,9.73709392804,23.2192239823,9.73461724655,23.2536499098,9.46855291298,22.5788569463,0.884350593001,1.27110561049,6.59595701443,9.28732740645,0.6,0.4,0.45,0.4,0.5,0.3,-0.0501054524357,-0.0554346920511,-0.0505500570757,-0.0513297190123,-0.053829715367,-0.0505269656822,-
201147,"g14656-9606""",Corey,Brewer,HOU@GSW,HOU,GSW,,,"Brewer, Corey",4000.0,SF,4500.0,SF,11.0,PF,10:30PM EST,19.48,SF,8100.0,"SG,SF",3800.0,SF,1.88371343655,0.221602314516,3.6127827611,2.08113310978,0.74372528742,2.78952073916,1.88857896285,1.55427303533,3.53324602658,3.6924506623,0.950626224228,9.96579842145,1.62147358554,28.7142857143,9.95700113437,19.9139968977,1.2079379412e-07,19.6885560405,21.1208688789,19.8684192492,20.1638691526,19.8652183418,19.8467874521,21.337363074,20.0199584382,20.4042896187,20.2806524028,20.017254323,14.0,30.0,9.59939548242,20.5701331766,10.2961791027,22.0678204762,9.6855320195,20.7592910123,9.83114018385,21.0667289654,9.70723475451,20.8073228901,9.68552934078,20.7547057302,0.299154837223,-0.5279531107,6.78345335928,7.81594421902,0.2,0.3,0.4,0.6,0.4,0.3,-0.00551054667344,-0.00753959883207,-0.00527748419586,-0.00837285205241,-0.0127690971923,-0.00529478541616,-
201162,"g14656-9677""",Jared,Dudley,WAS@NYK,WAS,NYK,,,"Dudley, Jared",4600.0,PF,4600.0,SF,14.0,PF,8:00PM EST,21.35,SG,8300.0,"SG,SF",3950.0,SG,1.72653130357,0.0990835665533,2.901130998,1.183419067,0.694221282796,2.53099472164,0.960623758071,0.83160716651,3.22521600443,3.02037116927,1.47400892776,6.19001618106,0.923018477867,26.7142857143,8.43776974417,17.3809068707,1.16617019631e-08,16.1856333876,17.5009859315,16.3481778844,16.9226378515,16.3468941878,16.4573948328,17.7792685916,16.6303372625,17.1271814051,17.5899491257,16.6284678233,18.0,38.0,10.905827844,23.0234143374,11.7912721655,24.9137951065,11.0145138022,23.2739718951,11.4024190871,24.0717736283,11.7100846279,24.7494288911,11.0144848538,23.2528013581,0.124299043588,0.050337347209,6.95422597168,8.07791731989,0.2,0.2,0.3,0.4,0.3,0.4,-0.010172888323,-0.0104169979724,-0.0105621157582,-0.00765671056268,-0.00782511114967,-0.0105401895635,-
201167,"g14656-9507""",Arron,Afflalo,WAS@NYK,NYK,WAS,,,"Afflalo, Arron",5200.0,SG,5300.0,SG,19.0,SG,8:00PM EST,21.18,SG,9350.0,"SG,SF",4400.0,SG,2.11257612738,0.17338467275,4.70780223521,2.64302474615,0.303118220038,3.88180213691,0.531569658267,1.26505902753,4.18492035695,6.79276622132,1.85542917806,14.6872467398,2.36212116103,39.2142857143,17.8030827817,26.8127573894,7.47429850378e-07,26.1387010356,27.9237155299,26.3634714271,27.0664156247,26.3479470535,25.5073111875,27.2029513993,25.7268618475,26.3391840263,25.9876542638,25.7130009424,26.0,41.0,17.3305777358,27.328987968,18.5044655549,29.1998596466,17.4699867691,27.5685661766,17.9456744761,28.2989482123,17.7646686371,28.0398342454,17.4693128005,27.5477624931,0.521397778639,0.139339959841,5.91865143277,9.40322922228,0.2,0.2,0.2,0.4,0.3,0.35,0.0161010161649,0.0183801417644,0.0162341240724,0.0185450680813,0.0210408811638,0.0161917041075,-
201177,"g14656-9778""",Josh,McRoberts,SAS@MIA,MIA,SAS,,,"McRoberts, Josh",3500.0,PF,3000.0,PF,10.0,PF,8:00PM EST,10.0,PF,5000.0,"C,PF",3000.0,PF,1.41389135614,0.137550466872,0.763565587615,0.685570786499,0.448189307579,2.02885310013,0.506257453369,0.773721746143,2.47704240771,1.14127026902,0.20125307575,2.71797240552,0.505202491208,13.5714285714,2.98899610499,8.8688916813,1.8327884528e-11,8.59617812279,9.20752897709,8.72004156614,8.69680466067,8.72003024318,8.61807499325,9.25933203448,8.73445296221,8.73904035127,8.93704468335,8.73444471368,5.0,19.0,3.16701299261,12.0346493719,3.39224334632,12.8909199465,3.21264272123,12.2084375712,3.20408592761,12.1755265249,3.26748084683,12.4169541698,3.21264272117,12.2080423405,0.504411756547,0.0570733620465,5.52710711344,6.17318740633,1.0,0.6,0.6,0.0,0.1,0.1,-0.00161345361296,-0.00381706738689,-0.00106189234213,-0.00311210351812,-0.00502180015154,-0.00106211887892,-
201196,"g14656-9605""",Ramon,Sessions,WAS@NYK,WAS,NYK,,,"Sessions, Ramon",4000.0,PG,3700.0,PG,10.0,PG,8:00PM EST,16.1,PG,6800.0,"PG,SG",3800.0,PG,2.32760865773,0.0340746250649,0.967838495407,3.43030933635,0.229992732236,1.87024460352,0.587203469829,1.01760421656,2.10023733576,2.53636416296,0.330908051554,5.3037833468,2.72982318077,16.6428571429,8.13345955825,14.4480495301,4.68846384583e-09,14.370109321,15.1495232169,14.4752670828,14.5355633468,14.4751211878,13.7735614312,14.6277594956,13.877555076,13.9540312222,13.9094936515,13.8774291425,13.0,28.0,11.2247205855,24.176321261,11.8334301508,25.5010562348,11.3067579774,24.3666853998,11.3539593524,24.4546816821,11.2854635867,24.3253337693,11.3067470222,24.3529935863,0.271233710902,0.201794098751,5.46494704993,6.07046841147,0.4,0.3,0.25,0.2,0.1,0.35,0.0358440792138,0.0313506098629,0.0359140261578,0.0349418443965,0.0323595806845,0.035912826751,-
201564,"g14656-9574""",O.J.,Mayo,BOS@MIL,MIL,BOS,,,"Mayo, O.J.",3900.0,SG,4000.0,SG,10.0,SG,8:00PM EST,12.55,SG,6500.0,"PG,SG",3750.0,SG,2.20716277046,0.126275731169,3.22380377811,1.14991538877,0.331395344509,1.99160295446,0.920869638482,1.37238254485,2.32299829897,2.94154235488,0.947839546275,7.81109553643,0.966577017632,21.7142857143,7.79750127367,15.1049155648,6.41450422279e-09,14.6177515826,15.8941671552,14.7340561097,15.0916713557,14.7339014975,14.8889035606,16.175303597,14.9976236592,15.3993939185,15.453639865,14.9974001405,14.0,38.0,9.42460299403,25.5810652695,10.2474569526,27.8337806993,9.49949062057,25.8035863695,9.73015653197,26.4104248725,9.73856465378,26.4588237437,9.4994891234,25.7843276207,-0.077201235881,-0.327460303575,9.00765957585,8.82919195294,0.6,0.4,0.25,0.2,0.2,0.5,-0.0124872621442,-0.0129470729741,-0.0121379792558,-0.0141714338143,-0.0160596717213,-0.0121348059273,-
201573,"g14656-9810""",Jerryd,Bayless,BOS@MIL,MIL,BOS,,,"Bayless, Jerryd",4100.0,PG,4300.0,PG,14.0,PG,8:00PM EST,16.8,PG,8250.0,"PG,SG",3950.0,PG,3.06316563034,0.26696538109,3.45065144923,1.85798857959,0.305025180122,2.06861285361,0.880629307938,1.80790622007,2.37363803373,3.10742429282,1.3577038192,7.32192519925,1.51055707016,25.1428571429,9.083109475,18.2548722318,1.21910636445e-07,17.013506719,18.7161261625,17.1333211429,17.6923586286,17.1321886207,17.6033658858,19.3253850678,17.7301353276,18.3985290369,18.9457247534,17.7286153166,20.0,37.0,13.5334712537,25.0369218194,14.8870586438,27.5657954949,13.6280091964,25.2365540171,14.0734670909,26.0359141182,14.519895969,26.8946991844,13.6278773119,25.211573027,0.265170381167,-0.271927361637,7.49045738735,8.71666146904,0.2,0.3,0.25,0.4,0.3,0.35,-0.0234603077715,-0.0242318882793,-0.0237369278007,-0.0280863230594,-0.0274770889292,-0.0237215163136,-
201574,"g14656-9698""",Jason,Thompson,HOU@GSW,GSW,HOU,,,"Thompson, Jason",3500.0,PF,3000.0,PF,10.0,PF,10:30PM EST,9.13,PF,5000.0,"C,PF",3000.0,PF,0.522207065381,0.31393773514,0.00166627129757,0.84569150707,0.463680455227,1.61868690285,0.139330119544,0.315817232265,2.08236735807,0.783869347484,0.0,1.61087947404,0.551688849402,6.92857142857,2.11942754437,5.97407189155,8.52906479431e-17,5.99229744923,6.25432492402,6.09641630789,5.99229744923,6.09641581714,5.73733028818,5.98371142229,5.83741646635,5.73733028818,5.69926869006,5.83741613878,3.0,12.0,2.59460301926,10.378412077,2.70805800204,10.8324982134,2.63968519918,10.559007002,2.59460301926,10.378412077,2.58671125736,10.3471999698,2.63968519917,10.5587407967,0.647986483528,-0.47442111564,3.50856095857,4.21124288859,1.0,0.8,0.9,0.0,0.0,0.0,0.0367993840687,0.0390576188063,0.0373814204286,0.0367993840687,0.0396623177408,0.0373813968763,-
201575,"g14656-9549""",Brandon,Rush,HOU@GSW,GSW,HOU,,,"Rush, Brandon",3500.0,SG,3000.0,SG,10.0,SG,10:30PM EST,8.73,SG,5000.0,"SG,SF",3300.0,SG,0.694426259935,0.282600546884,1.78257286872,0.313367181196,0.25738144628,1.59060287504,0.290370095359,0.450430241749,1.84798432132,1.29185813547,0.687168690326,3.03815763977,0.174563972193,12.2857142857,3.44544893345,7.93369092987,5.80084248339e-15,7.40018055167,8.06138150572,7.49258203968,7.74376489683,7.49257976774,7.45689095984,8.11685402325,7.55516357722,7.8043873815,7.9842111752,7.55515991521,6.0,29.0,3.61404166477,17.4678680464,3.93695264957,19.0376722696,3.65916686383,17.6950409719,3.78183867055,18.2788869076,3.87459176611,18.7392838255,3.65916686331,17.6859731727,0.347797106123,-0.484180174508,8.15609901972,7.06074082343,0.6,0.7,0.6,0.0,0.1,0.2,-0.00461596345586,-0.00451520491531,-0.00509384607821,-0.00493438828647,-0.00411211299205,-0.00509373293364,-
201577,"g14656-9873""",Robin,Lopez,WAS@NYK,NYK,WAS,,,"Lopez, Robin",5500.0,C,5100.0,C,17.0,C,8:00PM EST,26.9,C,10550.0,C,4400.0,C,1.32942242331,1.48791517164,0.00139174385631,1.81866477059,2.64298880121,4.17154955298,0.219791327478,1.58854818932,6.81453835419,4.19677727921,1.67436869139e-08,8.0382952448,1.48748401831,29.2142857143,9.88103859347,22.1519637899,4.74068511973e-07,21.8794830624,23.1499755776,22.3557014746,21.8794830708,22.2202099801,23.5579635109,24.9907425277,24.1240557849,23.5579635204,23.9540169317,23.9239038381,16.0,35.0,11.9828953691,26.21258362,12.6057363906,27.9139874393,12.1707305248,26.9624121081,11.9828953737,26.21258363,12.0348222668,26.7780812224,12.1695037544,26.6207894627,0.833640045411,0.608907556723,6.89686425471,9.37096412081,0.6,0.6,0.35,0.4,0.2,0.3,-0.0574540984821,-0.0630091376536,-0.0605304653894,-0.057454098521,-0.0616839706237,-0.0583171491719,-
201578,"g14656-9671""",Marreese,Speights,HOU@GSW,GSW,HOU,,,"Speights, Marreese",3800.0,PF,3200.0,C,10.0,PF,10:30PM EST,13.38,PF,5900.0,"C,PF",3300.0,PF,0.685775142532,0.436393608988,0.549838207695,1.85277346992,1.44094360842,2.48982419725,0.257477706114,0.918640464194,3.93076780567,2.89893331292,0.195388425433,6.75866249353,1.37550088112,12.2142857143,7.36875593239,13.355526803,8.77940632538e-12,13.583442179,14.340811028,13.7837965832,13.6811363917,13.7799805693,12.7427024477,13.4771785774,12.924644221,12.8188714973,12.5047400089,12.9227624955,4.0,19.0,4.44837872529,21.1297989451,4.69515628009,22.4016138709,4.5127421929,21.5351469567,4.48037215167,21.2817677204,4.37207354428,20.9001780289,4.51274217474,21.43552533,0.487497366763,-0.211336848881,5.39206734415,6.86981733701,0.0,0.3,0.4,0.2,0.2,0.15,0.0688324926174,0.0707067503423,0.0703399594775,0.0705947866784,0.069655059161,0.0701815966833,-
201580,"g14656-9739""",JaVale,McGee,UTA@DAL,DAL,UTA,,,"McGee, JaVale",3500.0,C,3100.0,C,10.0,C,8:30PM EST,11.6,C,5000.0,C,3300.0,C,0.0804997485254,0.60132626489,0.011549051027,0.656501649385,0.909659957591,1.26179881332,0.0948149757379,0.458924515789,2.17145877091,1.55807035544,0.000812967764551,2.86394374741,0.37303119129,7.85714285714,3.48998486994,7.09136217921,3.45292528667e-15,7.14984298329,7.48828990928,7.2584211675,7.15024946717,7.25841592183,7.70200128874,8.08160199799,7.82462260905,7.70237326923,7.67875963303,7.8246064022,5.0,17.0,4.54990008027,15.4696602729,4.7652720792,16.2140226597,4.6189919708,15.7166702911,4.55015875183,15.4705397562,4.51268059965,15.3592441402,4.61899195026,15.7045726309,0.753297689563,1.40308956684,4.6592563092,7.35353149196,0.8,0.5,0.45,0.0,0.2,0.25,-0.0702746934211,-0.0755124476541,-0.0720620016518,-0.0702703020806,-0.074759675941,-0.0720606065928,-
201609,"g14656-9673""",Goran,Dragic,SAS@MIA,MIA,SAS,,,"Dragic, Goran",5700.0,PG,5400.0,PG,20.0,PG,8:00PM EST,23.9,PG,11100.0,"PG,SG",4800.0,PG,5.01954153529,0.198743901687,2.31501679171,1.87424111828,0.528608413879,2.4315346188,0.900727561908,2.17636319279,2.96014303268,5.17349729635,0.774891670377,10.8599842085,1.35954271878,32.5,12.4814289819,24.0982018877,2.51351243767e-05,23.5854926584,25.2481087984,23.7724813668,23.9729384936,23.73349981,24.5393882343,26.4195922243,24.7570131977,25.0166053702,25.3144965359,24.7090572665,26.0,36.0,18.8683941267,26.1254687909,20.1749461659,27.9986636404,18.9944442206,26.3641224854,19.1783507949,26.5546395621,19.2472120873,26.7352849522,18.986799848,26.2894151742,0.0479043639165,-0.452341719424,4.03871080162,7.87857672471,0.2,0.3,0.2,0.2,0.2,0.25,-0.0293506331054,-0.0360456438722,-0.0302932871023,-0.0321128269714,-0.0374244507143,-0.0300171525067,-
201935,"g14656-9644""",James,Harden,HOU@GSW,HOU,GSW,GTD,Finger,"Harden, James",10800.0,SG,10600.0,SG,56.0,SG,10:30PM EST,52.88,SG,21450.0,"SG,SF",7650.0,SG,6.13096244029,0.510560005341,7.08006759997,8.73994278041,0.859979615752,5.39925083667,1.86704550154,4.41048434179,6.25923045242,7.67470562998,2.26418493386,18.8048621517,7.46796060089,36.0,25.0815567947,44.2221052631,0.00947605476769,42.13380367,46.1031496434,42.7658150056,43.265896137,42.4467651927,44.3476574951,48.5194956796,45.0353088015,45.6755064161,46.9930826936,44.6514108846,33.0,42.0,38.6226533642,49.1561042817,42.1695183691,54.0859048364,39.110294951,50.192347759,39.6604047922,50.4768788265,40.4240466031,51.9408504976,38.9095347599,49.5212260581,0.199934915639,0.289154773945,4.02748179128,12.6735808542,0.2,0.2,0.3,0.6,0.6,0.3,-0.0614959395845,-0.0671207232277,-0.0630414943326,-0.0669336188648,-0.0769715952919,-0.0612401581085,GTD - Finger
201939,"g14656-9524""",Stephen,Curry,HOU@GSW,GSW,HOU,,,"Curry, Stephen",10900.0,PG,11000.0,PG,60.0,PG,10:30PM EST,50.55,PG,20250.0,"PG,SG",7500.0,PG,6.75605769119,0.193065457754,9.65786313973,5.54609930654,0.707400926562,4.56807731862,2.32420570244,4.16011789769,5.27547824518,9.04354068321,3.96867113502,17.9086711701,5.07944923418,33.9285714286,27.1352017356,48.8427813552,0.00626736776629,44.4742865893,49.1035580018,45.0391634854,46.4586221568,44.7380605016,46.7191106238,51.2844401397,47.2490949375,49.0728252416,51.2247884968,46.9763032071,28.0,39.0,36.7029901958,51.1220220585,40.383425297,56.6796843874,37.0292302435,52.0077698486,38.3405892326,53.402963574,40.1303224904,56.427845405,36.9206730876,51.4252232292,-0.0578333110413,0.625076652162,5.34911505904,11.6229808359,0.6,0.3,0.3,0.2,0.3,0.3,-0.0661632347012,-0.0642786314341,-0.0651348217473,-0.0770501961812,-0.0702065262779,-0.0659692586882,-
201951,"g14656-9964""",Ty,Lawson,HOU@GSW,HOU,GSW,,,"Lawson, Ty",3500.0,PG,3400.0,PG,10.0,PG,10:30PM EST,14.38,PG,7250.0,PG,3800.0,PG,3.20119781561,0.0563989200628,1.65830321483,1.55269700752,0.475930751746,0.990998106179,0.772186408431,1.34459883349,1.46692885792,2.0988608664,0.533544814344,5.47094942384,1.11945786213,19.5,5.85072440928,13.0540133055,1.262857748e-09,12.7254075857,13.738386083,12.7993142591,12.9921799929,12.7987540286,12.7550790835,13.7781938285,12.8315713029,13.0274630554,13.1923801521,12.830866174,13.0,37.0,8.48360505714,24.1456451626,9.1585588445,26.1588772643,8.53251096189,24.3770486754,8.66145332859,24.6518287044,8.70218859086,24.8906365399,8.53250268574,24.2848153363,0.339334090516,0.750878481722,9.45857993039,8.35013176441,0.6,0.4,0.25,0.2,0.2,0.3,-0.00152161527125,-0.00204142284728,-0.00165420737282,-0.00180938782006,-0.0070957357232,-0.00164677668621,-
201971,"g14656-9952""",DeJuan,Blair,WAS@NYK,WAS,NYK,,,"Blair, DeJuan",3500.0,C,3000.0,C,10.0,PF,8:00PM EST,5.3,C,5000.0,"C,PF",3000.0,C,0.110582593378,0.0317090844137,0.00516472390252,0.234901944774,0.341243998392,0.605962610954,0.122125394242,0.196777035257,0.947206609346,0.498971586643,1.51485246118e-07,1.08511380585,0.142294477551,3.21428571429,1.14023780232,2.52971312369,6.52566397394e-27,2.55365154566,2.69940046954,2.60101187617,2.5536516214,2.60101187613,2.46152659543,2.62709991263,2.50778791384,2.46152672373,2.46389138632,2.50778791381,1.0,17.0,0.794469369761,13.5059792859,0.839813479399,14.2871447007,0.809203694795,13.7667783624,0.794469393325,13.5059796865,0.787021860686,13.3931256995,0.809203694795,13.7564628115,1.54480247337,2.18847832638,6.0126630042,5.94476671727,1.0,0.8,0.85,0.0,0.1,0.05,0.0286610956267,0.0224935065942,0.0290030105028,0.0286610792749,0.0204778738483,0.029003010498,-
201973,"g14656-9962""",Jonas,Jerebko,BOS@MIL,BOS,MIL,,,"Jerebko, Jonas",3500.0,PF,3100.0,PF,10.0,SF,8:00PM EST,10.85,PF,5000.0,"PF,SF",3300.0,PF,0.739482511322,0.178020122334,1.21069902261,0.881974085223,0.987589160183,2.199177956,0.297823277462,0.697362977082,3.18676711618,1.33527165011,0.53521607553,3.23493056465,0.676107703044,13.3571428571,3.88186707879,9.58664676033,8.85735950135e-13,9.06953520769,9.84535580751,9.22906628121,9.33714324546,9.2288735635,9.10016148304,9.80358071112,9.25874233381,9.34550970474,9.51298009073,9.25856552148,7.0,20.0,4.75301845109,13.5800527174,5.15949739417,14.7492177425,4.83652213439,13.826431286,4.89326223559,13.9807492445,5.02388363962,14.3643487415,4.83652197446,13.8186342127,0.512186944665,-0.198275622734,5.58261009251,6.06643461675,0.8,0.6,0.6,0.2,0.2,0.15,-0.00229287622927,0.00312754732369,-0.00222173655829,-0.000626365935741,0.0055151517351,-0.00222292733558,-
201976,"g14656-12474""",Patrick,Beverley,HOU@GSW,HOU,GSW,,,"Beverley, Patrick",4600.0,PG,5000.0,PG,14.0,PG,10:30PM EST,21.8,PG,8950.0,"PG,SG",3950.0,PG,2.85907075054,0.221335260265,4.96248375965,1.18315442097,1.37036535868,2.0344429118,1.44223071916,1.33021799529,3.40480827048,3.7841591933,1.8709829442,9.54853405194,0.788675450366,29.3571428571,10.2279767812,21.7701179787,1.27778872661e-06,20.5992667951,22.3732838092,20.7726833395,21.5347582672,20.7695072087,20.5806266269,22.3760937339,20.7538967786,21.535796187,21.957153186,20.7506025558,19.0,35.0,13.3318855657,24.5587365684,14.4780328403,26.6829031372,13.4421211008,24.7746446696,13.9373374674,25.674042703,14.08699773,25.9668198029,13.4420654927,24.7616995918,-0.524514043081,-0.135179608106,7.06009544802,7.67090866334,0.2,0.2,0.3,0.6,0.5,0.4,0.000634944904477,-9.57151942435e-05,0.000639931515223,-3.53549325514e-05,-0.00637102895821,0.000643954111734,-
201977,"g14656-9955""",Marcus,Thornton,HOU@GSW,HOU,GSW,,,"Thornton, Marcus",3500.0,SG,3500.0,SF,10.0,SF,10:30PM EST,15.1,SG,5450.0,"SG,SF",3700.0,SG,0.912230755018,0.0393687635895,3.14450546276,1.05592460255,0.59676787667,1.47152284263,0.585883167582,0.610887460033,2.0682907193,3.0075484249,1.07124767778,7.53376552549,0.904261775675,14.7142857143,7.99060630325,12.7912045647,1.24361798594e-12,12.4805177012,13.4250379823,12.5839704134,13.0161415401,12.5839322372,12.2461408867,13.2448110299,12.3423955585,12.8490624371,12.7449184908,12.3423753748,8.0,31.0,6.78552418708,26.2939062249,7.29902907119,28.3031625442,6.84174961625,26.5312046563,7.07673714803,27.4223564486,6.95441370928,26.9742520972,6.84174956586,26.5117795677,1.26641437036,1.54393454449,8.54293966863,10.686346429,0.6,0.5,0.45,0.2,0.2,0.15,0.0159285213795,0.0122484336616,0.0164177085844,0.0113548904966,0.00314565551309,0.016416485797,-
201980,"g14656-9758""",Danny,Green,SAS@MIA,SAS,MIA,,,"Green, Danny",4200.0,SG,4700.0,SG,10.0,SG,8:00PM EST,20.88,SG,8650.0,"SG,SF",4000.0,SG,1.95955226942,0.98707186225,4.87493637548,0.597676421812,0.617396787406,3.32852104828,0.946678369764,1.04431677426,3.94591783568,2.81413796496,1.78606899508,7.5637930724,0.484902073742,27.2857142857,7.89924699874,19.692920188,1.20590659193e-07,18.3968604955,20.0139572896,18.5987644049,19.289894993,18.5941563872,18.2231304429,19.8814611646,18.4349894731,19.1019490303,19.5492617806,18.4286207661,19.0,33.0,12.8103792979,22.249606149,13.9333882308,24.2199246711,12.9479397824,22.5083563132,13.4322305449,23.3296635779,13.7088282396,23.8365043132,12.9477633482,22.4882205521,0.955075876851,0.923371354315,5.62619921857,7.16952920488,0.4,0.3,0.45,0.4,0.4,0.3,0.00636706999052,0.00485587892558,0.00600222263358,0.00688807193069,0.00526496780982,0.00606675051168,-
