Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,YH_Salary,YH_Position,Time,DP_Salary,DP_Position,DD_Salary,DD_Position,FA_Salary,FA_Position,FF_Salary,FF_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_FA,PROJ_FF,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_UNADJ_FA,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_FLOOR_FA,PROJ_CEIL_FA,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,PROJ_UNADJ_FF,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,ADJ_FA,ADJ_FF,Status
202681,Kyrie,Irving,CLE@SAC,CLE,SAC,,,"Irving, Kyrie",7200.0,PG,7800.0,PG,32.0,PG,10:00PM EST,33.75,PG,14400.0,"PG,SG",5600.0,PG,105700.0,G,5.16848836272,0.256861343521,4.8649970519,3.79719135038,0.75671646771,2.18652181802,1.21495934751,2.08968739525,2.94323828573,7.5786796116,1.58382487491,16.4345979449,3.28466667599,32.3571428571,20.0258507741,32.6749306093,3.58623754662e-05,32.1644232479,34.2059858107,32.3692296757,32.9563356853,32.3115851622,32.3115851622,31.9305841432,34.0655756999,32.1220065828,32.7272776098,32.510250584,32.0831597441,21.0,37.0,20.8749236973,36.7796274667,22.1654993273,39.1682951858,20.9734324317,37.067986846,21.3888801137,37.6851697241,21.1604101218,37.4352998978,20.9704327542,36.9479053289,-0.0834520617663,-0.325501998913,6.96311141911,11.4692726136,0.0,0.2,0.15,0.4,0.4,0.45,,0.00722681559789,0.00433938532345,0.00764044878477,0.0070790575212,0.00508944890696,0.00705950519292,,-
202682,Derrick,Williams,NYK@PHX,NYK,PHX,,,"Williams, Derrick",3500.0,PF,3300.0,SF,10.0,PF,9:00PM EST,9.07,PF,6400.0,"PF,SF",3600.0,PF,,,0.649101239113,0.0904866063197,1.51410864228,3.04118687375,0.539939679905,2.78434789641,0.429265798005,0.633429740791,3.32428757631,2.66904128299,0.449816526373,5.8779418969,2.37134541861,16.2857142857,8.15924451097,13.4931653271,2.05890644862e-12,13.5281165291,14.2374454463,13.6958223127,13.7530247923,13.6943309079,13.6943309079,13.6404999338,14.3449360243,13.8048462089,13.8698555398,13.4806642323,13.8035210243,6.0,28.0,4.98404293176,23.2588670149,5.24482519963,24.5609471979,5.04527983463,23.6297354946,5.06690387083,23.6455513972,4.97043358853,23.3088184,5.04527980817,23.5446391048,1.16768013859,1.64257199826,7.43102779507,9.09570156691,0.4,0.6,0.5,0.2,0.1,0.25,,-0.0069007353755,-0.00660029865141,-0.00669444976406,-0.00717381782897,0.000767611084482,-0.00670465627194,,-
202683,Enes,Kanter,LAC@OKC,OKC,LAC,,,"Kanter, Enes",4700.0,C,4600.0,C,14.0,C,9:30PM EST,20.1,C,9750.0,C,4350.0,C,72800.0,C,0.376193305758,0.20897215359,0.193516159341,2.88539700067,2.62842609307,4.10464264244,0.190735664663,1.05578541368,6.73306873551,4.54937618414,0.0688163668899,7.86509017632,2.19063247185,17.9285714286,11.358201207,19.8828584706,1.15217034023e-12,19.7458038711,20.7994919876,20.2371910973,19.7802120545,20.0824573079,20.0824573079,18.8525554596,19.9074968535,19.2979608495,18.8906077693,19.0301274839,19.1783692606,15.0,25.0,16.520393677,27.5339894617,17.32416638,29.4301104361,16.853715436,28.6460255293,16.5491814002,27.5819690003,16.5313288346,28.294214461,16.8020559149,28.0034265249,0.272344434399,-0.806538515503,4.38840113437,8.85586697779,0.4,0.4,0.3,0.4,0.5,0.45,,0.0498226205604,0.0497527166438,0.0523873444995,0.049619362523,0.047562684516,0.050427221757,,-
202684,Tristan,Thompson,CLE@SAC,CLE,SAC,,,"Thompson, Tristan",4600.0,PF,4900.0,PF,16.0,C,10:00PM EST,25.75,PF,9150.0,"C,PF",4600.0,PF,73100.0,C,0.663391360352,0.652479519651,4.84826542154e-05,2.34856332513,3.234279935,5.44640076238,0.335000202557,0.690284761881,8.68068069737,3.19159308377,6.90727057342e-07,5.28758111875,1.60401044174,26.4285714286,7.9871973,21.0593335935,7.0947442853e-10,20.6837758599,21.6928395146,21.3476967883,20.6837762053,21.1178098948,21.1178098948,19.9608308765,20.972169343,20.6020864309,19.9608312731,20.2493625426,20.3955494889,21.0,35.0,16.4352164941,27.3920274902,17.1126618345,29.1283698022,16.8384132898,28.6712888944,16.4352167685,27.3920279475,16.56783106,28.4227407001,16.7800975921,27.9668293201,0.189375474116,-0.419661009095,5.93958656176,8.40578686241,0.2,0.2,0.2,0.4,0.4,0.4,,0.0273546750473,0.0272686010892,0.0282122837932,0.0273546731113,0.0306475532775,0.0273287721134,,-
202688,Brandon,Knight,NYK@PHX,PHX,NYK,GTD,Groin,"Knight, Brandon",6500.0,PG,6900.0,PG,35.0,SG,9:00PM EST,30.05,PG,13200.0,"PG,SG",5100.0,PG,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,41.0,27.86862471,36.8585036487,30.1423231514,39.9794226349,28.0631338079,37.2295270516,28.6699388357,37.918306202,28.8388481562,38.2910503917,28.0341341255,37.0774031983,0.944350606971,1.80629807584,4.4791425262,12.3668595863,0.2,0.2,0.3,0.2,0.3,0.35,0.0,,,,,,,,GTD - Groin
202689,Kemba,Walker,NOP@CHA,CHA,NOP,,,"Walker, Kemba",8800.0,PG,8300.0,PG,39.0,PG,7:00PM EST,42.48,PG,16250.0,PG,6250.0,PG,,,5.15794985193,0.465648650601,5.40217829901,5.83474651782,0.700747576165,3.57167608011,1.47186161933,2.00790944194,4.27242365628,7.63239479597,2.06478670696,17.3070413231,5.01599380113,37.1428571429,22.3455701,37.8360344838,0.000465217285661,37.0765143634,39.4025619371,37.3662138626,38.1089077168,37.2901355462,37.2901355462,37.4147724288,39.9065128561,37.7403569687,38.4729603185,38.3153220102,37.6412928738,29.0,42.0,28.9482015991,41.9249816263,30.7203800425,44.6227058317,29.1304621229,42.320066086,29.7542625635,43.0923802644,29.483329346,42.8710868604,29.1149904457,42.1665378868,0.712020587135,1.13488355794,5.52396665905,12.5817332244,0.2,0.2,0.3,0.8,0.4,0.35,,-0.00910694791681,-0.0135679093592,-0.0100730836264,-0.0098014161976,-0.0129038949406,-0.00945423574284,,-
202691,Klay,Thompson,UTA@GSW,GSW,UTA,,,"Thompson, Klay",7100.0,SG,7100.0,SG,34.0,SG,10:30PM EST,34.58,SG,14200.0,"SG,SF",5400.0,SG,98700.0,G,2.06942013861,0.493357130129,7.05716159744,2.9082787214,0.310426723164,3.44321425067,0.924312215703,1.94998454636,3.75364097384,7.91393665632,2.73563374034,16.7493914821,2.45809914653,34.2142857143,21.0216061995,31.1029232078,3.2128017829e-07,29.5154597213,32.0538744136,29.7110652703,30.8832765915,29.70314177,29.70314177,31.7418216116,34.5297075033,31.9437155111,33.3892481087,33.6895788928,31.9341793738,27.0,39.0,23.2919494252,33.6439269475,25.2902638786,36.5472376491,23.4414499826,33.8767286882,24.3713539699,35.2030668454,24.5382067515,35.4665473968,23.4400575972,33.8578609738,0.424183153328,-0.350867769858,4.35471690492,10.6518817467,0.0,0.1,0.2,0.4,0.5,0.4,,-0.065071119966,-0.0723625537698,-0.0652549130918,-0.073243426391,-0.0756016275365,-0.0652077796503,,-
202692,Alec,Burks,UTA@GSW,UTA,GSW,O,Ankle,"Burks, Alec",4800.0,SG,4100.0,SG,15.0,SG,10:30PM EST,16.85,SG,8250.0,"PG,SG",3800.0,SG,64000.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,33.0,13.3650973908,24.5026785498,14.3482471432,26.3286210562,13.4880142306,24.7515273829,13.6389356322,25.0047153258,13.3016979847,24.4177742901,13.48784244,24.72771114,0.302355389563,-1.42689510837,5.32439727567,7.28206737754,1.0,0.7,0.5,0.0,0.3,0.3,0.0,,,,,,,,O - Ankle
202694,Marcus,Morris,DET@DAL,DET,DAL,,,"Morris, Marcus",5000.0,SF,4900.0,SF,19.0,PF,8:30PM EST,21.8,SF,9200.0,"PF,SF",4300.0,SF,,,2.06759545133,0.170270284519,3.11510720559,2.78067486635,1.26798716017,3.58440213381,0.771001102497,1.67384527475,4.85238929398,4.76746823777,0.899032023276,10.9708977498,2.11478132275,33.0,12.5487498216,21.9847915554,1.27406047981e-06,21.6817076506,23.2421480829,21.9557094339,22.1312236623,21.9243271153,21.9243271153,22.0802862687,23.6376444921,22.3369052687,22.6194842368,22.3727519475,22.3124964897,30.0,40.0,19.7106433187,26.2808577583,21.116791463,28.2365332408,19.9473017821,26.6772136663,20.1192942384,26.8257256512,19.9695971055,26.7338402607,19.9312064685,26.574941958,0.329461377449,-0.0620550140041,4.60763512312,8.28589254913,0.2,0.2,0.15,0.2,0.3,0.4,,-0.0120781399429,-0.0119847396733,-0.0115513889324,-0.0147957749872,-0.0117563755179,-0.0117627083155,,-
202697,Iman,Shumpert,CLE@SAC,CLE,SAC,,,"Shumpert, Iman",3900.0,SG,3900.0,SG,10.0,SG,10:00PM EST,16.13,SG,7650.0,"SG,SF",3500.0,SG,58700.0,G,2.14367786049,0.328023495309,3.53783902305,1.00950685878,0.996009007493,3.02116446107,1.41046992229,1.27594463277,4.01717346856,3.01754508539,1.15475473886,7.43259736572,0.726696892483,26.2857142857,7.91654180212,18.9797382459,2.88169247248e-07,18.1537089576,19.57509959,18.3597499042,18.731086327,18.354567631,18.354567631,16.1318927304,17.4640343971,16.3334373561,16.6218423484,16.8586326178,16.3299144995,17.0,31.0,11.7407139454,21.4095371945,12.6567223856,23.0986846018,11.8707081866,21.6653645919,12.1141264832,22.09046594,12.2705924462,22.4008172072,11.8706171092,21.6464194344,1.14511384567,1.35852355508,5.54452358113,8.48466466836,0.4,0.5,0.55,0.4,0.2,0.15,,0.0769169216863,0.0803122627754,0.0770879773746,0.0802429774468,0.0806942358524,0.0770248473916,,-
202699,Tobias,Harris,DET@DAL,DET,DAL,,,"Harris, Tobias",5800.0,PF,6000.0,SF,24.0,SF,8:30PM EST,27.8,SF,11900.0,"PF,SF",4800.0,SF,,,2.38134372155,0.332993041265,3.58969173046,2.85479369668,1.33221477726,5.96529924891,0.854463488068,1.61807466019,7.29751402617,5.61561737612,1.17992404923,12.0700183573,2.1812788085,34.5,14.59243761,28.5998522178,3.31044377582e-05,27.6783084222,29.7044973966,28.3054980419,28.2682704468,28.0431841235,28.0431841235,28.1579688657,30.1217234208,28.7453055461,28.7062820006,28.9771296298,28.5111466197,24.0,40.0,19.2544754241,32.0907923735,20.5133114341,34.615999429,19.5400944917,32.9939711917,19.6648837891,32.7748063151,19.6946793468,33.3936165393,19.5083019989,32.5138366649,-0.0258773182092,1.1662981644,6.24216387164,8.28104563919,0.0,0.0,0.1,0.2,0.4,0.35,,-0.0139032012614,-0.0120935079483,-0.0127480435998,-0.0126959870663,-0.0109355771608,-0.0135641303263,,-
202700,Donatas,Motiejunas,HOU@PHI,HOU,PHI,,,"Motiejunas, Donatas",3500.0,PF,3000.0,PF,10.0,PF,7:00PM EST,8.3,PF,5800.0,"PF,SF",3500.0,PF,,,1.3031334414,0.28283373936,1.34058341074,2.21051337757,1.05381029912,2.51608382629,0.592775769897,1.92503990838,3.5698941254,2.70326002564,0.462324073754,5.51899256543,1.38285401893,17.8571428571,7.25169814396,14.0115329562,1.55263059187e-09,13.3164503667,14.6905709387,13.4968889477,13.5476124036,13.4949450729,13.4949450729,12.5321515323,13.7774635517,12.6989141427,12.7764342634,13.0984059109,12.6978382886,6.0,23.0,4.4743273232,17.1515880723,4.93537870555,18.9348439667,4.53430155655,17.3973815622,4.55199776759,17.4493247758,4.70700423448,18.0647056873,4.53430154451,17.381489254,0.225113247694,-1.03256647408,6.96985992459,7.07673893246,0.6,0.7,0.55,0.0,0.1,0.15,,0.0439207347231,0.0511340136772,0.0446865890766,0.0431859758481,0.0511351145355,0.0446379799207,,-
202704,Reggie,Jackson,DET@DAL,DET,DAL,,,"Jackson, Reggie",6900.0,PG,6700.0,PG,27.0,PG,8:30PM EST,30.13,PG,13750.0,"PG,SG",5000.0,PG,,,6.02615250127,0.10659074198,4.19086598199,4.11164175638,0.729599636083,2.68475150222,0.753773578555,2.55328758797,3.4143511383,6.83503174347,1.5324418075,15.4321444474,3.52361024246,30.5714285714,18.7261155369,31.8845856178,0.000230450626992,31.0300067079,33.3722309929,31.3293662952,31.7962276116,31.2007242648,31.2007242648,31.0120386826,33.3722118922,31.3080848426,31.7247983491,31.8071639356,31.1769751265,26.0,34.0,26.3900057048,34.5100074601,28.3239631327,37.1898402158,26.5865735299,34.9178691968,27.0416515202,35.3621596802,27.0397609299,35.5592514642,26.5351954028,34.6998709113,0.39756723678,0.815990543374,4.25695064193,11.0590128972,0.4,0.3,0.35,0.4,0.4,0.25,,0.000587739142547,6.24790355676e-07,0.000696122282127,0.00233647120335,0.00253248493125,0.000776840970969,,-
202708,Norris,Cole,NOP@CHA,NOP,CHA,GTD,Back,"Cole, Norris",5700.0,PG,5400.0,PG,16.0,PG,7:00PM EST,23.15,PG,9550.0,"PG,SG",4550.0,PG,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,36.0,11.9051462648,26.7865790958,12.6999425535,28.6527752124,12.0070008106,27.093656291,12.1309394067,27.2946136651,11.9232171176,26.9297788,12.0069270293,27.015585816,0.650468807471,-0.470198351285,7.25244646985,10.4930583114,0.2,0.4,0.35,0.4,0.4,0.4,0.0,,,,,,,,GTD - Back
202713,Kyle,Singler,LAC@OKC,OKC,LAC,,,"Singler, Kyle",3500.0,SF,3000.0,SF,10.0,SF,9:30PM EST,8.13,SF,5000.0,"SG,SF",3500.0,SF,35000.0,F,0.571584532488,0.121085572815,2.15186418876,0.902085551229,0.873978997695,1.87910738172,0.431010403891,0.64476896756,2.75308637941,1.66079350924,0.764984286715,4.38310034998,0.607087607851,18.6428571429,4.69365891304,9.78501159292,4.9664565597e-14,9.31416235291,10.156807559,9.45193093181,9.69665449627,9.45181667188,9.45181667188,9.35465751388,10.1645962222,9.48300188147,9.71464651442,9.81776286541,9.48293888684,4.0,22.0,1.99844096461,10.9914253054,2.17921388791,11.9862534699,2.0279759909,11.1544450363,2.08050824441,11.4427953443,2.09943340152,11.5476531568,2.0279759909,11.15386795,0.275749060329,-1.03762939837,6.8843057136,5.02115997667,0.6,0.8,0.75,0.0,0.0,0.0,,-0.00217215422835,-0.00041778270194,-0.00166664097768,-0.000965089096417,-0.00175677323674,-0.00166939084075,,-
202714,Shelvin,Mack,UTA@GSW,UTA,GSW,,,"Mack, Shelvin",3900.0,PG,4300.0,PG,11.0,PG,10:30PM EST,17.63,PG,8350.0,PG,4200.0,PG,51300.0,G,4.56619031356,0.035688714005,3.65838477055,1.78351666979,0.345215744636,2.32957576707,1.13334413909,2.19315588399,2.6747915117,4.77776279037,0.883529070093,12.3271586137,1.27945549897,27.9285714286,11.7185101498,22.0506966205,6.32160826447e-06,21.9224552564,23.6153660602,22.0770235831,22.3642197914,22.056194832,22.056194832,22.127912086,23.8424340578,22.3063436371,22.5663453481,22.5012023483,22.2800143389,2.0,29.0,1.56989449406,22.7634701639,1.6896343853,24.526836687,1.57947175267,22.929478514,1.60152980604,23.2221821875,1.57709016029,22.9039695817,1.57947175267,22.9023404138,0.646081228912,-0.1356426077,10.6550599731,8.74763063159,0.2,0.3,0.55,0.6,0.4,0.2,,-0.00735651052357,-0.00813031193496,-0.00821094822563,-0.00723723220923,-0.0161306398708,-0.00801399768946,,-
202718,Chandler,Parsons,DET@DAL,DAL,DET,,,"Parsons, Chandler",6700.0,SF,6400.0,SF,28.0,SF,8:30PM EST,33.4,SF,12650.0,"PF,SF",5100.0,SF,,,3.30908300253,0.261366476027,4.11236461086,2.67692399291,0.428052669541,5.02214478495,0.715515365076,2.04073263385,5.45019745449,5.38442384693,1.75155628549,11.7313759056,1.90745736403,33.7142857143,14.4278613434,27.2016617747,9.79321298756e-05,25.8447538409,28.0822401694,26.1860957097,26.7205319837,26.1172637136,26.1172637136,27.118348695,29.3009525017,27.4471946597,28.0754723252,28.4998711956,27.3848041995,18.0,38.0,13.798470271,29.1301039054,14.9568332739,31.7114454824,13.9444849607,29.5742657101,14.266046737,30.1172097782,14.4747228033,30.7380819064,13.9439628302,29.4372548637,0.397115063114,-1.10731429138,7.66066017297,11.4325133015,0.4,0.3,0.25,0.4,0.4,0.45,,-0.0377761185537,-0.036148247146,-0.0374054773284,-0.0401889084367,-0.0385062116361,-0.0375965398336,,-
202720,Jon,Leuer,NYK@PHX,PHX,NYK,,,"Leuer, Jon",3500.0,PF,3300.0,PF,10.0,C,9:00PM EST,12.88,PF,5550.0,"C,PF",3700.0,PF,,,0.667195972577,0.183826275355,0.938657771014,0.825197388049,0.606077068452,2.35428036469,0.30324717813,0.517784611426,2.96035743314,1.96667204611,0.363350123463,4.03515195659,0.616500652346,11.0,4.91319486803,10.1240168054,3.56124690577e-13,9.92278004221,10.5115682493,10.0710008818,10.1044551039,10.0707979139,10.0707979139,9.7814886559,10.4288725703,9.93248154652,9.96502119355,10.0389347858,9.93227155402,9.0,29.0,8.11863821635,26.1600564749,8.60023288713,28.0221759504,8.2397686774,26.8606801635,8.26728144868,26.6390180013,8.28309829718,27.1037293536,8.23974374771,26.5502854093,0.482911900301,-0.766323377462,8.52907369174,9.65296865848,0.8,0.6,0.5,0.0,0.3,0.35,,0.0128446714825,0.00751778899625,0.0125926668453,0.0126758100354,0.00773472905893,0.0125933054402,,-
202738,Isaiah,Thomas,MEM@BOS,BOS,MEM,,,"Thomas, Isaiah",8100.0,PG,7300.0,PG,34.0,PG,7:00PM EST,39.73,PG,14750.0,PG,5800.0,PG,,,6.13713307522,0.0821219082054,5.71965510374,5.90972441863,0.506556878611,2.14274204893,0.980078893278,2.72065098134,2.64929892754,6.80565070886,1.90536134136,15.5938985698,5.12490682169,32.1428571429,20.6415695808,33.6198878186,3.99008176914e-05,32.4301785283,35.0143273946,32.7013212332,33.382859199,32.5626434747,32.5626434747,34.6196745667,37.2193149423,34.947242576,35.6097157894,35.7410361513,34.7635720371,27.0,37.0,27.2413499638,37.3307388392,29.3493108184,40.4105222055,27.4063856428,37.7479951131,28.0416017271,38.4273801446,28.1571326364,38.8400712353,27.3526205187,37.4832207108,0.0134898623962,-0.185683927807,4.0269121949,8.95803266384,0.2,0.1,0.25,0.2,0.3,0.25,,-0.0681176545278,-0.068599612597,-0.0698731084435,-0.0692799828121,-0.0659912814595,-0.0684733330531,,-
203076,Anthony,Davis,NOP@CHA,NOP,CHA,,,"Davis, Anthony",10000.0,PF,9700.0,PF,48.0,C,7:00PM EST,47.5,PF,18950.0,"C,PF",7400.0,PF,,,1.90117905857,2.42013119395,1.72418485712,6.30085001679,1.82549904631,9.75367608487,1.08580912277,1.85865052595,11.5791751312,10.110876934,0.571361564774,19.375922419,4.84274968134,37.9285714286,25.6358651141,48.369919436,0.000176467964033,47.5358739669,50.4064932257,49.1914871803,47.8215547493,48.1148327234,48.1148327234,46.7368300726,49.5518644332,48.2513622202,47.0004931381,47.267656997,47.2815506958,28.0,42.0,35.0923966008,52.6385949012,36.9317754355,55.8589794088,36.0348218201,54.5135489857,35.3032946548,52.9549419822,35.3352966153,53.6171593505,35.5198011819,53.2797017728,-0.177362499335,2.42174849342,8.45566771452,14.3561040643,0.2,0.3,0.2,0.2,0.2,0.2,,0.0210670706595,0.0225325858663,0.0247867221124,0.0216475754361,0.0290615332321,0.0219697709744,,-
203077,Michael,Kidd-Gilchrist,NOP@CHA,CHA,NOP,O,Shoulder,"Kidd-Gilchrist, Michael",5400.0,SF,4800.0,SF,22.0,SF,7:00PM EST,24.1,SF,9300.0,SF,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,37.0,15.0535631435,29.3148334899,15.6952014655,31.03505392,15.2828145673,30.2319846974,15.1290852972,29.4619029473,14.9156786183,29.6739368176,15.2736389004,29.7434020693,0.651564319312,-0.865083108442,5.70713838727,9.9286981835,0.6,0.3,0.25,0.2,0.3,0.3,0.0,,,,,,,,O - Shoulder
203079,Dion,Waiters,LAC@OKC,OKC,LAC,O,Personal,"Waiters, Dion",3500.0,SG,3700.0,SG,11.0,SG,9:30PM EST,15.73,SG,6300.0,"SG,SF",3800.0,SG,48500.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,35.0,12.0892055679,20.1486759465,13.1022711688,21.8394925804,12.1853118023,20.3112269696,12.4845684892,20.8076141486,12.4088251069,20.6845391315,12.1852929057,20.3088215096,0.0629226963786,-0.800003465762,5.80273961111,7.04937491101,0.8,0.7,0.4,0.2,0.3,0.4,0.0,,,,,,,,O - Personal
203083,Andre,Drummond,DET@DAL,DET,DAL,,,"Drummond, Andre",8500.0,C,7600.0,C,38.0,C,8:30PM EST,43.0,C,16850.0,"C,PF",6100.0,C,,,0.662339290604,1.16971791221,0.0890402753408,6.79747575261,5.14678084325,9.77258304756,1.36584323216,1.93192761537,14.9193638908,6.40571873836,0.0478291440956,11.9202570189,2.53459118052,30.4285714286,15.3938578013,38.4345916385,1.91925043424e-06,37.4297980796,40.432688627,39.4428102473,37.4537126516,38.1757662741,38.1757662741,36.3632326754,39.1407219762,38.2244280069,36.3830653387,37.0110866419,37.0455679297,27.0,39.0,33.2123560425,47.9734031724,35.8341880642,51.6553429566,34.9558452765,50.3866255966,33.2335760148,48.0040542437,34.0469961494,49.0387570807,33.8742714827,48.9295032528,0.44738743335,0.421862941566,5.80538620253,11.3180478832,0.2,0.1,0.2,0.2,0.3,0.25,,0.0350514452078,0.0424589979132,0.0400407309047,0.0351855924446,0.0467818543465,0.0371426685975,,-
203084,Harrison,Barnes,UTA@GSW,GSW,UTA,,,"Barnes, Harrison",4200.0,SF,4800.0,SF,17.0,SF,10:30PM EST,20.88,SF,8050.0,"PF,SF",4400.0,SF,63100.0,F,1.51111361726,0.147149066196,2.86518020684,2.47247089731,1.22912598101,3.08216087626,0.776723421686,0.894371484946,4.31128685727,4.63519211075,1.15300577156,9.47158646103,1.84172574356,31.7857142857,12.2651157366,21.1275505932,4.34983645444e-08,20.658703882,21.9128637161,20.8891750879,21.2352067678,20.8742682249,20.8742682249,21.8916229962,23.309693367,22.1739234611,22.5315127393,22.4998979234,22.1393617706,23.0,35.0,14.9485452809,22.7477862971,15.8463595465,24.1414238334,15.1056230559,23.0142161304,15.3657001781,23.3825872275,15.2748805116,23.280914249,15.1045266706,22.9851492814,0.0902723956854,-0.921311274821,4.69967621456,7.19219954531,0.6,0.4,0.3,0.4,0.4,0.45,,-0.038788466514,-0.0439452024988,-0.0404190499435,-0.0407826597759,-0.0431749721856,-0.039800695819,,-
203085,Austin,Rivers,LAC@OKC,LAC,OKC,,,"Rivers, Austin",3600.0,PG,3200.0,SG,10.0,SG,9:30PM EST,13.48,SG,5650.0,"PG,SG",3650.0,SG,51600.0,G,1.36590378745,0.151504448432,2.29711187388,1.32878038046,0.329677656272,1.48580459206,0.637059138603,0.711275197866,1.81548224833,2.88038433262,0.680816619199,6.6820611695,0.880062674816,19.8571428571,7.32164795925,12.4795799243,1.32763425122e-11,12.4149343146,13.2017662717,12.5057203631,12.7553426242,12.505708427,12.505708427,12.2780535926,13.1221033922,12.3656951575,12.6117027181,12.3853268927,12.3656859532,15.0,29.0,9.37818779163,18.1311630638,9.97254880793,19.2807303776,9.44675873314,18.2642028997,9.63533075931,18.6283061347,9.42700954262,18.2261775551,9.44675816432,18.263732451,0.689719228304,0.785249494687,6.2042200911,7.0740928122,0.4,0.4,0.4,0.2,0.3,0.3,,0.00689327377344,0.00401179968461,0.00705162906028,0.00723366433953,0.00474655554905,0.007051491487,,-
203087,Jeremy,Lamb,NOP@CHA,CHA,NOP,,,"Lamb, Jeremy",3500.0,SG,3200.0,SG,10.0,SG,7:00PM EST,12.38,SG,5900.0,"SG,SF",3650.0,SG,,,0.900943999412,0.250874275253,2.21599603556,0.921756519467,0.477966235476,2.41750928385,0.446206058203,0.51518651293,2.89547551933,2.82907055664,0.708307417872,6.22111469567,0.710033079655,14.6428571429,7.0764816108,12.991733132,1.19973364328e-11,12.7814423871,13.5383817705,12.9266348051,13.135596096,12.9262161631,12.9262161631,12.9226580409,13.7189328103,13.0635060519,13.2900790582,13.1790883287,13.0631576514,12.0,30.0,10.4745479075,26.1863697687,11.0945844798,27.8385509396,10.5932503813,26.5852156935,10.7647811909,26.9119529772,10.6465044264,26.752377452,10.5931917824,26.482979456,0.154616039679,-0.49019765895,6.88767342786,8.59485512913,0.4,0.4,0.45,0.4,0.3,0.3,,-0.00964399586846,-0.0123303149177,-0.00934730466161,-0.0105500559538,-0.0127949890408,-0.00935210164263,,-
203088,Kendall,Marshall,HOU@PHI,PHI,HOU,,,"Marshall, Kendall",3500.0,PG,3000.0,PG,10.0,PG,7:00PM EST,6.4,PG,5000.0,PG,3000.0,PG,,,2.22811558707,0.0037789632834,1.05153254102,0.360753157271,0.0451457351839,0.627024137838,0.422501832562,1.40105287325,0.672169873022,0.987781571197,0.353967022845,2.4806167987,0.253578204669,9.64285714286,2.58310836991,6.87149890608,7.39533666826e-15,6.18339431658,7.09451664433,6.21700669629,6.360377828,6.21700281023,6.21700281023,6.54841265118,7.3516237363,6.58124086908,6.75206296333,7.12827671421,6.58123638948,4.0,22.0,2.56496356836,14.107299626,2.94290899613,16.1977439354,2.57890486953,14.1957212391,2.63837895087,14.5110842298,2.85039739704,15.6928448804,2.57890486943,14.1839767819,-0.207053662093,-0.819249514187,6.21430986183,5.15888724892,0.6,0.8,0.8,0.0,0.0,0.0,,-0.0378537532176,-0.026662957685,-0.0377724327341,-0.0406191992193,-0.0266288097319,-0.0377723711819,,-
